Random seed, 5
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.3863605124609811, 0.0, 0.0, -2.081380605697632
validating, -1, 0.39057962894439696, -1.9011550307273866, 0.0, -2.085636484622955
testing, -1, 0.3974637031555176, -1.9901108622550965, 0.0, -2.1327127516269684
training, 0, 1.6530087096350534, 0.0, 0.0, -2.572075128555298
validating, 0, 1.5780956506729127, -2.765817975997925, 0.0, -2.6230066061019897
testing, 0, 1.619739294052124, -2.849852192401886, 0.0, -2.6071935892105103
training, 1, 1.6462250811713082, -2.8595053110803876, 0.0, -2.5146312713623047
validating, 1, 1.588055968284607, -2.7217145204544066, 0.0, -2.49157600402832
testing, 1, 1.612175750732422, -2.8381359934806825, 0.0, -2.4820637464523316
training, 2, 1.6450265986578805, -2.8329581226621356, 0.0, -2.4559435844421387
validating, 2, 1.586767888069153, -2.7254719734191895, 0.0, -2.5136357069015505
testing, 2, 1.6144478559494018, -2.8357086300849916, 0.0, -2.4797609984874724
training, 3, 1.6417125804083688, -2.8247931276048934, 0.0, -2.4580776691436768
validating, 3, 1.5860030889511108, -2.7264707326889037, 0.0, -2.5293646097183227
testing, 3, 1.6120984315872193, -2.8348499298095704, 0.0, -2.4915205001831056
training, 4, 1.6366963284356253, -2.8156319550105504, 0.0, -2.4594831466674805
validating, 4, 1.5825641393661498, -2.720154905319214, 0.0, -2.5349756240844727
testing, 4, 1.6072328567504883, -2.831589412689209, 0.0, -2.5032641530036925
training, 5, 1.6337011575698852, -2.8116652403559, 0.0, -2.471478223800659
validating, 5, 1.5803173780441284, -2.719655418395996, 0.0, -2.54017333984375
testing, 5, 1.605859065055847, -2.8338433623313906, 0.0, -2.5206673383712768
training, 6, 1.6284463575908117, -2.8023275000708443, 0.0, -2.475231647491455
validating, 6, 1.5827276468276978, -2.7154222965240478, 0.0, -2.5383435487747192
testing, 6, 1.6049866914749145, -2.8275977611541747, 0.0, -2.5027490198612212
training, 7, 1.6243436029979161, -2.7878678458077566, 0.0, -2.454239845275879
validating, 7, 1.581762671470642, -2.7098825693130495, 0.0, -2.536469602584839
testing, 7, 1.6034947156906127, -2.819856059551239, 0.0, -2.4890139162540437
training, 8, 1.619269163267953, -2.776573886190142, 0.0, -2.4555089473724365
validating, 8, 1.5857255697250365, -2.7142181634902953, 0.0, -2.5310916662216187
testing, 8, 1.5932346820831298, -2.809914398193359, 0.0, -2.4961857318878176
training, 9, 1.6110261814934868, -2.757105439049857, 0.0, -2.453169584274292
validating, 9, 1.5794835329055785, -2.7037636995315553, 0.0, -2.5440024375915526
testing, 9, 1.5944258213043212, -2.8012470960617066, 0.0, -2.5009007275104524
training, 10, 1.6019135781696865, -2.7386602691241673, 0.0, -2.461683988571167
validating, 10, 1.5770776510238647, -2.69555869102478, 0.0, -2.5622390508651733
testing, 10, 1.59254047870636, -2.791668784618378, 0.0, -2.508546715974808
training, 11, 1.591027992112296, -2.706193542480469, 0.0, -2.4441044330596924
validating, 11, 1.5728626489639281, -2.671870994567871, 0.0, -2.5362212657928467
testing, 11, 1.5827128648757935, -2.7663789868354796, 0.0, -2.47753244638443
training, 12, 1.5762733970369611, -2.670454444204058, 0.0, -2.4432461261749268
validating, 12, 1.5682543516159058, -2.6542065143585205, 0.0, -2.599744939804077
testing, 12, 1.5922677993774415, -2.7387993812561033, 0.0, -2.490290528535843
training, 13, 1.5629603964941843, -2.6320097752979823, 0.0, -2.4439733028411865
validating, 13, 1.5672987699508667, -2.635689067840576, 0.0, -2.5740700721740724
testing, 13, 1.5760968685150147, -2.6980154395103453, 0.0, -2.477789443731308
training, 14, 1.5590612718037196, -2.623097765445709, 0.0, -2.459622621536255
validating, 14, 1.575778841972351, -2.6258959770202637, 0.0, -2.5312913060188293
testing, 14, 1.567774724960327, -2.6970499634742735, 0.0, -2.4776088416576387
training, 15, 1.5385551282337733, -2.599118001120431, 0.0, -2.4341204166412354
validating, 15, 1.576365303993225, -2.5974014520645143, 0.0, -2.5358686804771424
testing, 15, 1.5783828735351562, -2.660536861419678, 0.0, -2.4778825461864473
training, 16, 1.5298805373055595, -2.5494353328432355, 0.0, -2.4377450942993164
validating, 16, 1.5770075559616088, -2.578524851799011, 0.0, -2.538408374786377
testing, 16, 1.585652232170105, -2.632413399219513, 0.0, -2.480487561225891
training, 17, 1.5174451623644147, -2.526122316292354, 0.0, -2.4300191402435303
validating, 17, 1.6101569414138794, -2.61115357875824, 0.0, -2.5537107944488526
testing, 17, 1.6040146112442017, -2.656546378135681, 0.0, -2.526075679063797
training, 18, 1.5177869251796177, -2.5044753772871835, 0.0, -2.4299798011779785
validating, 18, 1.6266393423080445, -2.5548575043678285, 0.0, -2.549474263191223
testing, 18, 1.628700566291809, -2.593762969970703, 0.0, -2.495987671613693
training, 19, 1.5227603503635951, -2.4833257181303843, 0.0, -2.4328269958496094
validating, 19, 1.625745987892151, -2.539089584350586, 0.0, -2.5187879681587217
testing, 19, 1.6217843294143677, -2.5826413571834563, 0.0, -2.5039060950279235
training, 20, 1.5058292729513987, -2.4536393335887365, 0.0, -2.4197824001312256
validating, 20, 1.6251376867294312, -2.5076780915260315, 0.0, -2.524874520301819
testing, 20, 1.6337578296661377, -2.5618607103824615, 0.0, -2.4879811108112335
training, 21, 1.5118290764944895, -2.440298688411713, 0.0, -2.414585590362549
