mode, epoch, average loss, defender utility
training, -1, 0.9937190413475037, -2.9188969475882396
validating, -1, 1.1319693326950073, -3.38484525680542
testing, -1, 0.8157588839530945, -3.3175182342529297
training, 0, 1.6757628747395106, -3.5970122132982527
validating, 0, 1.9811314344406128, -3.6396613121032715
testing, 0, 1.4954037070274353, -3.595165967941284
training, 1, 1.6754965271268571, -3.5969109194619313
validating, 1, 1.9790714979171753, -3.637796401977539
testing, 1, 1.4939005970954895, -3.593971371650696
training, 2, 1.6707226378577096, -3.592712470463344
validating, 2, 1.9634889364242554, -3.6304500102996826
testing, 2, 1.4826839566230774, -3.5844300985336304
training, 3, 1.6479048218045915, -3.570293698992048
validating, 3, 1.9059504270553589, -3.599576711654663
testing, 3, 1.4414613842964172, -3.54960560798645
training, 4, 1.5801526308059692, -3.4992121628352573
validating, 4, 1.7646101713180542, -3.4420273303985596
testing, 4, 1.340413749217987, -3.4156447649002075
training, 5, 1.423031508922577, -3.302701473236084
validating, 5, 1.5111721754074097, -3.352501630783081
testing, 5, 1.1598194241523743, -3.3406312465667725
training, 6, 1.2139201249395097, -3.1570446150643483
validating, 6, 1.1967204809188843, -3.340721368789673
testing, 6, 0.9352536797523499, -3.12105131149292
training, 7, 1.0225324375288827, -2.8692269325256348
validating, 7, 0.9955507516860962, -3.0275206565856934
testing, 7, 0.7960451245307922, -2.1384748220443726
training, 8, 0.9732976981571743, -2.750961252621242
validating, 8, 1.0182980298995972, -2.131387948989868
testing, 8, 0.8104184865951538, -2.1359025835990906
training, 9, 1.002118706703186, -2.5656134401048933
validating, 9, 1.0101429224014282, -2.0121665000915527
testing, 9, 0.7960638403892517, -2.1352349519729614
training, 10, 0.9645319666181292, -2.7251196248190745
validating, 10, 1.0113264322280884, -1.9659748077392578
testing, 10, 0.7905240654945374, -2.986777663230896
training, 11, 0.9593721968787057, -2.651685425213405
validating, 11, 1.0154742002487183, -1.9151054620742798
testing, 11, 0.7866691946983337, -3.0215322971343994
training, 12, 0.9555705104555402, -2.6976861783436368
validating, 12, 1.015501618385315, -1.9042797088623047
testing, 12, 0.7850787043571472, -3.034214973449707
training, 13, 0.9535748788288662, -2.5746446954352513
validating, 13, 1.0193549394607544, -3.360302209854126
testing, 13, 0.7842020988464355, -3.036976456642151
training, 14, 0.9508428999355861, -2.78498261315482
validating, 14, 1.0232027769088745, -1.950057029724121
testing, 14, 0.7839658856391907, -3.03153395652771
training, 15, 0.9479466932160514, -2.463075965642929
validating, 15, 1.026424765586853, -1.9532800912857056
testing, 15, 0.7827287316322327, -3.0414355993270874
training, 16, 0.9453369804791042, -2.8370063645499095
validating, 16, 1.0287004709243774, -1.9685415029525757
testing, 16, 0.7815985679626465, -3.0432727336883545
training, 17, 0.9476697955812726, -2.833904198237828
validating, 17, 1.0444058179855347, -3.4115359783172607
testing, 17, 0.7872138023376465, -3.031977891921997
training, 18, 0.9411717993872506, -2.7881836209978377
validating, 18, 1.0397568941116333, -3.4064061641693115
testing, 18, 0.7832821011543274, -3.0390220880508423
