mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.031311877284731185, -1.4903279721736908, 0.0, 0.0
validating, -1, 0.030055034160614013, -1.498592609167099, 0.0, 0.0
testing, -1, 0.03225429058074951, -1.5937010586261748, 0.0, -1.8148933112621308
training, 0, 37.59336700439453, -5.101262433188302, 0.0, 0.0
validating, 0, 31.94728813171387, -5.152504873275757, 0.0, 0.0
testing, 0, 44.219710731506346, -5.033729434013367, 0.0, -5.033802151679993
training, 1, 11.043519290855953, -3.247531843185425, 0.0, 0.0
validating, 1, 2.822741675376892, -2.828791785240173, 0.0, 0.0
testing, 1, 3.714964270591736, -2.6316256165504455, 0.0, -2.613136684894562
training, 2, 3.613995679787227, -2.457904951913016, 0.0, 0.0
validating, 2, 2.321411108970642, -2.325285279750824, 0.0, 0.0
testing, 2, 3.2385677337646483, -2.2032909989356995, 0.0, -2.2092229604721068
training, 3, 4.404121906416757, -2.0792117587157657, 0.0, 0.0
validating, 3, 3.0695494651794433, -2.329399359226227, 0.0, 0.0
testing, 3, 4.8235630810260774, -2.1797674000263214, 0.0, -2.1983990550041197
training, 4, 5.4947026218686785, -2.0518156588077545, 0.0, 0.0
validating, 4, 3.4491579055786135, -2.3702895760536196, 0.0, 0.0
testing, 4, 5.713317853212357, -2.198234623670578, 0.0, -2.2020614743232727
training, 5, 6.053147544179644, -2.056694109950747, 0.0, 0.0
validating, 5, 3.931147646903992, -2.328442907333374, 0.0, 0.0
testing, 5, 6.0193080604076385, -2.179295998811722, 0.0, -2.197341126203537
training, 6, 6.4999319383076255, -2.0557928230081286, 0.0, 0.0
validating, 6, 3.9091496229171754, -2.3321264386177063, 0.0, 0.0
testing, 6, 6.224538886547089, -2.1807514786720277, 0.0, -2.1994755148887633
training, 7, 6.77255654335022, -2.055502438545227, 0.0, 0.0
validating, 7, 4.272817802429199, -2.3311474204063414, 0.0, 0.0
testing, 7, 6.481970709562302, -2.1799409210681917, 0.0, -2.1966840028762817
training, 8, 6.81301657812936, -2.054172101191112, 0.0, 0.0
validating, 8, 4.394719910621643, -2.415691542625427, 0.0, 0.0
testing, 8, 7.134125924110412, -2.223411375284195, 0.0, -2.210397058725357
training, 9, 7.069644168445042, -2.0518676936626434, 0.0, 0.0
validating, 9, 4.832314610481262, -2.3988003969192504, 0.0, 0.0
testing, 9, 7.833993768692016, -2.2140440762043, 0.0, -2.2068691492080688
training, 10, 7.7666794197899955, -2.0576129598276958, 0.0, 0.0
validating, 10, 4.138035535812378, -2.3292683124542237, 0.0, 0.0
testing, 10, 6.693585360050202, -2.1804381608963013, 0.0, -2.19965283870697
training, 11, 7.697977701255254, -2.0631643669945854, 0.0, 0.0
validating, 11, 4.684349870681762, -2.3306120157241823, 0.0, 0.0
testing, 11, 7.275529396533966, -2.1786824762821198, 0.0, -2.197520983219147
training, 12, 7.689114693232945, -2.0557408520153593, 0.0, 0.0
validating, 12, 4.714159655570984, -2.321175682544708, 0.0, 0.0
testing, 12, 7.200637638568878, -2.1773401856422425, 0.0, -2.198726600408554
training, 13, 7.880792830671583, -2.046550009931837, 0.0, 0.0
validating, 13, 5.128959393501281, -2.335822868347168, 0.0, 0.0
testing, 13, 7.866659355163574, -2.1805995106697083, 0.0, -2.196848523616791
training, 14, 7.9695728659629825, -2.046298965385982, 0.0, 0.0
validating, 14, 5.176469349861145, -2.3382690787315368, 0.0, 0.0
testing, 14, 7.9512660026550295, -2.181070697307587, 0.0, -2.1967214345932007
training, 15, 8.156883442401886, -2.0467885613441466, 0.0, 0.0
validating, 15, 5.057379174232483, -2.3336573243141174, 0.0, 0.0
testing, 15, 7.794306778907776, -2.1792917251586914, 0.0, -2.1970143020153046
training, 16, 8.146340361663274, -2.0445067465305327, 0.0, 0.0
validating, 16, 5.187104344367981, -2.340166687965393, 0.0, 0.0
testing, 16, 8.027376699447633, -2.1813264429569243, 0.0, -2.1968568086624147
training, 17, 8.361136138439178, -2.0466366171836854, 0.0, 0.0
validating, 17, 5.283794808387756, -2.347676622867584, 0.0, 0.0
testing, 17, 8.229163336753846, -2.184300643205643, 0.0, -2.197262716293335
training, 18, 8.392224047865186, -2.04842894077301, 0.0, 0.0
validating, 18, 5.164483761787414, -2.3488866806030275, 0.0, 0.0
testing, 18, 8.138302159309386, -2.1852397501468657, 0.0, -2.197992444038391
