Random seed, 5
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.3863605533327375, 0.0, 0.0, -2.081380605697632
validating, -1, 0.39057967662811277, -1.9011551022529602, 0.0, -2.0856364369392395
testing, -1, 0.3974637031555176, -1.990117645263672, 0.0, -2.1327126741409304
training, 0, 1.6460905041013445, 0.0, 0.0, -2.5867974758148193
validating, 0, 1.5776681661605836, -2.762780952453613, 0.0, -2.6112709283828734
testing, 0, 1.6227554321289062, -2.8745984077453612, 0.0, -2.632478141784668
training, 1, 1.6466353586741855, -2.8548326526369365, 0.0, -2.509380578994751
validating, 1, 1.5841915369033814, -2.714599061012268, 0.0, -2.4828449726104735
testing, 1, 1.6086803436279298, -2.831850302219391, 0.0, -2.4801677584648134
training, 2, 1.6446229423795427, -2.827956485748291, 0.0, -2.4515154361724854
validating, 2, 1.585794949531555, -2.71399507522583, 0.0, -2.4918896675109865
testing, 2, 1.6046376466751098, -2.81870641708374, 0.0, -2.4871046423912047
training, 3, 1.6362794365201678, -2.808162464414324, 0.0, -2.442810297012329
validating, 3, 1.585456919670105, -2.7069602727890016, 0.0, -2.4859681129455566
testing, 3, 1.5975760459899901, -2.801650810241699, 0.0, -2.484198796749115
training, 4, 1.6251054321016585, -2.7769612312316894, 0.0, -2.432760238647461
validating, 4, 1.575782799720764, -2.692542862892151, 0.0, -2.514548897743225
testing, 4, 1.5905888080596924, -2.759501016139984, 0.0, -2.467761200666428
training, 5, 1.6040185621806553, -2.7261047192982266, 0.0, -2.4219186305999756
validating, 5, 1.5692371129989624, -2.674911308288574, 0.0, -2.5738301515579223
testing, 5, 1.5907190084457397, -2.7113744378089906, 0.0, -2.468679869174957
training, 6, 1.5928239243371145, -2.6572281888553073, 0.0, -2.4284186363220215
validating, 6, 1.566900658607483, -2.6478708505630495, 0.0, -2.649728226661682
testing, 6, 1.6093554496765137, -2.6695103108882905, 0.0, -2.4666657984256743
training, 7, 1.5817994015557426, -2.585614219733647, 0.0, -2.4223074913024902
validating, 7, 1.5620723485946655, -2.5742563962936402, 0.0, -2.627080225944519
testing, 7, 1.5891516208648682, -2.5891691982746123, 0.0, -2.4433312833309175
training, 8, 1.5518366064344133, -2.513101942198617, 0.0, -2.406400680541992
validating, 8, 1.5706079244613647, -2.5511893033981323, 0.0, -2.6205116510391235
testing, 8, 1.5885842084884643, -2.5439994752407076, 0.0, -2.443894553184509
training, 9, 1.541741739000593, -2.454826479298728, 0.0, -2.4007434844970703
validating, 9, 1.5882997274398805, -2.5490556001663207, 0.0, -2.6514933109283447
testing, 9, 1.624631667137146, -2.517287629842758, 0.0, -2.440028655529022
training, 10, 1.5630226135253906, -2.4262383801596505, 0.0, -2.3962342739105225
validating, 10, 1.645966935157776, -2.521297979354858, 0.0, -2.5945418000221254
testing, 10, 1.6451369524002075, -2.4972765743732452, 0.0, -2.4611792504787444
training, 11, 1.5601546934672765, -2.400226768425533, 0.0, -2.3922030925750732
validating, 11, 1.7140293836593627, -2.519136333465576, 0.0, -2.615512561798096
testing, 11, 1.7128319263458252, -2.4947326481342316, 0.0, -2.4750744819641115
training, 12, 1.6083816902978079, -2.3777175664901735, 0.0, -2.39888596534729
validating, 12, 1.6843210935592652, -2.440656328201294, 0.0, -2.556216609477997
testing, 12, 1.6953505039215089, -2.4566048085689545, 0.0, -2.415663456916809
training, 13, 1.6409416164670672, -2.367335053852626, 0.0, -2.3845386505126953
validating, 13, 1.8642946481704712, -2.491910481452942, 0.0, -2.5891895413398744
testing, 13, 1.8663917541503907, -2.4845347940921783, 0.0, -2.4980630457401274
training, 14, 1.6484322922570365, -2.35463125705719, 0.0, -2.3765439987182617
validating, 14, 1.875705361366272, -2.436451780796051, 0.0, -2.5428814768791197
testing, 14, 1.871927309036255, -2.4768835067749024, 0.0, -2.519710475206375
training, 15, 1.7517370632716587, -2.3450541870934623, 0.0, -2.3742434978485107
validating, 15, 1.8947609663009644, -2.3670042872428896, 0.0, -2.544774115085602
testing, 15, 1.9203192234039306, -2.466842621564865, 0.0, -2.459695053100586
training, 16, 1.8117624453135899, -2.336606398650578, 0.0, -2.3628854751586914
validating, 16, 2.1598499536514284, -2.4567394137382506, 0.0, -2.545966696739197
testing, 16, 2.169622874259949, -2.5062076687812804, 0.0, -2.5369140982627867
training, 17, 1.9192458561488561, -2.335722632067544, 0.0, -2.3743844032287598
validating, 17, 2.09372456073761, -2.3492289185523987, 0.0, -2.522092807292938
testing, 17, 2.1195775508880614, -2.459849143028259, 0.0, -2.468836396932602
training, 18, 1.9967988729476929, -2.325926169327327, 0.0, -2.378420352935791
validating, 18, 2.350465416908264, -2.573248863220215, 0.0, -2.5372514009475706
testing, 18, 2.406627058982849, -2.525444173812866, 0.0, -2.5364719688892365
training, 19, 2.0521643229893276, -2.319447215965816, 0.0, -2.366792917251587
validating, 19, 2.4884601831436157, -2.58933767080307, 0.0, -2.531896913051605
testing, 19, 2.5194808721542357, -2.530855065584183, 0.0, -2.555884909629822
training, 20, 2.2123361996241977, -2.3196457028388977, 0.0, -2.3722381591796875
validating, 20, 2.4164352655410766, -2.347320282459259, 0.0, -2.4998669028282166
testing, 20, 2.4404866695404053, -2.493201071023941, 0.0, -2.5287019431591036
training, 21, 2.1696358374186926, -2.315705684253148, 0.0, -2.373389720916748
validating, 21, 2.545783257484436, -2.5806912899017336, 0.0, -2.504663586616516
testing, 21, 2.551139235496521, -2.5083773612976072, 0.0, -2.563619911670685
training, 22, 2.2108800411224365, -2.3124870572771346, 0.0, -2.3615405559539795
validating, 22, 2.713259530067444, -2.6100414514541628, 0.0, -2.525973749160767
testing, 22, 2.7341551780700684, -2.5340675950050353, 0.0, -2.591762536764145
training, 23, 2.236438080242702, -2.321671395642417, 0.0, -2.361429452896118
validating, 23, 2.6553186655044554, -2.5701096296310424, 0.0, -2.4750898480415344
testing, 23, 2.6544326305389405, -2.5154165267944335, 0.0, -2.5574928343296053
training, 24, 2.4609985726220267, -2.3194725258009776, 0.0, -2.3709540367126465
validating, 24, 2.8020663976669313, -2.573570990562439, 0.0, -2.478663206100464
testing, 24, 2.7925577640533445, -2.564737004041672, 0.0, -2.618015331029892
training, 25, 2.3617703778403145, -2.311983125550406, 0.0, -2.363677978515625
validating, 25, 2.809079337120056, -2.5559870481491087, 0.0, -2.4886216640472414
testing, 25, 2.787853813171387, -2.541654872894287, 0.0, -2.5856328129768373
training, 26, 2.37665558883122, -2.3052774259022306, 0.0, -2.351978302001953
validating, 26, 2.818069577217102, -2.5165140986442567, 0.0, -2.481069505214691
testing, 26, 2.7864423036575316, -2.514029932022095, 0.0, -2.578866273164749
training, 27, 2.4335321732929773, -2.3086884464536395, 0.0, -2.3713667392730713
validating, 27, 2.6554596185684205, -2.4983643531799316, 0.0, -2.4725749373435972
testing, 27, 2.6564436197280883, -2.517325347661972, 0.0, -2.554784023761749
training, 28, 2.316983771324158, -2.3033291935920714, 0.0, -2.3528850078582764
validating, 28, 2.893004822731018, -2.5850905895233156, 0.0, -2.483846700191498
testing, 28, 2.8456108808517455, -2.5298785150051115, 0.0, -2.5760101437568665
training, 29, 2.548277289526803, -2.343308813231332, 0.0, -2.3704159259796143
validating, 29, 2.6435280084609984, -2.495685636997223, 0.0, -2.4609906554222105
testing, 29, 2.64013352394104, -2.5218956530094148, 0.0, -2.5607057988643644
training, 30, 2.1824025324412752, -2.3053623591150556, 0.0, -2.3483223915100098
validating, 30, 2.6969145059585573, -2.514556849002838, 0.0, -2.452737021446228
testing, 30, 2.693941259384155, -2.5499049484729768, 0.0, -2.6179560363292693
training, 31, 2.2448881115232195, -2.301274607862745, 0.0, -2.368696689605713
validating, 31, 2.6667006731033327, -2.483455944061279, 0.0, -2.444640052318573
testing, 31, 2.6388800144195557, -2.5140833437442778, 0.0, -2.5673407316207886
training, 32, 2.2979109389441352, -2.2931049738611495, 0.0, -2.3582561016082764
validating, 32, 2.7283050298690794, -2.5035978674888613, 0.0, -2.455844748020172
testing, 32, 2.6990764141082764, -2.517761319875717, 0.0, -2.574007731676102
training, 33, 2.3251695019858225, -2.2913925204958234, 0.0, -2.3562798500061035
validating, 33, 2.718891739845276, -2.4926380038261415, 0.0, -2.4513611078262327
testing, 33, 2.692952036857605, -2.514630603790283, 0.0, -2.568558579683304
training, 34, 2.2921741315296718, -2.290368986129761, 0.0, -2.353275775909424
validating, 34, 2.672170615196228, -2.476888823509216, 0.0, -2.4447022318840026
testing, 34, 2.653739261627197, -2.5077784240245817, 0.0, -2.5571449279785154
training, 35, 2.285054578099932, -2.288552818979536, 0.0, -2.350233793258667
validating, 35, 2.690565848350525, -2.482094740867615, 0.0, -2.4493256211280823
testing, 35, 2.6731699466705323, -2.5083599746227265, 0.0, -2.558683854341507
training, 36, 2.3176693098885672, -2.288347339630127, 0.0, -2.350790500640869
validating, 36, 2.770348381996155, -2.503586030006409, 0.0, -2.4608225584030152
testing, 36, 2.7463179349899294, -2.517561841011047, 0.0, -2.569790744781494
training, 37, 2.373114480291094, -2.2885906083243235, 0.0, -2.3512959480285645
validating, 37, 2.8027361631393433, -2.5118316411972046, 0.0, -2.462744450569153
testing, 37, 2.7803733348846436, -2.526972937583923, 0.0, -2.572047060728073
training, 38, 2.4090764216014318, -2.2887278982571195, 0.0, -2.3519554138183594
validating, 38, 2.8386334657669066, -2.5260257720947266, 0.0, -2.467698800563812
testing, 38, 2.8168001413345336, -2.5372615575790407, 0.0, -2.5765050053596497
training, 39, 2.4193998915808543, -2.288953883307321, 0.0, -2.350989580154419
validating, 39, 2.8303653478622435, -2.5188125491142275, 0.0, -2.4614821910858153
testing, 39, 2.81153461933136, -2.5383822917938232, 0.0, -2.573916566371918
training, 40, 2.427109442438398, -2.2886450903756277, 0.0, -2.349595308303833
validating, 40, 2.855516028404236, -2.5261970281600954, 0.0, -2.4639460325241087
testing, 40, 2.8341063022613526, -2.5408836364746095, 0.0, -2.5742264568805693
training, 41, 2.43004720892225, -2.288193282059261, 0.0, -2.3491663932800293
validating, 41, 2.8567139387130736, -2.527746295928955, 0.0, -2.4633159041404724
testing, 41, 2.8387640476226808, -2.545569157600403, 0.0, -2.5786662220954897
training, 42, 2.450733600343977, -2.2886992931365966, 0.0, -2.350236415863037
validating, 42, 2.8797170877456666, -2.5317983269691466, 0.0, -2.464292514324188
testing, 42, 2.857331943511963, -2.5464911282062532, 0.0, -2.576634818315506
training, 43, 2.4519632952553887, -2.311130963053022, 0.0, -2.348423480987549
validating, 43, 2.877533793449402, -2.530505633354187, 0.0, -2.4639653086662294
testing, 43, 2.8552963733673096, -2.5458880603313445, 0.0, -2.576082670688629
training, 44, 2.448389458656311, -2.310801807471684, 0.0, -2.348073959350586
validating, 44, 2.8716285467147826, -2.5274033069610597, 0.0, -2.46262069940567
testing, 44, 2.8499740839004515, -2.5447758436203003, 0.0, -2.5749373972415923
training, 45, 2.443220101084028, -2.2872396111488342, 0.0, -2.347597122192383
validating, 45, 2.8664282083511354, -2.5244325041770934, 0.0, -2.4616450667381287
testing, 45, 2.8444536685943604, -2.542407101392746, 0.0, -2.5728734910488127
training, 46, 2.440484758785793, -2.2870646374566213, 0.0, -2.3471245765686035
validating, 46, 2.867326045036316, -2.524556803703308, 0.0, -2.4616968989372254
testing, 46, 2.8452449083328246, -2.5422926425933836, 0.0, -2.572407054901123
training, 47, 2.440430801255362, -2.2870001384190153, 0.0, -2.346987009048462
validating, 47, 2.867748522758484, -2.524644875526428, 0.0, -2.4618233919143675
testing, 47, 2.8457685708999634, -2.542320114374161, 0.0, -2.5725929021835325
training, 48, 2.4403435638972693, -2.2869403958320618, 0.0, -2.346895217895508
validating, 48, 2.8663837194442747, -2.5236972093582155, 0.0, -2.4617195963859557
testing, 48, 2.8446535587310793, -2.5415618777275086, 0.0, -2.572085040807724
training, 49, 2.4401206289018904, -2.2869143520082744, 0.0, -2.3468194007873535
validating, 49, 2.866882061958313, -2.5235604286193847, 0.0, -2.4616485476493835
testing, 49, 2.845047378540039, -2.5417277932167055, 0.0, -2.5720738112926482
training, 50, 2.441952783720834, -2.2869344558034626, 0.0, -2.3469719886779785
validating, 50, 2.8692640542984007, -2.5235775113105774, 0.0, -2.461742413043976
testing, 50, 2.847098445892334, -2.5416581094264985, 0.0, -2.5723463177680967
Random seed, 1
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.5057005609784807, 0.0, 0.0, -1.6756720542907715
validating, -1, 0.5125201225280762, -1.5771098971366881, 0.0, -1.752068781852722
testing, -1, 0.5328542232513428, -1.512025272846222, 0.0, -1.7413307905197144
training, 0, 2.319877576828003, 0.0, 0.0, -2.36088490486145
validating, 0, 2.2174001693725587, -2.2677462577819822, 0.0, -2.3537075757980346
testing, 0, 2.390817713737488, -2.1809691548347474, 0.0, -2.32732355594635
training, 1, 1.988630621773856, -1.969972355025155, 0.0, -2.129680633544922
validating, 1, 1.6672711849212647, -1.9212747454643249, 0.0, -1.9736037731170655
testing, 1, 1.8243610382080078, -1.8120417833328246, 0.0, -1.9315906941890717
training, 2, 1.546444743020194, -1.7345333337783813, 0.0, -1.9060834646224976
validating, 2, 1.3503812789916991, -1.8461299538612366, 0.0, -1.956178367137909
testing, 2, 1.552303671836853, -1.7667022883892058, 0.0, -1.8887100756168365
training, 3, 1.4852976662772042, -1.7220269969531468, 0.0, -1.877870798110962
validating, 3, 1.3811859607696533, -1.873078966140747, 0.0, -1.9556439638137817
testing, 3, 1.6479758024215698, -1.7676693201065063, 0.0, -1.889113986492157
training, 4, 1.4879891327449253, -1.719333324262074, 0.0, -1.878515362739563
validating, 4, 1.356740379333496, -1.860349464416504, 0.0, -1.9563584685325623
testing, 4, 1.6048118352890015, -1.764288467168808, 0.0, -1.8883938312530517
training, 5, 1.4584384305136544, -1.7161344621862684, 0.0, -1.8791261911392212
validating, 5, 1.3498928546905518, -1.858039391040802, 0.0, -1.955508530139923
testing, 5, 1.5853426694869994, -1.764111077785492, 0.0, -1.8882503747940063
training, 6, 1.439205162865775, -1.7157105786459788, 0.0, -1.8792256116867065
validating, 6, 1.3422819137573243, -1.8527485489845277, 0.0, -1.9554808974266051
testing, 6, 1.5675411701202393, -1.7639883875846862, 0.0, -1.887761002779007
training, 7, 1.4421498366764613, -1.714029436452048, 0.0, -1.8786715269088745
validating, 7, 1.3458848953247071, -1.8571630239486694, 0.0, -1.9546015858650208
testing, 7, 1.5888548612594604, -1.764208447933197, 0.0, -1.8878216326236725
training, 8, 1.4415238312312535, -1.7146821081638337, 0.0, -1.8788402080535889
validating, 8, 1.3384915351867677, -1.8525811791419984, 0.0, -1.9551323056221008
testing, 8, 1.582508111000061, -1.7652497112751007, 0.0, -1.888178861141205
training, 9, 1.4394560064588273, -1.7141280608517784, 0.0, -1.8772143125534058
validating, 9, 1.3392700672149658, -1.8516484022140502, 0.0, -1.953583288192749
testing, 9, 1.5767839908599854, -1.7644922077655791, 0.0, -1.887378638982773
training, 10, 1.4461193902151925, -1.7167225922857012, 0.0, -1.8758586645126343
validating, 10, 1.33383207321167, -1.8459516763687134, 0.0, -1.954060471057892
testing, 10, 1.558413028717041, -1.7663326799869536, 0.0, -1.8871613502502442
training, 11, 1.4239174774714878, -1.7124681183270045, 0.0, -1.8774433135986328
validating, 11, 1.3334923267364502, -1.8449626326560975, 0.0, -1.9535816788673401
testing, 11, 1.5544739723205567, -1.765453028678894, 0.0, -1.8870534479618073
training, 12, 1.4197760854448591, -1.71134689279965, 0.0, -1.8787715435028076
validating, 12, 1.3433748245239259, -1.836635458469391, 0.0, -1.9534109473228454
testing, 12, 1.5505419731140138, -1.7620790004730225, 0.0, -1.8880019068717957
training, 13, 1.448919003350394, -1.7111898064613342, 0.0, -1.884317398071289
validating, 13, 1.3924498558044434, -1.8314021944999694, 0.0, -1.9539666175842285
testing, 13, 1.5796569347381593, -1.741835480928421, 0.0, -1.8992521584033966
training, 14, 1.4692213535308838, -1.7051136238234383, 0.0, -1.8880667686462402
validating, 14, 1.3940427780151368, -1.831747329235077, 0.0, -1.9531228423118592
testing, 14, 1.5778501272201537, -1.7410551488399506, 0.0, -1.8979450821876527
training, 15, 1.4505772250039237, -1.7054294909749712, 0.0, -1.8831437826156616
validating, 15, 1.3762088775634767, -1.8324753999710084, 0.0, -1.9545461893081666
testing, 15, 1.564685320854187, -1.7511725842952728, 0.0, -1.8931518852710725
training, 16, 1.458022219794137, -1.7064530406679426, 0.0, -1.8847237825393677
validating, 16, 1.4010540008544923, -1.8340330839157104, 0.0, -1.953304934501648
testing, 16, 1.5812169551849364, -1.736630368232727, 0.0, -1.8983100473880767
training, 17, 1.4601162229265485, -1.7032732282366072, 0.0, -1.8857277631759644
validating, 17, 1.3988533973693849, -1.8344919323921203, 0.0, -1.9541110038757323
testing, 17, 1.5784143686294556, -1.7383709192276, 0.0, -1.8971284449100494
training, 18, 1.4528052261897495, -1.7048207095691137, 0.0, -1.8838350772857666
validating, 18, 1.3747757434844972, -1.8336607456207275, 0.0, -1.9554148674011231
testing, 18, 1.5615293741226197, -1.7497729361057281, 0.0, -1.8923728108406066
training, 19, 1.4478133337838308, -1.7037095955439976, 0.0, -1.8831324577331543
validating, 19, 1.3909801959991455, -1.8341807961463927, 0.0, -1.9564197063446045
testing, 19, 1.574101495742798, -1.740736734867096, 0.0, -1.8967760503292084
training, 20, 1.4642456804003035, -1.702695884023394, 0.0, -1.885979175567627
validating, 20, 1.4172686100006104, -1.8350049257278442, 0.0, -1.9559404850006104
testing, 20, 1.5922406196594239, -1.73090061545372, 0.0, -1.9011115074157714
training, 21, 1.4733628341129847, -1.7008273908070155, 0.0, -1.888273000717163
validating, 21, 1.3894498825073243, -1.8339643836021424, 0.0, -1.9562552928924561
testing, 21, 1.571500587463379, -1.740948462486267, 0.0, -1.8958951532840729
training, 22, 1.4396399021148683, -1.7048415541648865, 0.0, -1.8819161653518677
validating, 22, 1.3892831802368164, -1.8361899495124816, 0.0, -1.956558310985565
testing, 22, 1.5714768886566162, -1.7431674778461457, 0.0, -1.8941867470741272
training, 23, 1.4664295741489954, -1.7012967569487436, 0.0, -1.8865759372711182
validating, 23, 1.3875760555267334, -1.8368393898010253, 0.0, -1.9562987208366394
testing, 23, 1.565971803665161, -1.7449767649173737, 0.0, -1.8931353092193604
training, 24, 1.437558650970459, -1.7033891149929592, 0.0, -1.8818398714065552
validating, 24, 1.3783609867095947, -1.837973403930664, 0.0, -1.956406593322754
