Random seed, 3
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.1511948789869036, 0.0, 0.0, -0.657924473285675
validating, -1, 0.16361615657806397, -0.2772675996646285, 0.0, -0.5634689562022686
testing, -1, 0.14936838150024415, -0.2858168720267713, 0.0, -0.5604163654148578
training, 0, 1.8548534870147706, 0.0, 0.0, -1.74558687210083
validating, 0, 1.8367744445800782, -2.1816630244255064, 0.0, -1.6876671671867371
testing, 0, 1.814630150794983, -2.2094552159309386, 0.0, -1.6735010862350463
training, 1, 1.805695744923183, 0.0, 0.0, -1.2049143314361572
validating, 1, 1.776603603363037, -2.0043914556503295, 0.0, -1.2059726476669312
testing, 1, 1.7334388256073, -2.0268650233745573, 0.0, -1.1585831373929978
training, 2, 1.751565967287336, 0.0, 0.0, -1.1527761220932007
validating, 2, 1.7285181045532227, -1.9357198476791382, 0.0, -0.9937774777412415
testing, 2, 1.678321123123169, -1.8915953487157822, 0.0, -0.9050138905644417
training, 3, 1.6904161657605852, 0.0, 0.0, -0.8970655202865601
validating, 3, 1.6630095481872558, -1.879528820514679, 0.0, -0.9003749832510948
testing, 3, 1.6225519061088562, -1.7038829445838928, 0.0, -0.7589014500379563
training, 4, 1.6214222294943674, 0.0, 0.0, -0.8168763518333435
validating, 4, 1.597543430328369, -1.4055738642811775, 0.0, -0.7498889103531837
testing, 4, 1.5601857781410218, -1.1339513450860976, 0.0, -0.641232130676508
training, 5, 1.5470007726124355, 0.0, 0.0, -0.7504670023918152
validating, 5, 1.4894062995910644, -1.2662420675158501, 0.0, -0.7682155266404151
testing, 5, 1.4977643966674805, -1.2506596937775611, 0.0, -0.6413098052144051
training, 6, 1.465026123183114, 0.0, 0.0, -0.7093204855918884
validating, 6, 1.4164983749389648, -0.7445328250527382, 0.0, -0.6420886114239692
testing, 6, 1.4094802021980286, -0.6449411824345589, 0.0, -0.5796228937804699
training, 7, 1.399067177091326, 0.0, 0.0, -0.6923994421958923
validating, 7, 1.321648406982422, -0.40362110547721386, 0.0, -0.6033616073429584
testing, 7, 1.3640899419784547, -0.5977816792496213, 0.0, -0.5820955686271191
training, 8, 1.348330283164978, 0.0, 0.0, -0.684555172920227
validating, 8, 1.2788525104522706, -0.5448654815554619, 0.0, -0.5634689562022686
testing, 8, 1.3140296459197998, -0.5196709008363627, 0.0, -0.5689547829329967
training, 9, 1.2991091762270246, 0.0, 0.0, -0.6788528561592102
validating, 9, 1.21404709815979, -0.37756326887756586, 0.0, -0.5676444642245769
testing, 9, 1.2913665533065797, -0.488156405556947, 0.0, -0.5823099724948406
