mode, epoch, average loss, defender utility
training, -1, 0.0, -0.5715591549008033, -0.9142856001853943
validating, -1, 0.0, -0.3344549606757937, 1.9073486612342094e-07
testing, -1, 0.0, -0.900699237070512, -0.800000011920929
training, 0, 3.753556912285941, -4.514728682381766, -4.636651992797852
validating, 0, 3.8613409042358398, -4.430528354644776, -4.771932601928711
testing, 0, 3.9095684766769407, -4.510158348083496, -4.547014236450195
training, 1, 3.0241880076272145, -4.6100336415427074, -4.485414505004883
validating, 1, 1.5411811590194702, -3.2270485401153564, -2.1838550567626953
testing, 1, 1.566475361585617, -3.508233904838562, -3.678105592727661
training, 2, 0.920821202652795, -2.8074713283750627, -2.7367441654205322
validating, 2, 1.389750099182129, -2.145633143559098, -3.7190146446228027
testing, 2, 0.9672045469284057, -2.0807422128971664, -3.3812499046325684
training, 3, 0.5354395027671541, -2.156683144922967, -2.6744492053985596
validating, 3, 1.153542560338974, -1.658531063972441, -1.7420291900634766
testing, 3, 0.6489583626389503, -1.3048136392550078, -1.0840132236480713
training, 4, 0.3192064910062722, -1.4002802294001282, -1.2216507196426392
validating, 4, 1.06315336227417, -1.5382403386669465, -1.600001573562622
testing, 4, 0.5177869625389576, -1.077873684570659, -1.782727837562561
training, 5, 0.18036061418907984, -1.06891926282073, -0.7819989919662476
validating, 5, 0.9327485769987106, -1.535346638649753, -1.6000001430511475
testing, 5, 0.4738491356372833, -0.9872776381729637, -2.456977367401123
mode, epoch, average loss, defender utility
training, -1, 0.0, -1.0492072463476299, -0.9726820588111877
validating, -1, 0.0, -1.1105718195438385, -1.4371615648269653
testing, -1, 0.0, -0.97244892292656, -0.12990331649780273
training, 0, 3.135654207638332, -2.38389710017613, -2.456472396850586
validating, 0, 3.2374348640441895, -2.380461025238037, -2.329730272293091
testing, 0, 3.198475170135498, -2.3762941360473633, -2.374480724334717
training, 1, 3.023950355393546, -2.37951021194458, -2.4055769443511963
validating, 1, 2.7754002094268797, -2.352551317214966, -2.2927029132843018
testing, 1, 2.743255949020386, -2.351981353759766, -2.4614129066467285
training, 2, 1.4032484301498958, -2.194395957674299, -2.0964012145996094
validating, 2, 0.6895957797765732, -1.8761123180389405, -2.116765260696411
testing, 2, 0.8642559140920639, -1.8680204629898072, -1.9866176843643188
training, 3, 0.23959638502980982, -1.5511814611298698, -1.2600324153900146
validating, 3, 0.39480243995785713, -1.414120888710022, -1.6888601779937744
testing, 3, 0.6338365398347378, -1.2380184829235077, -1.3902982473373413
training, 4, 0.11117059473513759, -1.2808532331671034, -1.1219922304153442
validating, 4, 0.2679833357222378, -1.2919845104217529, -0.844100832939148
testing, 4, 0.5449555380269885, -1.1122952699661255, -1.3426369428634644
training, 5, 0.06164067044405134, -1.160386138342853, -1.5470342636108398
validating, 5, 0.2051414433401078, -1.2093096017837524, -1.4458593130111694
testing, 5, 0.511999054159969, -1.037063467502594, -0.7087513208389282
training, 6, 0.03514130012408714, -1.088680792722984, -1.2457164525985718
validating, 6, 0.10516432155054645, -1.0653062999248504, -0.5623503923416138
testing, 6, 0.6574398675467819, -0.9224051768891514, -0.6267186403274536
mode, epoch, average loss, defender utility
training, -1, 0.0, -1.4543554613233678, -1.2584575414657593
validating, -1, 0.0, -1.2795003255581832, -1.800000786781311
testing, -1, 0.0, -2.0798805236816404, -1.23026442527771
training, 0, 3.193822135244097, -6.110261126926967, -6.0290703773498535
validating, 0, 2.614000606536865, -5.997197437286377, -5.601390838623047
testing, 0, 3.181462359428406, -5.871019649505615, -5.4819135665893555
training, 1, 2.9314138071877616, -6.036022935594831, -5.4956841468811035
validating, 1, 2.2059326171875, -5.161638641357422, -4.596020698547363
testing, 1, 2.3188855767250063, -5.4462135314941404, -5.743572235107422
training, 2, 1.6617750678743635, -4.830143158776419, -4.8595452308654785
validating, 2, 2.016347062587738, -4.155340075492859, -2.8555397987365723
testing, 2, 1.2565063774585723, -4.659473824501037, -6.216364860534668
training, 3, 1.1337003145899092, -4.530126340048653, -5.244898796081543
validating, 3, 1.3750043511390686, -3.514782416820526, -4.2222113609313965
testing, 3, 0.8389527916908264, -3.9862982988357545, -3.710819721221924
training, 4, 0.7267789683171682, -3.552861073666385, -3.8607892990112305
validating, 4, 0.6148889780044555, -1.9989825455239043, -2.417957305908203
testing, 4, 0.9052322968840599, -3.5555786192417145, -2.1369049549102783
training, 5, 0.6217058174844299, -2.8307837585652513, -3.645789861679077
validating, 5, 0.7932703107595444, -1.6355159209808334, -1.8344494104385376
testing, 5, 0.4013776950538158, -3.1088897466659544, -3.8988699913024902
training, 6, 0.5447871504883681, -3.2319085485168864, -3.5324103832244873
validating, 6, 0.44142952263355256, -1.6956814614808535, -0.6983699798583984
testing, 6, 0.6772187113761902, -3.5494588941335676, -2.932546615600586
training, 7, 0.6543443076312542, -3.0137515582410352, -3.5407302379608154
validating, 7, 0.5562211871147156, -1.772989580941794, -1.7999999523162842
testing, 7, 0.7390217632055283, -3.619781920313835, -4.424109935760498
training, 8, 0.586123111737626, -2.842915310324835, -2.2636284828186035
validating, 8, 0.7336067214608193, -1.6606613287469372, -1.8000009059906006
testing, 8, 0.27884588316082953, -2.959626230597496, -3.359699249267578
training, 9, 0.5983469047184501, -2.9497000381882703, -3.553579807281494
validating, 9, 0.6672342166304588, -1.6738958677044138, -1.8000662326812744
testing, 9, 0.32968726456165315, -2.9630430549383164, -0.649319589138031
training, 10, 0.5465041602030396, -3.1226068218105607, -3.052807092666626
validating, 10, 0.6337441697716713, -1.3726666765040136, -1.8721339702606201
testing, 10, 0.4863487035036087, -3.3278511106967925, -3.2615623474121094
training, 11, 0.542997089587152, -3.0232413718343847, -3.273210287094116
validating, 11, 0.5957746237516404, -1.5742916809162124, -0.4703572392463684
testing, 11, 0.6477880783379077, -3.5430377572774887, -4.222794532775879
training, 12, 0.5299064194783568, -2.8874256597033567, -2.736623525619507
validating, 12, 0.6538815349340439, -1.3462618494173513, -0.0006592869758605957
testing, 12, 0.5127051308751106, -3.2898565143346787, -3.377415180206299
training, 13, 0.5392310827970505, -2.666263445732849, -3.020190477371216
validating, 13, 0.7956077083945274, -1.6492778019732213, -3.5999996662139893
testing, 13, 0.3357118240557611, -3.1513591557741165, -4.501169681549072
training, 14, 0.526464842765459, -3.141591959952244, -3.2883362770080566
validating, 14, 0.7362175166606904, -1.717310037999414, -0.8756435513496399
testing, 14, 0.27721308059990407, -2.977894565463066, -4.083012580871582
training, 15, 0.4570191100771938, -2.96127192926194, -2.7254714965820312
validating, 15, 0.6504733622074127, -1.3953128965367796, -2.0375821590423584
testing, 15, 0.5665934313088655, -3.439275747537613, -2.8363757133483887
training, 16, 0.4955893877361502, -2.8357747028980937, -2.0181210041046143
validating, 16, 0.7164578698575497, -1.2795007554581388, -2.1457671550706436e-07
testing, 16, 0.4160415968857706, -3.3119934141635894, -4.245920658111572
training, 17, 0.49638439020408054, -2.9228470960365875, -3.192939281463623
validating, 17, 1.0513157527893782, -1.8201218386850087, -3.5999999046325684
testing, 17, 0.331210661213845, -2.952821522951126, -1.935739517211914
training, 18, 0.5746897199191153, -3.2616702937654085, -4.178191184997559
validating, 18, 1.5319279849529266, -2.220025047659874, -1.8000001907348633
testing, 18, 0.45960660791024566, -3.2424875438213348, -2.265385866165161
mode, epoch, average loss, defender utility
training, -1, 0.0, -0.41211254327162933, -0.31410741806030273
validating, -1, 0.0, -0.005207230121595785, -3.2186508747145126e-07
testing, -1, 0.0, -0.6314365044072702, -1.0728835775353218e-07
training, 0, 3.8641185079302107, -3.7508605684552876, -4.087520122528076
validating, 0, 4.170852708816528, -3.778342533111572, -7.556697845458984
testing, 0, 3.5637558460235597, -3.778423380851746, -4.557685375213623
