mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.1454538004738944, 0.0, 0.0, 0.0
validating, -1, 0.14727044105529785, 0.0, 0.0, 0.0
testing, -1, 0.14558764696121215, -1.3829880639910699, 0.0, -1.8677591454237699
training, 0, 5.444639478410993, 0.0, 0.0, 0.0
validating, 0, 3.9359466314315794, 0.0, 0.0, 0.0
testing, 0, 4.677709436416626, -3.643953025341034, 0.0, -3.4808361887931825
training, 1, 5.443672813688006, 0.0, 0.0, 0.0
validating, 1, 3.9325036287307737, 0.0, 0.0, 0.0
testing, 1, 4.673687863349914, -3.642359745502472, 0.0, -3.480579113960266
training, 2, 5.420961236953735, 0.0, 0.0, 0.0
validating, 2, 3.8666661977767944, 0.0, 0.0, 0.0
testing, 2, 4.5969074010849, -3.6105029344558717, 0.0, -3.4756266832351685
training, 3, 5.231413514273507, 0.0, 0.0, 0.0
validating, 3, 3.5039263486862184, 0.0, 0.0, 0.0
testing, 3, 4.168624913692474, -3.3796546161174774, 0.0, -3.3831984758377076
training, 4, 4.761757104737418, 0.0, 0.0, 0.0
validating, 4, 3.018672490119934, 0.0, 0.0, 0.0
testing, 4, 3.5774926424026487, -3.2822641849517824, 0.0, -3.2758970499038695
training, 5, 4.412866497039795, 0.0, 0.0, 0.0
validating, 5, 2.8204726696014406, 0.0, 0.0, 0.0
testing, 5, 3.381774926185608, -3.325550746917725, 0.0, -3.247498035430908
training, 6, 4.325184268610818, 0.0, 0.0, 0.0
validating, 6, 2.778965425491333, 0.0, 0.0, 0.0
testing, 6, 3.3606256246566772, -3.2816139817237855, 0.0, -3.2528122425079347
training, 7, 4.303061507429395, 0.0, 0.0, 0.0
validating, 7, 2.7630002021789553, 0.0, 0.0, 0.0
testing, 7, 3.344459819793701, -3.335628354549408, 0.0, -3.2478937029838564
training, 8, 4.2900307433945795, 0.0, 0.0, 0.0
validating, 8, 2.749488353729248, 0.0, 0.0, 0.0
testing, 8, 3.339414596557617, -3.319874334335327, 0.0, -3.252008593082428
training, 9, 4.280109519617898, 0.0, 0.0, 0.0
validating, 9, 2.749776554107666, 0.0, 0.0, 0.0
testing, 9, 3.3345227241516113, -3.3176146864891054, 0.0, -3.2530523777008056
training, 10, 4.261643966606685, 0.0, 0.0, 0.0
validating, 10, 2.749773097038269, 0.0, 0.0, 0.0
testing, 10, 3.335108733177185, -3.296591007709503, 0.0, -3.2467891931533814
training, 11, 4.251298201084137, 0.0, 0.0, 0.0
validating, 11, 2.74454128742218, 0.0, 0.0, 0.0
testing, 11, 3.336717367172241, -3.2935815691947936, 0.0, -3.243182873725891
training, 12, 4.2298607468605045, 0.0, 0.0, 0.0
validating, 12, 2.7389862537384033, 0.0, 0.0, 0.0
testing, 12, 3.320044493675232, -3.3001219153404238, 0.0, -3.255502426624298
training, 13, 4.213070918832506, 0.0, 0.0, 0.0
validating, 13, 2.732620358467102, 0.0, 0.0, 0.0
testing, 13, 3.3146230936050416, -3.300248181819916, 0.0, -3.2569708704948424
training, 14, 4.186307455812182, 0.0, 0.0, 0.0
validating, 14, 2.7282515287399294, 0.0, 0.0, 0.0
testing, 14, 3.30822377204895, -3.2968164443969727, 0.0, -3.255457651615143
training, 15, 4.162909526484353, 0.0, 0.0, 0.0
validating, 15, 2.7235016107559202, 0.0, 0.0, 0.0
testing, 15, 3.3010680437088014, -3.2884796380996706, 0.0, -3.2509592890739443
training, 16, 4.123584650244031, 0.0, 0.0, 0.0
validating, 16, 2.7122527837753294, 0.0, 0.0, 0.0
testing, 16, 3.28968551158905, -3.2903639316558837, 0.0, -3.25715012550354
training, 17, 4.084085054056985, 0.0, 0.0, 0.0
validating, 17, 2.698295545578003, 0.0, 0.0, 0.0
testing, 17, 3.278849196434021, -3.2902067840099334, 0.0, -3.2639719605445863
training, 18, 4.044641377244677, 0.0, 0.0, 0.0
validating, 18, 2.689366006851196, 0.0, 0.0, 0.0
testing, 18, 3.268664908409119, -3.1910232245922088, 0.0, -3.2662471771240233
training, 19, 3.995218764032636, 0.0, 0.0, 0.0
validating, 19, 2.6800270318984984, 0.0, 0.0, 0.0
testing, 19, 3.254146909713745, -3.1860313713550568, 0.0, -3.2687539577484133
training, 20, 3.941609399659293, 0.0, 0.0, 0.0
validating, 20, 2.6731493711471557, 0.0, 0.0, 0.0
testing, 20, 3.241206431388855, -3.1821141064167024, 0.0, -3.2709235191345214
training, 21, 3.882900370870318, 0.0, 0.0, 0.0
validating, 21, 2.666584038734436, 0.0, 0.0, 0.0
testing, 21, 3.2293036699295046, -3.126276117563248, 0.0, -3.272221040725708
training, 22, 3.826090887614659, 0.0, 0.0, 0.0
validating, 22, 2.668156361579895, 0.0, 0.0, 0.0
testing, 22, 3.2188808917999268, -3.117235815525055, 0.0, -3.2663862705230713
training, 23, 3.7629805735179356, 0.0, 0.0, 0.0
validating, 23, 2.664068865776062, 0.0, 0.0, 0.0
testing, 23, 3.2094797849655152, -3.0914532780647277, 0.0, -3.2593939185142515
training, 24, 3.6969485351017544, 0.0, 0.0, 0.0
validating, 24, 2.6607668161392213, 0.0, 0.0, 0.0
testing, 24, 3.2035185575485228, -3.1078966557979584, 0.0, -3.2672915697097777
training, 25, 3.6381475244249617, 0.0, 0.0, 0.0
validating, 25, 2.669379544258118, 0.0, 0.0, 0.0
testing, 25, 3.2013344049453734, -3.089786159992218, 0.0, -3.2445312976837157
training, 26, 3.586858446257455, 0.0, 0.0, 0.0
validating, 26, 2.6648838758468627, 0.0, 0.0, 0.0
testing, 26, 3.2132637023925783, -3.1016161262989046, 0.0, -3.2781230330467226
training, 27, 3.535191464424133, 0.0, 0.0, 0.0
validating, 27, 2.685654807090759, 0.0, 0.0, 0.0
