mode, epoch, average loss, defender utility
training, -1, 0.0, -0.23555728943225468, -0.2642800807952881
validating, -1, 0.0, -0.016109428589697928, -5.340576336720915e-08
testing, -1, 0.0, -0.4842948812683062, -0.5053197145462036
training, 0, 1.7690125601632254, -4.00000136920384, -3.9222865104675293
validating, 0, 1.9334839582443237, -4.000000286102295, -3.712000608444214
testing, 0, 1.763827955722809, -4.0000253200531, -3.888000011444092
training, 1, 1.7690039021628243, -4.000001437323434, -4.029715061187744
validating, 1, 1.9334654331207275, -4.000000286102295, -3.840000629425049
testing, 1, 1.7638116955757142, -4.00002510547638, -4.1519999504089355
mode, epoch, average loss, defender utility
training, -1, 0.0, -0.9101449253355648, -0.9675959944725037
validating, -1, 0.0, -0.16143497659213607, -0.17600028216838837
testing, -1, 0.0, -0.4823461172549287, -0.48000025749206543
training, 0, 1.71283415385655, -4.908307715824672, -4.8927321434021
validating, 0, 1.7554261922836303, -4.881119060516357, -4.880653381347656
testing, 0, 1.776846218109131, -4.999531412124634, -4.999625205993652
training, 1, 1.5965632472719464, -4.7248528344290595, -4.725011348724365
validating, 1, 1.2023554563522338, -4.0305633544921875, -4.091270446777344
testing, 1, 1.3690670251846313, -4.02357587814331, -4.057354927062988
training, 2, 0.5627978524991444, -2.6413935781165883, -2.6450328826904297
validating, 2, 0.07080499976873397, -0.7967425942420959, -0.775117039680481
testing, 2, 0.20766651248559356, -1.229425826482475, -1.200692892074585
training, 3, 0.06700191741775988, -1.0061445628327599, -1.0440598726272583
validating, 3, 0.014925474580377341, -0.3116119834812707, -0.33254295587539673
testing, 3, 0.03684868454001844, -0.456841639050981, -0.47137171030044556
training, 4, 0.024092111067537707, -0.8324483158459214, -0.8379579782485962
validating, 4, 0.01029383931600023, -0.2752050948678516, -0.32079005241394043
testing, 4, 0.025992130662780256, -0.41349040099303236, -0.4233890473842621
training, 5, 0.023059558580254297, -0.8340724293418751, -0.8287466168403625
validating, 5, 0.011345203407108784, -0.2812538215206587, -0.25546860694885254
testing, 5, 0.030253175366669893, -0.43330302290269174, -0.4848628044128418
training, 6, 0.024400639660351383, -0.8335978908126443, -0.8246166706085205
validating, 6, 0.010600467247422784, -0.2807310384712764, -0.32740938663482666
testing, 6, 0.026352102973032743, -0.4117451889324002, -0.46237701177597046
training, 7, 0.020818623101162562, -0.8281774432574975, -0.8407129645347595
validating, 7, 0.0090540356002748, -0.2627574912461569, -0.22946111857891083
testing, 7, 0.023918525141198188, -0.4132793185999617, -0.3930778205394745
training, 8, 0.020856295850697797, -0.8281587173116711, -0.8643779158592224
validating, 8, 0.01016468927555252, -0.27335180390655295, -0.3021278381347656
testing, 8, 0.02728334884159267, -0.41773717158357615, -0.4608384072780609
training, 9, 0.019930756872489446, -0.8271038066522968, -0.8159634470939636
validating, 9, 0.008878081473812926, -0.2619981373878545, -0.2534123361110687
testing, 9, 0.023698841454461217, -0.41399557231343354, -0.41761404275894165
training, 10, 0.019875589159141782, -0.82967494995956, -0.8025870323181152
