mode, epoch, average loss, defender utility
training, -1, 0.0, -2.6251378536224363, -2.6775736808776855
validating, -1, 0.0, -2.734571409225464, -2.8506503105163574
testing, -1, 0.0, -2.5294110417366027, -2.5933427810668945
training, 0, 6.4126460688454765, -3.5028629643576488, -3.500352382659912
validating, 0, 2.6503551959991456, -3.712831449508667, -3.7054882049560547
testing, 0, 5.976258254051208, -3.4922279596328734, -3.4438884258270264
training, 1, 6.317451660973685, -3.451901606151036, -3.458997964859009
validating, 1, 2.4692853450775147, -3.5843691349029543, -3.5765655040740967
testing, 1, 5.613331627845764, -3.270201563835144, -3.2591552734375
training, 2, 5.265965560504369, -3.0208939961024694, -2.993558645248413
validating, 2, 1.3696006298065186, -2.9315245151519775, -2.9666647911071777
testing, 2, 3.243704605102539, -2.5107935667037964, -2.5218045711517334
training, 3, 2.336231051172529, -2.5430680104664396, -2.543121337890625
validating, 3, 0.36621675491333006, -2.8902775764465334, -2.9362423419952393
testing, 3, 0.6786311388015747, -2.3487660765647886, -2.3756864070892334
training, 4, 0.6853977986744472, -2.6639423404421123, -2.6415228843688965
validating, 4, 0.3382089138031006, -2.995061922073364, -2.798248767852783
testing, 4, 0.3249758958816528, -2.6203731298446655, -2.6219160556793213
training, 5, 0.474491422516959, -2.7934648173195975, -2.8499300479888916
validating, 5, 0.2891733646392822, -3.0420047760009767, -3.0648458003997803
testing, 5, 0.27413182258605956, -2.683463954925537, -2.721397638320923
training, 6, 0.4192690474646432, -2.8287276336124965, -2.8181214332580566
validating, 6, 0.24921269416809083, -2.935984754562378, -3.0127170085906982
testing, 6, 0.24200193881988524, -2.6780763149261473, -2.6823489665985107
training, 7, 0.37693687166486467, -2.862242112840925, -2.8719401359558105
validating, 7, 0.23034310340881348, -2.9398500442504885, -3.0422635078430176
testing, 7, 0.2225588321685791, -2.698075234889984, -2.680438756942749
training, 8, 0.3509427581514631, -2.8672311987195696, -2.8667027950286865
validating, 8, 0.223779296875, -2.9499252796173097, -2.945072889328003
testing, 8, 0.21391217708587645, -2.7142067909240724, -2.7828097343444824
training, 9, 0.3295277902058193, -2.880893101011004, -2.8844964504241943
validating, 9, 0.19953527450561523, -2.9666654586791994, -2.9938511848449707
testing, 9, 0.19446916580200196, -2.721402096748352, -2.8933043479919434
training, 10, 0.3151571341923305, -2.879563123839242, -2.834019660949707
validating, 10, 0.20111684799194335, -2.940787649154663, -2.9401016235351562
testing, 10, 0.1910783290863037, -2.709114193916321, -2.7025275230407715
training, 11, 0.3085107939583915, -2.8521007401602607, -2.8386359214782715
validating, 11, 0.20356874465942382, -2.9290273189544678, -2.830045700073242
testing, 11, 0.1890167474746704, -2.6976792097091673, -2.746382474899292
training, 12, 0.2950816495077951, -2.8726021562303816, -2.8686683177948
validating, 12, 0.19086093902587892, -2.968253231048584, -2.9188854694366455
testing, 12, 0.18262889385223388, -2.7298085689544678, -2.737182378768921
training, 13, 0.2851670980453491, -2.8948928935187204, -2.902193307876587
validating, 13, 0.17454009056091307, -2.9775454998016357, -3.0567753314971924
testing, 13, 0.16931626796722413, -2.7241143107414247, -2.676949977874756
training, 14, 0.27438287394387384, -2.8974926573889594, -2.992737054824829
validating, 14, 0.18204612731933595, -2.9691829681396484, -2.952043294906616
testing, 14, 0.17302422523498534, -2.7226952075958253, -2.702998399734497
training, 15, 0.26554246970585416, -2.88998783656529, -2.960587739944458
validating, 15, 0.17544183731079102, -2.9710671424865724, -3.0139076709747314
testing, 15, 0.16743719577789307, -2.716815507411957, -2.8063876628875732
training, 16, 0.25897738592965264, -2.9045136519840784, -2.8704702854156494
validating, 16, 0.1656271457672119, -2.9762126922607424, -2.9737348556518555
testing, 16, 0.159790563583374, -2.7162270307540894, -2.765484094619751
training, 17, 0.24680285113198416, -2.890181085041591, -2.9545700550079346
validating, 17, 0.16950783729553223, -2.9810765266418455, -2.9909472465515137
testing, 17, 0.16407346725463867, -2.72753986120224, -2.62492036819458
training, 18, 0.24088758059910365, -2.9095118488584246, -2.8692026138305664
validating, 18, 0.17088642120361328, -2.9661386489868162, -3.033907890319824
testing, 18, 0.16500341892242432, -2.723439073562622, -2.848146677017212
training, 19, 0.2337458780833653, -2.9614793130329677, -2.9406564235687256
validating, 19, 0.16233229637145996, -2.9531389713287353, -2.980079174041748
testing, 19, 0.15708720684051514, -2.695293498039246, -2.688387870788574
mode, epoch, average loss, defender utility
training, -1, 0.0, -3.5857832499912807, -2.8163957595825195
validating, -1, 0.0, -3.602659749984741, -2.9724173545837402
testing, -1, 0.0, -3.4092556476593017, -2.7837343215942383
training, 0, 1.2619056940078734, -3.9989716257367816, -2.982285737991333
validating, 0, 1.1965072631835938, -3.995304584503174, -2.98799991607666
testing, 0, 1.2716721892356873, -3.998959279060364, -2.8999998569488525
training, 1, 1.2562087740216936, -3.9989713873182025, -2.974285364151001
validating, 1, 1.173204207420349, -3.9953044414520265, -2.8559999465942383
testing, 1, 1.2461296498775483, -3.9989591360092165, -3.114000082015991
training, 2, 1.14817829983575, -3.9991642338888984, -2.9732158184051514
validating, 2, 0.9573083400726319, -3.9983691215515136, -3.106109619140625
testing, 2, 0.9940213561058044, -3.947918653488159, -2.830833911895752
training, 3, 0.8544295174734933, -3.8423026970454623, -2.935560941696167
validating, 3, 0.7153464317321777, -3.9920759201049805, -3.061635971069336
testing, 3, 0.7711538732051849, -3.6619213581085206, -2.7365529537200928
training, 4, 0.6993245652743748, -3.839440849849156, -2.944047451019287
validating, 4, 0.5662523984909058, -3.998214912414551, -3.20575213432312
testing, 4, 0.6634932577610015, -3.77702534198761, -2.867541790008545
training, 5, 0.5887835434504918, -3.8432670661381314, -2.8567559719085693
validating, 5, 0.469252872467041, -3.9996508598327636, -2.7687149047851562
testing, 5, 0.5394703209400177, -3.6596283435821535, -2.81528377532959
training, 6, 0.45427496092660086, -3.821710368565151, -2.8029773235321045
validating, 6, 0.3440512418746948, -4.004371547698975, -3.1234183311462402
testing, 6, 0.3936122238636017, -3.6646472692489622, -2.9013500213623047
training, 7, 0.2952188304492405, -3.7899255548204693, -2.8770318031311035
validating, 7, 0.21270400285720825, -3.9795608043670656, -3.0173490047454834
testing, 7, 0.22010677456855773, -3.6480710744857787, -2.715346336364746
training, 8, 0.15254273244312833, -3.6889277798788886, -2.803882598876953
validating, 8, 0.1024045467376709, -3.8818187713623047, -2.6607537269592285
testing, 8, 0.10170553922653199, -3.5598408699035646, -2.554319143295288
training, 9, 0.07005588582583837, -3.5486972059522355, -2.785491704940796
validating, 9, 0.050610578060150145, -3.710025930404663, -2.74243426322937
testing, 9, 0.0559788167476654, -3.414073944091797, -2.7485272884368896
training, 10, 0.042213618755340576, -3.5212965488433836, -2.700765371322632
validating, 10, 0.03325810432434082, -3.6029947280883787, -2.702826738357544
testing, 10, 0.044115346670150754, -3.3940005540847777, -2.7038791179656982
training, 11, 0.032870428902762275, -3.5029131753104075, -2.7466883659362793
validating, 11, 0.029232466220855714, -3.6143757343292235, -2.6469950675964355
testing, 11, 0.0406683087348938, -3.4210103511810304, -2.728750705718994
training, 12, 0.029925194808415004, -3.518352106639317, -2.7323694229125977
