Random seed,7,,,,
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training,-1,0.608859086036682,-3.05543056896755,0,-3.05541372299194
validating,-1,0.589351224899292,-2.94397426843643,0,-3.26217865943909
testing,-1,0.671496343612671,-3.15841096937656,0,-3.33492307364941
training,0,2.33627109868186,-3.57202180794307,0,-3.57205486297607
validating,0,2.32016115188599,-3.7317507982254,0,-3.70925028324127
testing,0,2.26214282512665,-3.9872746348381,0,-3.79462885856628
training,1,2.50914764063699,-3.6426902788026,0,-3.642733335495
validating,1,3.11598138809204,-3.79055736064911,0,-3.67023487091064
testing,1,3.12347316741943,-4.14934893846512,0,-3.93919010162354
training,2,2.82289241041456,-3.73936593532562,0,-3.73932719230652
validating,2,2.80689735412598,-3.77489068508148,0,-3.64164838790894
testing,2,2.76863164901733,-4.12364608049393,0,-3.86880943775177
training,3,2.53661260945456,-3.6596531697682,0,-3.65969896316528
validating,3,2.69873094558716,-3.7879768371582,0,-3.63363521099091
testing,3,2.64670541286468,-4.13762147426605,0,-3.8332871556282
training,4,2.53895728588104,-3.64897332702364,0,-3.64901614189148
validating,4,2.53877449035645,-3.80843918323517,0,-3.61831378936768
testing,4,2.47279374599457,-4.13852545022965,0,-3.78462756872177
training,5,2.45927979264941,-3.62183327334268,0,-3.62184453010559
validating,5,2.42384653091431,-3.80256948471069,0,-3.62599380016327
testing,5,2.35547871589661,-4.11137454509735,0,-3.78222115039825
training,6,2.44239906924111,-3.62361811740058,0,-3.62355136871338
validating,6,2.49867010116577,-3.7959641456604,0,-3.60385537147522
testing,6,2.44840967655182,-4.13911354541779,0,-3.78829370737076
training,7,2.36107955319541,-3.60320307016373,0,-3.60311508178711
validating,7,2.32942047119141,-3.74530534744263,0,-3.63502037525177
testing,7,2.2677517414093,-4.05493135452271,0,-3.78328988552094
training,8,2.60119854041508,-3.68372613702502,0,-3.68369364738464
validating,8,2.41774406433105,-3.79548058509827,0,-3.60725491046905
testing,8,2.37088658809662,-4.12878340482712,0,-3.78957496881485
training,9,2.4017916236605,-3.60202385698046,0,-3.60211110115051
validating,9,2.49763383865356,-3.78616511821747,0,-3.58844332695007
testing,9,2.47060441970825,-4.14985203742981,0,-3.79852194786072
training,10,2.45038250173841,-3.62472382102694,0,-3.62480306625366
validating,10,2.32991552352905,-3.74962413311005,0,-3.59793884754181
testing,10,2.33221685886383,-4.12127540111542,0,-3.81189986467361
training,11,2.56655148438045,-3.64755381345749,0,-3.64761519432068
validating,11,2.92586345672607,-3.76557343006134,0,-3.5990777015686
testing,11,3.04452261924744,-4.13756040334702,0,-3.91240077018738
training,12,2.40931772163936,-3.61534342254911,0,-3.61534738540649
validating,12,2.04592323303223,-3.57239887714386,0,-3.61324219703674
testing,12,2.04471530914307,-3.91880691051483,0,-3.77837487459183
training,13,2.38213195460183,-3.60067877939769,0,-3.60073328018188
validating,13,2.84892425537109,-3.76094172000885,0,-3.58157501220703
testing,13,3.12163140773773,-4.132312977314,0,-3.90310252904892
training,14,2.41585225718362,-3.61001616035189,0,-3.610027551651
validating,14,2.10967855453491,-3.60024235248566,0,-3.59568290710449
testing,14,2.14744610786438,-4.00785536766052,0,-3.81976177692413
training,15,2.42585645743779,-3.64675592354366,0,-3.6467752456665
validating,15,2.03237915039062,-3.55847721099853,0,-3.58966343402863
testing,15,2.05255846977234,-3.95030678510666,0,-3.79162248373032
training,16,2.19527853216444,-3.59014427491597,0,-3.59020090103149
validating,16,2.06775283813477,-3.57543303966522,0,-3.58545405864716
testing,16,2.11008388996124,-3.9842404127121,0,-3.81538039445877
training,17,2.24588125433241,-3.60899327993393,0,-3.60911822319031
validating,17,2.10264711380005,-3.59043276309967,0,-3.58470764160156
testing,17,2.1822211265564,-4.02525410652161,0,-3.84397457838058
training,18,2.31377501147134,-3.62817435094288,0,-3.62821936607361
validating,18,2.12554941177368,-3.60364937782288,0,-3.58136961460114
testing,18,2.23488593101501,-4.04414260387421,0,-3.86000337600708
training,19,2.28584709508078,-3.62307382140841,0,-3.6230890750885
validating,19,2.09685907363892,-3.59042589664459,0,-3.58115110397339
testing,19,2.18796455860138,-4.02734395265579,0,-3.84770504236221
training,20,2.2996755361557,-3.62497457265854,0,-3.62499165534973
validating,20,2.10492429733276,-3.59544425010681,0,-3.57844491004944
testing,20,2.21105482578278,-4.03477220535278,0,-3.8553822517395
training,21,2.26230620316097,-3.62449087074825,0,-3.62449955940247
validating,21,2.03185758590698,-3.56449084281921,0,-3.58621253967285
testing,21,2.13458907604218,-4.00581134557724,0,-3.84349558353424
training,22,2.22633733408792,-3.6123769572803,0,-3.61240530014038
validating,22,2.03455266952515,-3.57040791511536,0,-3.58041520118713
testing,22,2.11673169136047,-4.00234543085098,0,-3.83318511247635
training,23,2.18589595045362,-3.60075201477323,0,-3.60071611404419
validating,23,1.98960027694702,-3.54719371795654,0,-3.58263626098633
testing,23,2.06561002731323,-3.97492903470993,0,-3.82187200784683
training,24,2.21208069324493,-3.60702919619424,0,-3.60705065727234
validating,24,2.03419313430786,-3.57178931236267,0,-3.57804477214813
testing,24,2.12789988517761,-4.00728155374527,0,-3.8392925620079
training,25,2.28047560623714,-3.62647352729525,0,-3.62650752067566
validating,25,2.09308109283447,-3.59515354633331,0,-3.5767776966095
testing,25,2.24102377891541,-4.03682157993317,0,-3.87471319437027
training,26,2.35107471261706,-3.63404374633517,0,-3.63409185409546
validating,26,2.10287952423096,-3.60029726028442,0,-3.57379837036133
testing,26,2.25972008705139,-4.04164651632309,0,-3.87721363306046
training,27,2.33513019766126,-3.63285719156265,0,-3.63285326957703
validating,27,2.09691381454468,-3.59622702598572,0,-3.57498843669891
testing,27,2.25450646877289,-4.03908303976059,0,-3.87698127031326
training,28,2.33066732883453,-3.63302220787321,0,-3.63301777839661
validating,28,2.08961277008057,-3.5920134305954,0,-3.57601006031036
testing,28,2.24551985263824,-4.03598605394363,0,-3.87568330764771
training,29,2.32330488136836,-3.63209858792169,0,-3.63213133811951
validating,29,2.08611555099487,-3.58998034000397,0,-3.57637438774109
testing,29,2.2411030292511,-4.03479332923889,0,-3.8750248670578
training,30,2.32024167946407,-3.63161543267114,0,-3.63166165351868
validating,30,2.08376560211182,-3.58895292282105,0,-3.57649521827698
testing,30,2.23684751987457,-4.03363772630692,0,-3.87401610612869
training,31,2.31339071478162,-3.63095084599086,0,-3.63091063499451
validating,31,2.07394514083862,-3.58359041213989,0,-3.57731239795685
testing,31,2.22340340614319,-4.029916203022,0,-3.8719561457634
training,32,2.30785508496421,-3.63058047975813,0,-3.63058543205261
validating,32,2.07454700469971,-3.58370316028595,0,-3.57759766578674
testing,32,2.22582633495331,-4.03040395975113,0,-3.87278858423233
