mode, epoch, average loss, defender utility
training, -1, 1.5071579728807722, -3.500053644180298
validating, -1, 2.3344712257385254, -3.4999961853027344
testing, -1, 1.5208113193511963, -3.4999945163726807
training, 0, 1.9062847750527518, -3.500003065381731
validating, 0, 2.6804962158203125, -3.500000476837158
testing, 0, 2.0029542446136475, -3.5000035762786865
training, 1, 1.9062849112919398, -3.50000330380031
validating, 1, 2.6804962158203125, -3.5
testing, 1, 2.0029547214508057, -3.5000033378601074
training, 2, 1.906284945351737, -3.5000032356807163
validating, 2, 2.6804962158203125, -3.5000009536743164
testing, 2, 2.0029550790786743, -3.5000040531158447
training, 3, 1.9062854221888952, -3.500003065381731
validating, 3, 2.680497646331787, -3.5000007152557373
testing, 3, 2.0029560327529907, -3.5000030994415283
training, 4, 1.9062858309064592, -3.5000029632023404
validating, 4, 2.6804981231689453, -3.500000476837158
testing, 4, 2.0029557943344116, -3.5000033378601074
training, 5, 1.9062862396240234, -3.5000031335013255
validating, 5, 2.6804986000061035, -3.500000476837158
testing, 5, 2.0029566287994385, -3.5000035762786865
training, 6, 1.9062866483415877, -3.5000030994415283
validating, 6, 2.6804990768432617, -3.5000007152557373
testing, 6, 2.0029572248458862, -3.5000030994415283
training, 7, 1.9062872273581368, -3.5000034740992954
validating, 7, 2.68049955368042, -3.5000009536743164
testing, 7, 2.0029585361480713, -3.5000035762786865
training, 8, 1.9062879426138741, -3.5000030313219344
validating, 8, 2.6805009841918945, -3.5000007152557373
testing, 8, 2.0029594898223877, -3.5000033378601074
training, 9, 1.9062882150922502, -3.5000030313219344
validating, 9, 2.680500030517578, -3.500000476837158
testing, 9, 2.0029594898223877, -3.5000035762786865
training, 10, 1.9062883853912354, -3.5000031675611223
validating, 10, 2.6805014610290527, -3.500000238418579
testing, 10, 2.002960443496704, -3.5000033378601074
training, 11, 1.9062892368861608, -3.5000030994415283
validating, 11, 2.680501937866211, -3.5000009536743164
testing, 11, 2.002961039543152, -3.5000035762786865
training, 12, 1.906289884022304, -3.5000031675611223
validating, 12, 2.6805028915405273, -3.500000476837158
testing, 12, 2.002961754798889, -3.50000262260437
training, 13, 1.9062901905604772, -3.5000031675611223
validating, 13, 2.680502414703369, -3.500000238418579
testing, 13, 2.002961754798889, -3.5000035762786865
training, 14, 1.9062901905604772, -3.5000032356807163
validating, 14, 2.680502414703369, -3.5000007152557373
testing, 14, 2.0029618740081787, -3.5000035762786865
training, 15, 1.906290088381086, -3.5000031335013255
validating, 15, 2.680502414703369, -3.500000476837158
testing, 15, 2.0029616355895996, -3.5000033378601074
training, 16, 1.906290020261492, -3.5000030994415283
validating, 16, 2.680502414703369, -3.5
testing, 16, 2.002961754798889, -3.5000030994415283
training, 17, 1.906290054321289, -3.5000032016209195
validating, 17, 2.680502414703369, -3.5000009536743164
testing, 17, 2.002962112426758, -3.5000035762786865
training, 18, 1.906290088381086, -3.500002997262137
validating, 18, 2.680502414703369, -3.500000476837158
testing, 18, 2.00296151638031, -3.5000030994415283
training, 19, 1.906290122440883, -3.500002997262137
validating, 19, 2.680502414703369, -3.5000007152557373
testing, 19, 2.0029619932174683, -3.5000040531158447
