Random seed, 7
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.4237595626286098, 0.0, 0.0, -2.010296106338501
validating, -1, 0.4268778324127197, -1.917894458770752, 0.0, -1.963871693611145
testing, -1, 0.42519149780273435, -1.7415649622678757, 0.0, -1.7582964330911637
training, 0, 3.2590369633265905, 0.0, 0.0, -2.639606237411499
validating, 0, 3.3596436977386475, -3.1455631494522094, 0.0, -2.626010036468506
testing, 0, 3.3255696058273316, -3.073242688179016, 0.0, -2.6031037330627442
training, 1, 3.27410637991769, -2.6143304211752754, 0.0, -2.614368200302124
validating, 1, 3.3679097652435304, -2.987635064125061, 0.0, -2.563357710838318
testing, 1, 3.37039635181427, -2.957447350025177, 0.0, -2.5509034276008604
training, 2, 3.2935470853533064, -2.597489833831787, 0.0, -2.5975253582000732
validating, 2, 3.3757133007049562, -3.0108678340911865, 0.0, -2.538834881782532
testing, 2, 3.3813517808914186, -2.9876216888427733, 0.0, -2.5357542753219606
training, 3, 3.3555648939950125, -2.5820521899632047, 0.0, -2.581925392150879
validating, 3, 3.491796445846558, -3.4035489082336428, 0.0, -2.482383942604065
testing, 3, 3.491762471199036, -3.343407189846039, 0.0, -2.4983569025993346
training, 4, 3.6396411078316824, -2.540334863322122, 0.0, -2.540370464324951
validating, 4, 3.9004720211029054, -3.74377121925354, 0.0, -2.3908339977264403
testing, 4, 3.8539892435073853, -3.7121026039123537, 0.0, -2.4304411113262177
training, 5, 4.088250977652414, -2.520628133841923, 0.0, -2.520665407180786
validating, 5, 4.384245729446411, -3.795988988876343, 0.0, -2.341188061237335
testing, 5, 4.270572638511657, -3.808014249801636, 0.0, -2.392446058988571
training, 6, 4.608182770865304, -2.5119203533445087, 0.0, -2.5119946002960205
validating, 6, 4.855130052566528, -3.730529236793518, 0.0, -2.317786717414856
testing, 6, 4.672488045692444, -3.7703644156455995, 0.0, -2.373215913772583
training, 7, 4.7773721967424665, -2.516495396409716, 0.0, -2.5163862705230713
validating, 7, 4.7977053165435795, -3.7362116098403932, 0.0, -2.3192448019981384
testing, 7, 4.622920536994934, -3.778378891944885, 0.0, -2.3751364231109617
training, 8, 4.839585277012416, -2.5159732529095242, 0.0, -2.5160138607025146
