mode, epoch, average loss, defender utility
training, -1, 0.0, -0.7072283740206278, -0.6530337929725647
validating, -1, 0.0, -1.390315518428547, -0.20164433121681213
testing, -1, 0.0, nan, nan
training, 0, 1.3911285247121539, -3.906582055773054, -4.018008708953857
validating, 0, 1.2650876998901368, -3.9049853324890136, -3.752474546432495
testing, 0, 1.3392733573913573, nan, nan
training, 1, 1.3002432482583182, -3.7301010949271065, -3.4715075492858887
validating, 1, 0.9702799201011658, -3.06847562789917, -2.9762651920318604
testing, 1, 1.0170831292867661, nan, nan
training, 2, 0.5971320594594415, -2.1080906868017206, -2.007736921310425
validating, 2, 0.7842860911041498, -1.772346792497249, -2.0622096061706543
testing, 2, 0.5762409180286341, nan, nan
training, 3, 0.1751200035713347, -1.0630839017442233, -0.9521793723106384
validating, 3, 0.12973525686538778, -0.9778442596485585, -0.4784066677093506
testing, 3, 0.22146936827048194, nan, nan
training, 4, 0.07666758344733222, -0.6568836800325568, -0.8209231495857239
validating, 4, 0.01706359092349885, -1.0950309691419564, -0.783237099647522
testing, 4, 0.1278957396170881, nan, nan
training, 5, 0.05656731652826628, -0.5972193172735298, -0.4646567106246948
validating, 5, 0.024609606838021138, -0.9674292777599514, -0.16343049705028534
testing, 5, 0.11210604412790418, nan, nan
training, 6, 0.025942488347793967, -0.6032976538940462, -0.9194297790527344
validating, 6, -0.0012115948283280887, -1.3394655321193603, -0.2758334279060364
testing, 6, 0.0728904390268326, nan, nan
training, 7, 0.06187080849259863, -0.5941682247148208, -0.5819604396820068
validating, 7, 0.00351977450072809, -1.197693250088929, -1.548843264579773
testing, 7, 0.07453748463585726, nan, nan
training, 8, 0.03053345862799688, -0.59873360405774, -0.6127137541770935
validating, 8, 0.005972515956591451, -1.1398122759470446, -1.462628722190857
testing, 8, 0.07463901428245663, nan, nan
training, 9, 0.05520338493809374, -0.5971540504769909, -0.38513973355293274
validating, 9, 0.0044294939048086235, -1.1829167460027583, -1.5507614612579346
testing, 9, 0.07698869750565791, nan, nan
training, 10, 0.04549486034149075, -0.5907621038526525, -0.4912601411342621
validating, 10, 0.011852769421875565, -1.0618032910795634, -1.0329053401947021
testing, 10, 0.08423648277421307, nan, nan
training, 11, 0.029507737423071896, -0.608581742244732, -0.6391693353652954
validating, 11, -0.00024697664357518077, -1.2978026127377285, -0.9918159246444702
testing, 11, 0.0725986093550091, nan, nan
training, 12, 0.046958897168464575, -0.5945346491049878, -0.4106442332267761
validating, 12, -0.017423308870604615, -1.7787958122724432, -1.1999996900558472
testing, 12, 0.012825527688971761, nan, nan
training, 13, 0.039511704021806184, -0.6144764961243742, -0.8860419392585754
validating, 13, -0.017717289866396868, -1.778796110575064, -2.3999991416931152
testing, 13, 0.011305802744244886, nan, nan
training, 14, 0.04036729524322189, -0.6148509557397122, -0.6432162523269653
validating, 14, -0.017724451376108164, -1.778791723207707, -1.1999952793121338
testing, 14, 0.011267714257736827, nan, nan
training, 15, 0.040375208517022136, -0.6149007886776283, -0.5660691857337952
validating, 15, -0.017724642858939887, -1.7787915804359558, -2.3999946117401123
testing, 15, 0.011266850362916614, nan, nan
