Random seed,10,,,,
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training,-1,0.111333442,0,0,-0.084430709
validating,-1,0.077258009,-0.027401105,0,-0.027401105
testing,-1,0.110506655,-0.060609937,0,-0.060609937
training,0,0.739723462,0,0,-0.497961432
validating,0,0.707744932,-0.865316284,0,-0.479743275
testing,0,0.786652869,-0.814537668,0,-0.47140944
training,1,0.650052122,-0.119919331,0,-0.119948931
validating,1,0.532083666,-0.027401105,0,-0.027401105
testing,1,0.633808595,-0.060609937,0,-0.060609937
training,2,0.572916262,-0.084430775,0,-0.084430717
validating,2,0.49859482,-0.027401105,0,-0.027401105
testing,2,0.610249192,-0.060609937,0,-0.060609937
training,3,0.561473526,-0.08443076,0,-0.084430709
validating,3,0.490338576,-0.027401105,0,-0.027401105
testing,3,0.604953289,-0.060609937,0,-0.060609937
training,4,0.557895436,-0.084430784,0,-0.084430717
validating,4,0.488363981,-0.027401105,0,-0.027401105
testing,4,0.603739959,-0.060609937,0,-0.060609937
training,5,0.557151943,-0.084430816,0,-0.084430709
validating,5,0.487822533,-0.027401105,0,-0.027401105
testing,5,0.603404784,-0.060609937,0,-0.060609937
training,6,0.556971121,-0.084430813,0,-0.084430717
validating,6,0.487675273,-0.027401105,0,-0.027401105
testing,6,0.603310806,-0.060609937,0,-0.060609937
training,7,0.555694948,-0.084430797,0,-0.084430709
validating,7,0.450756204,-0.027401105,0,-0.027401105
testing,7,0.575815046,-0.060609937,0,-0.060609937
training,8,0.484674958,-0.084430798,0,-0.084430709
validating,8,0.369293332,-0.027401105,0,-0.027401105
testing,8,0.530408707,-0.060609937,0,-0.060609937
training,9,0.455037719,-0.084430811,0,-0.084430709
validating,9,0.355897593,-0.027401105,0,-0.027401105
testing,9,0.52635539,-0.060609937,0,-0.060609937
training,10,0.451056477,-0.084430789,0,-0.084430717
validating,10,0.353094792,-0.027401105,0,-0.027401105
testing,10,0.525815396,-0.060609937,0,-0.060609937
training,11,0.450301622,-0.084430792,0,-0.084430709
validating,11,0.35239085,-0.027401105,0,-0.027401105
testing,11,0.525716914,-0.060609937,0,-0.060609937
training,12,0.45006833,-0.084430813,0,-0.084430717
validating,12,0.352212453,-0.027401105,0,-0.027401105
testing,12,0.525691782,-0.060609937,0,-0.060609937
training,13,0.450041673,-0.0844308,0,-0.084430702
validating,13,0.352207243,-0.027401105,0,-0.027401105
testing,13,0.525691329,-0.060609937,0,-0.060609937
training,14,0.450038462,-0.084430777,0,-0.084430709
validating,14,0.352194476,-0.027401105,0,-0.027401105
testing,14,0.525689273,-0.060609937,0,-0.060609937
training,15,0.450016995,-0.084430804,0,-0.084430709
validating,15,0.352160013,-0.027401105,0,-0.027401105
testing,15,0.525685646,-0.060609937,0,-0.060609937
training,16,0.450003136,-0.084430806,0,-0.084430717
validating,16,0.352149034,-0.027401105,0,-0.027401105
testing,16,0.525683711,-0.060609937,0,-0.060609937
training,17,0.449996083,-0.084430782,0,-0.084430709
validating,17,0.352140415,-0.027401105,0,-0.027401105
testing,17,0.525681271,-0.060609937,0,-0.060609937
training,18,0.449992128,-0.084430809,0,-0.084430717
validating,18,0.352135742,-0.027401105,0,-0.027401105
testing,18,0.525681044,-0.060609937,0,-0.060609937
training,19,0.449987684,-0.0844308,0,-0.084430717
validating,19,0.352130246,-0.027401105,0,-0.027401105
testing,19,0.525681047,-0.060609937,0,-0.060609937
training,20,0.449983027,-0.084430779,0,-0.084430709
validating,20,0.352124107,-0.027401105,0,-0.027401105
testing,20,0.525679086,-0.060609937,0,-0.060609937
training,21,0.449980988,-0.084430783,0,-0.084430702
validating,21,0.352123737,-0.027401105,0,-0.027401105
testing,21,0.525679137,-0.060609937,0,-0.060609937
training,22,0.449980215,-0.084430796,0,-0.084430717
validating,22,0.352121532,-0.027401105,0,-0.027401105
testing,22,0.52567998,-0.060609937,0,-0.060609937
training,23,0.449979838,-0.084430802,0,-0.084430717
