mode, epoch, average loss, defender utility
training, -1, 1.1770899040358407, nan
validating, -1, 1.178385889530182, nan
testing, -1, 1.2914301753044128, nan
training, 0, 2.3959190130233763, -3.1498376914433073
validating, 0, 2.596769094467163, -3.10885910987854
testing, 0, 2.523874616622925, -3.119652438163757
mode, epoch, average loss, defender utility
training, -1, 1.3947055527142116, nan
validating, -1, 0.980111050605774, nan
testing, -1, 1.3580873727798461, nan
training, 0, 2.662607077189854, -5.9519603729248045
validating, 0, 2.5496259689331056, -5.89768705368042
testing, 0, 2.6809752225875854, -5.992776346206665
mode, epoch, average loss, defender utility
training, -1, 0.9323772192001343, nan
validating, -1, 1.0308624625205993, nan
testing, -1, 0.9280536293983459, nan
training, 0, 2.1286468199321202, -2.5620378358023506
validating, 0, 2.179119038581848, -2.559578514099121
testing, 0, 2.1555372714996337, -2.58202645778656
mode, epoch, average loss, defender utility
training, -1, 0.7460476413369179, nan
validating, -1, 0.8461139857769012, nan
testing, -1, 0.7719884872436523, nan
training, 0, 1.5571710586547851, -3.523296124594552
validating, 0, 1.551791286468506, -3.5287075519561766
testing, 0, 1.5526745915412903, -3.593533825874329
mode, epoch, average loss, defender utility
training, -1, 0.2883858868053981, nan
validating, -1, 0.2757270932197571, nan
testing, -1, 0.19936782121658325, nan
training, 0, 1.848960542678833, -6.062423460824149
validating, 0, 1.8383893489837646, -6.000401401519776
testing, 0, 1.835319697856903, -6.047014760971069
