mode, epoch, average loss, defender utility
training, -1, 2.11419323853084, -5.136938537870135
validating, -1, 2.1907029151916504, -4.513123989105225
testing, -1, 2.0559181928634644, -5.399976849555969
training, 0, 4.70489615712847, -5.390206282479422
validating, 0, 4.782458972930908, -5.252788066864014
testing, 0, 4.356350779533386, -5.452185010910034
mode, epoch, average loss, defender utility
training, -1, 0.24270572641066143, -3.9515823568616595
validating, -1, 0.21283548474311828, -2.807743692398071
testing, -1, 0.2365405723452568, -3.901839756965637
training, 0, 1.5797339814049858, -5.05487311226981
validating, 0, 1.5836283445358277, -5.053895759582519
testing, 0, 1.5526501536369324, -5.050176906585693
mode, epoch, average loss, defender utility
training, -1, 1.495223195212228, -3.290846000398908
validating, -1, 1.2986765861511231, -3.784782886505127
testing, -1, 1.4132127046585083, -3.4331411480903626
training, 0, 4.428890991210937, -4.5179577146257675
validating, 0, 4.296230888366699, -4.495711135864258
testing, 0, 4.129371809959411, -4.468699550628662
mode, epoch, average loss, defender utility
training, -1, 1.391543470110212, -2.536389265741621
validating, -1, 1.1940325498580933, -1.9737866163253783
testing, -1, 1.4837610721588135, -2.557917869091034
training, 0, 3.3659813335963658, -3.288034561702183
validating, 0, 3.5840805053710936, -3.122541809082031
testing, 0, 3.34039306640625, -3.2923885107040407
mode, epoch, average loss, defender utility
training, -1, 2.0370173249925885, -1.351986129794802
validating, -1, 1.4425118684768676, -0.7833058685064316
testing, -1, 1.5344349980354308, -1.2537815298594068
training, 0, 4.404577207565308, -2.990947934559413
validating, 0, 4.342088937759399, -2.95806884765625
testing, 0, 4.225211834907531, -3.0033183813095095
