Random seed, 5
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.3863605533327375, 0.0, 0.0, -2.081380605697632
validating, -1, 0.39057967662811277, -1.9011551022529602, 0.0, -2.0856364369392395
testing, -1, 0.3974637031555176, -1.990117645263672, 0.0, -2.1327126741409304
training, 0, 1.649815481049674, 0.0, 0.0, -2.5803062915802
validating, 0, 1.578421950340271, -2.7644845962524416, 0.0, -2.6163997650146484
testing, 0, 1.6214506864547729, -2.8603761315345766, 0.0, -2.6167391300201417
training, 1, 1.6435779605593, 0.0, 0.0, -2.559644937515259
validating, 1, 1.572414469718933, -2.7344351291656492, 0.0, -2.5426292419433594
testing, 1, 1.6018328189849853, -2.839305555820465, 0.0, -2.576949954032898
training, 2, 1.6297305004937308, 0.0, 0.0, -2.5322136878967285
validating, 2, 1.568430209159851, -2.72898473739624, 0.0, -2.5385434150695803
testing, 2, 1.5953327655792235, -2.834125578403473, 0.0, -2.603790354728699
training, 3, 1.618048085485186, 0.0, 0.0, -2.545429229736328
validating, 3, 1.567858910560608, -2.7251703262329103, 0.0, -2.5312181949615478
testing, 3, 1.5890000104904174, -2.8292806267738344, 0.0, -2.6306542992591857
training, 4, 1.6061982529503958, 0.0, 0.0, -2.550122022628784
validating, 4, 1.5616889238357543, -2.7128141641616823, 0.0, -2.5212122201919556
testing, 4, 1.586900520324707, -2.8230716824531554, 0.0, -2.6343012928962706
training, 5, 1.5913086312157767, 0.0, 0.0, -2.536604881286621
validating, 5, 1.5585423231124877, -2.6890222787857057, 0.0, -2.5034189462661742
testing, 5, 1.5825214385986328, -2.8054171085357664, 0.0, -2.6142704844474793
training, 6, 1.5754901443208966, 0.0, 0.0, -2.514904737472534
validating, 6, 1.5472748517990111, -2.6729356050491333, 0.0, -2.494208562374115
testing, 6, 1.5789327144622802, -2.7879012763500213, 0.0, -2.6015652894973753
training, 7, 1.5583134889602661, 0.0, 0.0, -2.5042526721954346
validating, 7, 1.5367020845413208, -2.6419275045394897, 0.0, -2.4703036308288575
testing, 7, 1.5744697809219361, -2.750679689645767, 0.0, -2.5541251420974733
training, 8, 1.5381101778575352, 0.0, 0.0, -2.471513032913208
validating, 8, 1.522169041633606, -2.6150626659393312, 0.0, -2.4465590715408325
testing, 8, 1.567831802368164, -2.7143091320991517, 0.0, -2.53247309923172
training, 9, 1.517383428982326, 0.0, 0.0, -2.45866322517395
validating, 9, 1.5202634572982787, -2.5956341505050657, 0.0, -2.458051300048828
testing, 9, 1.5665670156478881, -2.6740228474140166, 0.0, -2.5156499266624452
training, 10, 1.4951154947280885, 0.0, 0.0, -2.442591667175293
validating, 10, 1.4999643087387085, -2.5561732053756714, 0.0, -2.446652042865753
testing, 10, 1.5550077915191651, -2.6387386500835417, 0.0, -2.4982900261878966
training, 11, 1.4730113540376937, 0.0, 0.0, -2.4212303161621094
validating, 11, 1.5035942792892456, -2.519011878967285, 0.0, -2.4609023690223695
testing, 11, 1.5519617557525636, -2.5914911329746246, 0.0, -2.4801527142524717
training, 12, 1.451113738332476, 0.0, 0.0, -2.4307456016540527
validating, 12, 1.4921030759811402, -2.475005257129669, 0.0, -2.4417333602905273
testing, 12, 1.5464121341705321, -2.54974045753479, 0.0, -2.475408321619034
training, 13, 1.4300650119781495, 0.0, 0.0, -2.4090054035186768
validating, 13, 1.4743966817855836, -2.4359901785850524, 0.0, -2.4449857115745544
testing, 13, 1.542141032218933, -2.522136479616165, 0.0, -2.4572379529476165
training, 14, 1.4114348002842494, 0.0, 0.0, -2.410618305206299
validating, 14, 1.4712192296981812, -2.412920558452606, 0.0, -2.4482218503952025
testing, 14, 1.536911916732788, -2.4936567187309264, 0.0, -2.4557707369327546
training, 15, 1.3939649275371007, 0.0, 0.0, -2.3996307849884033
validating, 15, 1.45575692653656, -2.413474428653717, 0.0, -2.4758327841758727
testing, 15, 1.5384825468063354, -2.4860915541648865, 0.0, -2.4521725356578825
training, 16, 1.3834316934858049, 0.0, 0.0, -2.401904344558716
validating, 16, 1.4480459928512572, -2.3954158067703246, 0.0, -2.4525654911994934
testing, 16, 1.527474570274353, -2.464875042438507, 0.0, -2.447174608707428
training, 17, 1.3680420024054392, 0.0, 0.0, -2.4137423038482666
validating, 17, 1.4409697294235229, -2.394918692111969, 0.0, -2.4463831424713134
testing, 17, 1.5182417154312133, -2.4663114309310914, 0.0, -2.4599030911922455
training, 18, 1.3580014399119786, 0.0, 0.0, -2.397716522216797
validating, 18, 1.4415112257003784, -2.396560716629028, 0.0, -2.465516912937164
testing, 18, 1.5179268360137939, -2.454324060678482, 0.0, -2.452261048555374
training, 19, 1.3480563742773874, 0.0, 0.0, -2.399664878845215
validating, 19, 1.4197634935379029, -2.391213846206665, 0.0, -2.44742865562439
testing, 19, 1.511142611503601, -2.4631589531898497, 0.0, -2.459106683731079
training, 20, 1.3351602520261492, 0.0, 0.0, -2.4104669094085693
validating, 20, 1.4213754415512085, -2.3950597167015077, 0.0, -2.4694021105766297
testing, 20, 1.5152787208557128, -2.452873468399048, 0.0, -2.463274484872818
training, 21, 1.3268697091511317, 0.0, 0.0, -2.4103305339813232
validating, 21, 1.4145022630691528, -2.387248528003693, 0.0, -2.4583083748817445
testing, 21, 1.5077620267868042, -2.4493688523769377, 0.0, -2.4710640788078306
training, 22, 1.3185530832835606, 0.0, 0.0, -2.3969738483428955
validating, 22, 1.4110011816024781, -2.384438955783844, 0.0, -2.463158392906189
testing, 22, 1.4900020599365233, -2.4452372789382935, 0.0, -2.4805060505867003
training, 23, 1.310754098211016, 0.0, 0.0, -2.4108283519744873
validating, 23, 1.4070342779159546, -2.3868287324905397, 0.0, -2.473400342464447
testing, 23, 1.4991241216659545, -2.4437562584877015, 0.0, -2.481906497478485
training, 24, 1.2983949729374478, 0.0, 0.0, -2.4153640270233154
validating, 24, 1.4089399099349975, -2.378142499923706, 0.0, -2.462022078037262
testing, 24, 1.4836867809295655, -2.442824971675873, 0.0, -2.4887796580791473
training, 25, 1.3025460924421037, 0.0, 0.0, -2.409433603286743
validating, 25, 1.4259075403213501, -2.385950517654419, 0.0, -2.4854400396347045
testing, 25, 1.5294419050216674, -2.4532211482524873, 0.0, -2.4952099204063414
training, 26, 1.285770000730242, 0.0, 0.0, -2.4161179065704346
validating, 26, 1.392432188987732, -2.37627592086792, 0.0, -2.4875136971473695
testing, 26, 1.4837043523788451, -2.43922221660614, 0.0, -2.48223272562027
training, 27, 1.2787712778363909, 0.0, 0.0, -2.41896915435791
validating, 27, 1.4028008699417114, -2.3757080674171447, 0.0, -2.4800098180770873
testing, 27, 1.4833496332168579, -2.44226416349411, 0.0, -2.506947845220566
training, 28, 1.2698047842298235, 0.0, 0.0, -2.4134702682495117
validating, 28, 1.3960498094558715, -2.3754432559013368, 0.0, -2.48873256444931
testing, 28, 1.4899789571762085, -2.44647154211998, 0.0, -2.4845224916934967
training, 29, 1.2686378138405936, 0.0, 0.0, -2.413482189178467
validating, 29, 1.418075966835022, -2.377650260925293, 0.0, -2.505492603778839
testing, 29, 1.508364200592041, -2.44173458814621, 0.0, -2.500583863258362
training, 30, 1.2562441451208932, 0.0, 0.0, -2.4130685329437256
validating, 30, 1.4080134153366088, -2.37255117893219, 0.0, -2.4864370226860046
testing, 30, 1.4648322343826294, -2.44004665017128, 0.0, -2.501262199878693
training, 31, 1.2498851265226092, 0.0, 0.0, -2.413231372833252
validating, 31, 1.3960687398910523, -2.3706318855285646, 0.0, -2.490076780319214
testing, 31, 1.4706878423690797, -2.4385262191295625, 0.0, -2.50161070227623
training, 32, 1.2440880230494908, 0.0, 0.0, -2.4116923809051514
validating, 32, 1.3962366342544557, -2.367641019821167, 0.0, -2.4981736183166503
testing, 32, 1.4542179822921752, -2.440922808647156, 0.0, -2.4980034291744233
training, 33, 1.2397057090486798, 0.0, 0.0, -2.4165730476379395
validating, 33, 1.4112806081771851, -2.3633841633796693, 0.0, -2.483467733860016
testing, 33, 1.46190447807312, -2.4435748875141146, 0.0, -2.5016335010528565
training, 34, 1.235013096673148, 0.0, 0.0, -2.416012763977051
validating, 34, 1.4017789125442506, -2.365045166015625, 0.0, -2.497945690155029
testing, 34, 1.4609241008758544, -2.4468684673309324, 0.0, -2.5026269912719727
training, 35, 1.2307709217071534, 0.0, 0.0, -2.407660484313965
validating, 35, 1.4189881086349487, -2.37233419418335, 0.0, -2.4995676279067993
testing, 35, 1.4756539821624757, -2.442375439405441, 0.0, -2.5086756110191346
training, 36, 1.221445039340428, 0.0, 0.0, -2.4096453189849854
validating, 36, 1.3979121446609497, -2.368118131160736, 0.0, -2.4979087591171263
testing, 36, 1.4551271438598632, -2.4443850755691527, 0.0, -2.5001440346240997
training, 37, 1.2187591757093157, 0.0, 0.0, -2.408989429473877
validating, 37, 1.4075336694717406, -2.3665498971939085, 0.0, -2.486115276813507
testing, 37, 1.462642741203308, -2.4405840754508974, 0.0, -2.4959713935852053
training, 38, 1.2099451848438807, 0.0, 0.0, -2.4118640422821045
validating, 38, 1.4086674451828003, -2.366703176498413, 0.0, -2.4859943151474
testing, 38, 1.459930419921875, -2.439917230606079, 0.0, -2.4963527083396913
training, 39, 1.2090917451041086, 0.0, 0.0, -2.4100680351257324
validating, 39, 1.409740948677063, -2.369154143333435, 0.0, -2.488879644870758
testing, 39, 1.4585522890090943, -2.4414437234401705, 0.0, -2.4971157252788543
training, 40, 1.2076185601098197, 0.0, 0.0, -2.4089410305023193
validating, 40, 1.4075297117233276, -2.365741717815399, 0.0, -2.4851218700408935
testing, 40, 1.4603215456008911, -2.4448936223983764, 0.0, -2.4979448199272154
training, 41, 1.2065456765038627, 0.0, 0.0, -2.409658193588257
validating, 41, 1.412913155555725, -2.3679494976997377, 0.0, -2.488548195362091
testing, 41, 1.4614282131195069, -2.4432256519794464, 0.0, -2.500219941139221
training, 42, 1.2055745363235473, 0.0, 0.0, -2.40950608253479
validating, 42, 1.4131240129470826, -2.3679229497909544, 0.0, -2.4879780411720276
testing, 42, 1.459984803199768, -2.444314259290695, 0.0, -2.4991014420986177
training, 43, 1.205007883480617, 0.0, 0.0, -2.4093081951141357
validating, 43, 1.4137555360794067, -2.367034065723419, 0.0, -2.4857569098472596
testing, 43, 1.4614332914352417, -2.445671498775482, 0.0, -2.4989456832408905
training, 44, 1.204509813444955, 0.0, 0.0, -2.4095308780670166
validating, 44, 1.4119418382644653, -2.366521155834198, 0.0, -2.4860858798027037
testing, 44, 1.4584760665893555, -2.446088945865631, 0.0, -2.4988976418972015
training, 45, 1.203884744644165, 0.0, 0.0, -2.40954327583313
validating, 45, 1.4139257192611694, -2.368937003612518, 0.0, -2.4896187663078306
testing, 45, 1.459209108352661, -2.44434996843338, 0.0, -2.499973249435425
training, 46, 1.2034592390060426, 0.0, 0.0, -2.408998727798462
validating, 46, 1.410456109046936, -2.3669108271598818, 0.0, -2.486842656135559
testing, 46, 1.4591801404953002, -2.447979378700256, 0.0, -2.499056708812714
training, 47, 1.202713111468724, 0.0, 0.0, -2.4091241359710693
validating, 47, 1.4135659456253051, -2.367695963382721, 0.0, -2.4861219048500063
testing, 47, 1.4599663734436035, -2.445880836248398, 0.0, -2.4991529047489167
training, 48, 1.2022085291998728, 0.0, 0.0, -2.409653902053833
validating, 48, 1.4167560815811158, -2.369492602348328, 0.0, -2.488183081150055
testing, 48, 1.461330509185791, -2.4443756997585298, 0.0, -2.5002003252506255
training, 49, 1.2012191227504185, 0.0, 0.0, -2.409510612487793
validating, 49, 1.4166926145553589, -2.369338667392731, 0.0, -2.4879610896110536
testing, 49, 1.4612864017486573, -2.444616049528122, 0.0, -2.5000329971313477
training, 50, 1.201126844542367, 0.0, 0.0, -2.4094700813293457
validating, 50, 1.416734766960144, -2.3696669936180115, 0.0, -2.4883416891098022
testing, 50, 1.46124107837677, -2.4446087777614594, 0.0, -2.5001881420612335
Random seed, 1
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.5057005609784807, 0.0, 0.0, -1.6756720542907715
validating, -1, 0.5125201225280762, -1.5771098971366881, 0.0, -1.752068781852722
testing, -1, 0.5328542232513428, -1.512025272846222, 0.0, -1.7413307905197144
training, 0, 2.3065900666373116, 0.0, 0.0, -2.349757671356201
validating, 0, 2.2009212493896486, -2.259684205055237, 0.0, -2.348919916152954
testing, 0, 2.3600566148757935, -2.157750129699707, 0.0, -2.2996434330940247
training, 1, 1.9788141250610352, 0.0, 0.0, -2.126979112625122
validating, 1, 1.6361933708190919, -1.917906105518341, 0.0, -1.9693970084190369
testing, 1, 1.8122197151184083, -1.8142064213752747, 0.0, -1.934197187423706
training, 2, 1.5185800279889787, 0.0, 0.0, -1.8972034454345703
validating, 2, 1.3195717334747314, -1.8391600608825684, 0.0, -1.954393196105957
testing, 2, 1.5701751232147216, -1.7712224423885345, 0.0, -1.89108048081398
training, 3, 1.4277184009552002, 0.0, 0.0, -1.875820517539978
validating, 3, 1.3158340454101562, -1.8440117359161377, 0.0, -1.9569722652435302
testing, 3, 1.542408013343811, -1.7702625811100006, 0.0, -1.891566801071167
training, 4, 1.3925019468579973, 0.0, 0.0, -1.8786531686782837
validating, 4, 1.321795892715454, -1.8485736846923828, 0.0, -1.9584524631500244
testing, 4, 1.5202180862426757, -1.7603631913661957, 0.0, -1.8919350266456605
training, 5, 1.3777599675314767, 0.0, 0.0, -1.874903917312622
validating, 5, 1.315479040145874, -1.8564551711082458, 0.0, -1.9579336285591125
testing, 5, 1.5111915588378906, -1.7653531014919281, 0.0, -1.8909692764282227
training, 6, 1.3730841704777308, 0.0, 0.0, -1.8727490901947021
validating, 6, 1.3051465034484864, -1.8598176479339599, 0.0, -1.9589002847671508
testing, 6, 1.501714277267456, -1.7671223640441895, 0.0, -1.8908757030963899
training, 7, 1.3609750747680665, 0.0, 0.0, -1.877756118774414
validating, 7, 1.2891481399536133, -1.8508238673210144, 0.0, -1.9575750946998596
testing, 7, 1.4871577024459839, -1.7639173865318298, 0.0, -1.889589786529541
training, 8, 1.3520014013562884, 0.0, 0.0, -1.8781464099884033
validating, 8, 1.2907278537750244, -1.849996840953827, 0.0, -1.9588876724243165
testing, 8, 1.4677400588989258, -1.7550366282463075, 0.0, -1.8903673708438873
training, 9, 1.3422710963657924, 0.0, 0.0, -1.8773874044418335
validating, 9, 1.2775161743164063, -1.8537875056266784, 0.0, -1.9596108078956604
testing, 9, 1.4582184076309204, -1.7554831445217132, 0.0, -1.8897448778152466
training, 10, 1.3352121489388602, 0.0, 0.0, -1.8780622482299805
validating, 10, 1.2741687297821045, -1.8515400409698486, 0.0, -1.9595412254333495
testing, 10, 1.4525334358215332, -1.752772080898285, 0.0, -1.8890838980674745
training, 11, 1.3330469063350132, 0.0, 0.0, -1.877634048461914
validating, 11, 1.2718199253082276, -1.8525813698768616, 0.0, -1.9592789173126222
testing, 11, 1.454563856124878, -1.7529719173908234, 0.0, -1.888463741540909
training, 12, 1.3290443761008126, 0.0, 0.0, -1.8780227899551392
validating, 12, 1.2719899654388427, -1.8533773064613341, 0.0, -1.9584258198738098
testing, 12, 1.4619653940200805, -1.7574170410633088, 0.0, -1.88769788146019
training, 13, 1.3273862293788365, 0.0, 0.0, -1.8774054050445557
validating, 13, 1.269334363937378, -1.8500460624694823, 0.0, -1.959084117412567
testing, 13, 1.4554477214813233, -1.753919392824173, 0.0, -1.889293134212494
training, 14, 1.3241872651236397, 0.0, 0.0, -1.877507209777832
validating, 14, 1.275636863708496, -1.857366394996643, 0.0, -1.9577552676200867
testing, 14, 1.4659101486206054, -1.7599114894866943, 0.0, -1.8880018770694733
training, 15, 1.3291249070848739, 0.0, 0.0, -1.877084732055664
validating, 15, 1.2717493057250977, -1.8461495757102966, 0.0, -1.9571979761123657
testing, 15, 1.4590969324111938, -1.7539881885051727, 0.0, -1.8872260928153992
training, 16, 1.3218894141060966, 0.0, 0.0, -1.877717137336731
validating, 16, 1.2716870784759522, -1.8544314980506897, 0.0, -1.958302414417267
testing, 16, 1.4607407093048095, -1.757459181547165, 0.0, -1.8881404101848602
training, 17, 1.3185134887695313, 0.0, 0.0, -1.8769110441207886
validating, 17, 1.2640071868896485, -1.851158344745636, 0.0, -1.9586603879928588
testing, 17, 1.4555692672729492, -1.755994313955307, 0.0, -1.8881607353687286
training, 18, 1.3165290560041154, 0.0, 0.0, -1.8780949115753174
validating, 18, 1.2645865440368653, -1.8525916457176208, 0.0, -1.9578845500946045
testing, 18, 1.4605201721191405, -1.7548498511314392, 0.0, -1.8875401198863984
training, 19, 1.3127563340323312, 0.0, 0.0, -1.8770509958267212
validating, 19, 1.2733917713165284, -1.8465504765510559, 0.0, -1.9577053904533386
testing, 19, 1.4614214658737184, -1.750813490152359, 0.0, -1.8897298574447632
training, 20, 1.315465314047677, 0.0, 0.0, -1.8772246837615967
validating, 20, 1.2610828876495361, -1.8496525406837463, 0.0, -1.9565546035766601
testing, 20, 1.4656099081039429, -1.756622815132141, 0.0, -1.8869636118412019
training, 21, 1.3097587176731655, 0.0, 0.0, -1.8771988153457642
validating, 21, 1.265921401977539, -1.8384517669677733, 0.0, -1.957594382762909
testing, 21, 1.4617042541503906, -1.7458038926124573, 0.0, -1.8898784816265106
training, 22, 1.311822714124407, 0.0, 0.0, -1.8768413066864014
validating, 22, 1.2551726341247558, -1.8476075172424316, 0.0, -1.9558932900428772
testing, 22, 1.4570420503616333, -1.753692442178726, 0.0, -1.887662309408188
training, 23, 1.3067209107535227, 0.0, 0.0, -1.8767776489257812
validating, 23, 1.2585969924926759, -1.844315505027771, 0.0, -1.9553297519683839
testing, 23, 1.4641638278961182, -1.7554050803184509, 0.0, -1.8880197405815125
training, 24, 1.3053348200661796, 0.0, 0.0, -1.8768523931503296
validating, 24, 1.259262704849243, -1.850228762626648, 0.0, -1.9562626361846924
testing, 24, 1.468867874145508, -1.7588060259819032, 0.0, -1.8884872257709504
training, 25, 1.3007317406790597, 0.0, 0.0, -1.876152515411377
validating, 25, 1.2642205715179444, -1.8435489535331726, 0.0, -1.9568193197250365
testing, 25, 1.4603185176849365, -1.7491152167320252, 0.0, -1.8897835075855256
training, 26, 1.3095486095973423, 0.0, 0.0, -1.8795721530914307
validating, 26, 1.2574317932128907, -1.835873007774353, 0.0, -1.9511263012886046
testing, 26, 1.471091055870056, -1.751693958044052, 0.0, -1.8871069312095643
training, 27, 1.3112472806658064, 0.0, 0.0, -1.8764208555221558
