mode, epoch, average loss, defender utility
training, -1, 0.0, -2.9956568377358574
validating, -1, 0.0, -3.11507625579834
testing, -1, 0.0, nan
training, 0, 0.7401442340442113, -3.65144225529262
validating, 0, 0.6328362822532654, -3.6407511711120604
testing, 0, 0.6566706895828247, nan
training, 1, 0.7277529120445252, -3.641403327669416
validating, 1, 0.5844347357749939, -3.6072015285491945
testing, 1, 0.6086127400398255, nan
training, 2, 0.496081703049796, -3.4124350684029716
validating, 2, 0.18893959522247314, -3.2157578468322754
testing, 2, 0.21345069706439973, nan
training, 3, 0.14033886790275574, -3.063129813330514
validating, 3, 0.09040963649749756, -3.0788079738616942
testing, 3, 0.09192836582660675, nan
training, 4, 0.09258171021938325, -2.9946968214852467
validating, 4, 0.084711754322052, -3.0806711196899412
testing, 4, 0.07909794747829438, nan
training, 5, 0.09182826919215066, -2.9920421395983015
validating, 5, 0.07432869672775269, -3.0813150882720945
testing, 5, 0.0708174616098404, nan
training, 6, 0.09307921230793, -2.9928144659314837
validating, 6, 0.0743567705154419, -3.078735876083374
testing, 6, 0.07300447523593903, nan
training, 7, 0.08751389341694968, -2.990434796469552
validating, 7, 0.08151841163635254, -3.076454782485962
testing, 7, 0.07952285706996917, nan
training, 8, 0.09436971247196198, -2.9948095798492433
validating, 8, 0.07906678915023804, -3.0805973052978515
testing, 8, 0.0726342886686325, nan
training, 9, 0.09640869115080153, -2.9940721443721228
validating, 9, 0.06505814790725709, -3.0792833805084228
testing, 9, 0.06517872512340546, nan
training, 10, 0.08494035048144204, -2.9861461435045515
validating, 10, 0.07913975715637207, -3.074977254867554
testing, 10, 0.0775000959634781, nan
training, 11, 0.0891393359218325, -2.986952945164272
validating, 11, 0.07011843919754028, -3.075688362121582
testing, 11, 0.07028556168079376, nan
training, 12, 0.08997474951403482, -2.986955847058977
validating, 12, 0.0736463189125061, -3.075204944610596
testing, 12, 0.07109486162662507, nan
training, 13, 0.09005620096411024, -2.9850987230028423
validating, 13, 0.07414194345474243, -3.0746292591094972
testing, 13, 0.07176128327846527, nan
training, 14, 0.08879452730928149, -2.984817899976458
validating, 14, 0.07238736152648925, -3.074931192398071
testing, 14, 0.07047859728336334, nan
training, 15, 0.08995582248483386, -2.984901074000767
