mode, epoch, average loss, defender utility
training, -1, 3.656093760899135, -4.762611307416644
validating, -1, 3.40901198387146, -4.605683851242065
testing, -1, 3.762128806114197, -5.29005343914032
training, 0, 4.371258933203561, -5.739755167279925
validating, 0, 4.145660734176635, -5.845986461639404
testing, 0, 4.263784337043762, -5.9565667629241945
training, 1, 4.256804813657488, -5.662699086325509
validating, 1, 3.515209913253784, -4.996323871612549
testing, 1, 3.8348607778549195, -5.459357738494873
training, 2, 3.620592825753348, -5.262327582495553
validating, 2, 2.701783847808838, -4.3205560684204105
testing, 2, 3.593895173072815, -5.58190016746521
training, 3, 3.4323952198028564, -5.18760039465768
validating, 3, 2.772978591918945, -4.294124889373779
testing, 3, 3.5727481603622437, -5.500267195701599
training, 4, 3.449314846311297, -4.9309479440961566
validating, 4, 2.67937593460083, -4.275911140441894
testing, 4, 3.656613898277283, -5.5814837455749515
training, 5, 3.4321921961648125, -5.04372854913984
validating, 5, 2.985309028625488, -4.462222099304199
testing, 5, 3.5429846048355103, -5.423420190811157
training, 6, 3.374684762954712, -4.992501190730503
validating, 6, 2.664714241027832, -4.384688806533814
testing, 6, 3.5764093160629273, -5.508181762695313
training, 7, 3.337786218098232, -5.055991847174508
validating, 7, 2.6763714790344237, -4.251398944854737
testing, 7, 3.5611961126327514, -5.507595801353455
training, 8, 3.341356543132237, -5.251870741162981
validating, 8, 2.7133020401000976, -4.438880252838135
testing, 8, 3.525821328163147, -5.491714906692505
training, 9, 3.331168099812099, -5.254491233825684
validating, 9, 2.5801634788513184, -4.192903995513916
testing, 9, 3.626989221572876, -5.524439644813538
training, 10, 3.327547189167568, -5.374506146567208
validating, 10, 2.7982982635498046, -4.40873908996582
testing, 10, 3.517617630958557, -5.4660868644714355
training, 11, 3.3220142432621547, -5.296483830043248
validating, 11, 2.6946967124938963, -4.295038366317749
testing, 11, 3.517466735839844, -5.523743724822998
training, 12, 3.3200410638536724, -5.055242426054818
validating, 12, 2.648763561248779, -4.387734031677246
testing, 12, 3.5237895011901856, -5.522841668128967
training, 13, 3.3205840042659216, -5.3464681352887835
validating, 13, 2.616525173187256, -4.229237222671509
testing, 13, 3.5133495807647703, -5.522555708885193
training, 14, 3.322752973011562, -5.282438169206892
mode, epoch, average loss, defender utility
training, -1, 2.878869530132839, -4.272094890049526
validating, -1, 3.4643649578094484, -4.86017804145813
testing, -1, 3.6641213417053224, -4.610919952392578
training, 0, 3.4685309989111763, -4.430076285770961
validating, 0, 3.989592266082764, -4.8966821193695065
testing, 0, 4.186978101730347, -4.554436445236206
training, 1, 3.3473049334117344, -4.397847414016724
validating, 1, 3.271292734146118, -4.683715772628784
testing, 1, 3.7166293382644655, -4.544704270362854
training, 2, 2.9655560459409442, -4.322581768035889
validating, 2, 3.320987844467163, -4.804852437973023
testing, 2, 3.6538579940795897, -4.570170927047729
training, 3, 2.8851010492869786, -4.310423013142177
validating, 3, 3.284798192977905, -4.804556083679199
testing, 3, 3.625109624862671, -4.663657522201538
training, 4, 2.860676966394697, -4.277382019587925
validating, 4, 3.3637032508850098, -4.869549179077149
testing, 4, 3.6525286197662354, -4.712592220306396
training, 5, 2.8466479199273245, -4.2802290439605715
validating, 5, 3.423123836517334, -4.844101762771606
testing, 5, 3.648243618011475, -4.6944272994995115
training, 6, 2.8447629145213535, -4.28203445162092
validating, 6, 3.4137628078460693, -4.910841751098633
testing, 6, 3.665545415878296, -4.787068176269531
training, 7, 2.8445764916283744, -4.2768427235739574
validating, 7, 3.4724298477172852, -4.840938854217529
testing, 7, 3.663678693771362, -4.685792589187622
training, 8, 2.8554087536675588, -4.287064055034093
validating, 8, 3.4454222202301024, -4.873332929611206
testing, 8, 3.6580307483673096, -4.727330017089844
training, 9, 2.8532895735331945, -4.2730571610586985
validating, 9, 3.391449213027954, -4.8919374465942385
testing, 9, 3.6593796253204345, -4.7634721279144285
training, 10, 2.844901885305132, -4.281344795227051
validating, 10, 3.441453742980957, -4.909666061401367
testing, 10, 3.6678214073181152, -4.763496565818786
training, 11, 2.843313911982945, -4.278014039993286
validating, 11, 3.44675498008728, -4.914549064636231
testing, 11, 3.671967649459839, -4.775957846641541
training, 12, 2.853660430227007, -4.284392322812762
validating, 12, 3.446488094329834, -4.869143152236939
testing, 12, 3.6586391925811768, -4.73497748374939
training, 13, 2.8411559854234967, -4.277912357875279
validating, 13, 3.436850166320801, -4.879252958297729
testing, 13, 3.65854959487915, -4.74612877368927
training, 14, 2.837248294694083, -4.274506534848895
validating, 14, 3.4416306972503663, -4.888121128082275
testing, 14, 3.6614545822143554, -4.754311275482178
training, 15, 2.835556353841509, -4.274493421827044
validating, 15, 3.4382537841796874, -4.894684886932373
testing, 15, 3.6625176429748536, -4.7574457168579105
training, 16, 2.834857647759574, -4.274351916994367
validating, 16, 3.4345409870147705, -4.901644659042359
testing, 16, 3.664244031906128, -4.76125009059906
training, 17, 2.8353908538818358, -4.272409180232457
validating, 17, 3.443668794631958, -4.902807235717773
testing, 17, 3.6663575649261473, -4.761145234107971
training, 18, 2.8347580875669207, -4.275471006120954
validating, 18, 3.4405134677886964, -4.90960693359375
testing, 18, 3.666216278076172, -4.762846875190735
training, 19, 2.8361462763377596, -4.274736520222255
validating, 19, 3.433860683441162, -4.898989629745484
testing, 19, 3.6637080192565916, -4.762079119682312
training, 20, 2.834770498956953, -4.27178350857326
validating, 20, 3.4446245670318603, -4.904205465316773
testing, 20, 3.6670266151428224, -4.761027359962464
training, 21, 2.8347679580960956, -4.275118255615235
validating, 21, 3.4430309772491454, -4.906023979187012
testing, 21, 3.66709041595459, -4.762190341949463
training, 22, 2.8359256744384767, -4.271226017815726
validating, 22, 3.4458329677581787, -4.898093128204346
testing, 22, 3.6653005123138427, -4.758741641044617
training, 23, 2.835025463785444, -4.271134431021554
validating, 23, 3.449170637130737, -4.907295846939087
testing, 23, 3.66916766166687, -4.761739945411682
training, 24, 2.8339385747909547, -4.268782867704119
validating, 24, 3.448562574386597, -4.90846529006958
testing, 24, 3.668923759460449, -4.761975240707398
training, 25, 2.833899106298174, -4.2715521267482215
validating, 25, 3.448802042007446, -4.9078836917877195
testing, 25, 3.669055366516113, -4.762680959701538
training, 26, 2.833920066697257, -4.271683979034424
validating, 26, 3.44789514541626, -4.907387828826904
testing, 26, 3.6686522006988525, -4.761948943138123
training, 27, 2.833950277737209, -4.2719375542231965
validating, 27, 3.4479401111602783, -4.895423364639282
testing, 27, 3.6685728073120116, -4.763161325454712
training, 28, 2.833918401173183, -4.27190568106515
validating, 28, 3.4473318576812746, -4.906112194061279
testing, 28, 3.6683178424835203, -4.762028861045837
training, 29, 2.8338318381990706, -4.27167523929051
validating, 29, 3.4474830627441406, -4.9065392971038815
testing, 29, 3.6685232162475585, -4.762162780761718
training, 30, 2.833957198687962, -4.2720471858978275
validating, 30, 3.4478524684906007, -4.9053342819213865
testing, 30, 3.6683959484100344, -4.7618043422698975
training, 31, 2.834007780892508, -4.271943548747472
validating, 31, 3.4480244159698485, -4.907093954086304
testing, 31, 3.668774652481079, -4.762209129333496
training, 32, 2.833912423678807, -4.271791478565761
validating, 32, 3.447335624694824, -4.906755161285401
testing, 32, 3.668540334701538, -4.762040448188782
training, 33, 2.8338460888181416, -4.271591935838972
validating, 33, 3.4474698543548583, -4.905826473236084
testing, 33, 3.6682472705841063, -4.7624196767807
training, 34, 2.83384245123182, -4.271664871488299
validating, 34, 3.447287178039551, -4.906225299835205
testing, 34, 3.668349838256836, -4.762510108947754
training, 35, 2.833739059312003, -4.272110434940883
validating, 35, 3.447247266769409, -4.906154537200928
testing, 35, 3.668329191207886, -4.762251186370849
training, 36, 2.833734406743731, -4.271601125172206
validating, 36, 3.447252559661865, -4.905868339538574
testing, 36, 3.668313455581665, -4.762464690208435
