mode, epoch, average loss, defender utility
training, -1, 0.35624544471502306, -3.506591306413923, -3.8995361328125
validating, -1, 0.20977205634117127, -2.698865330219269, -3.377140760421753
testing, -1, 0.35601755380630495, -2.79537296295166, -3.4385986328125
training, 0, 1.6816182374954223, -4.941260419573102, -5.072925567626953
validating, 0, 1.7077256202697755, -4.850536918640136, -5.005317211151123
testing, 0, 1.7801232814788819, -4.89714879989624, -5.0585246086120605
training, 1, 1.6613813979285104, -4.911501244136265, -5.04818868637085
validating, 1, 1.5970587730407715, -4.656573295593262, -4.849493026733398
testing, 1, 1.6708988547325134, -4.73659200668335, -4.943669319152832
training, 2, 1.2223962443215506, -4.52763511793954, -4.651340961456299
validating, 2, 0.5425847411155701, -3.1651833057403564, -3.8127124309539795
testing, 2, 0.663561663031578, -3.5869006872177125, -3.8370680809020996
training, 3, 0.4957324892282486, -3.6328911559922354, -4.091482162475586
validating, 3, 0.2642972499132156, -2.4408580258488657, -4.201729774475098
testing, 3, 0.40092885196208955, -2.8934065759181977, -3.634977340698242
training, 4, 0.42268314212560654, -3.577884418623788, -4.177227020263672
validating, 4, 0.2548842191696167, -2.4232734456658362, -3.872798204421997
testing, 4, 0.37482714653015137, -2.9726643174886704, -3.5625240802764893
training, 5, 0.4143573479993003, -3.565604273762022, -4.099453449249268
validating, 5, 0.25072653591632843, -2.422132137417793, -3.521873950958252
testing, 5, 0.3715823143720627, -2.962770089507103, -3.379647731781006
training, 6, 0.4093373458300318, -3.5418969861098697, -4.121923923492432
validating, 6, 0.24750357270240783, -2.428143431246281, -4.076650619506836
testing, 6, 0.3695692509412766, -2.997548219561577, -3.635653257369995
training, 7, 0.403902068734169, -3.58429257103375, -4.1743059158325195
validating, 7, 0.24346157908439636, -2.423811377584934, -3.7464358806610107
testing, 7, 0.36641248166561124, -3.012107256054878, -3.5260658264160156
training, 8, 0.4003649747797421, -3.5651673333985463, -4.001734256744385
validating, 8, 0.2408476084470749, -2.426350010931492, -3.7799763679504395
testing, 8, 0.364376038312912, -2.9510343700647352, -3.3469834327697754
training, 9, 0.39524629882403783, -3.524730944633484, -4.102719306945801
validating, 9, 0.236625799536705, -2.4178902342915536, -3.9039313793182373
testing, 9, 0.36168322861194613, -2.988775187730789, -3.3232808113098145
training, 10, 0.3903467418892043, -3.5301255251680104, -4.144372940063477
validating, 10, 0.23320756554603578, -2.430765616893768, -3.641584873199463
testing, 10, 0.35930179953575136, -2.977652129530907, -3.6256465911865234
training, 11, 0.3860124522021839, -3.505560910701752, -4.028694152832031
validating, 11, 0.23010810017585753, -2.417157693207264, -3.827899217605591
testing, 11, 0.35674484372138976, -3.000429227948189, -3.480997085571289
training, 12, 0.3812918326684407, -3.5440056877476827, -4.12274169921875
validating, 12, 0.2282056301832199, -2.438655938208103, -3.9085514545440674
testing, 12, 0.3546381384134293, -3.0165823876857756, -3.5337226390838623
training, 13, 0.3782889593924795, -3.5931690820625852, -4.19490909576416
validating, 13, 0.2254505157470703, -2.40928825289011, -3.7474892139434814
testing, 13, 0.3528854250907898, -2.989346459507942, -3.277866840362549
training, 14, 0.37434505777699606, -3.4966532545430318, -4.150704860687256
validating, 14, 0.22214849591255187, -2.406066484749317, -3.8388068675994873
testing, 14, 0.3517178803682327, -3.0226121813058855, -3.5584144592285156
training, 15, 0.3714319633586066, -3.58267839721271, -4.148723602294922
validating, 15, 0.22121100425720214, -2.3694410383701325, -3.53178334236145
testing, 15, 0.3499512106180191, -3.0115596145391463, -3.5856189727783203
training, 16, 0.3695342947329794, -3.57221782377788, -4.242444038391113
validating, 16, 0.2190125823020935, -2.364250886440277, -3.5382885932922363
testing, 16, 0.35014012455940247, -3.035762345790863, -3.4810924530029297
training, 17, 0.36746807587998254, -3.5222714824335917, -4.170626163482666
