Random seed, 10
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.11125690426145281, 0.0, 0.0, -0.04747802019119263
validating, -1, 0.08559229373931884, -0.05844363570213318, 0.0, -0.05844363570213318
testing, -1, 0.12366564273834228, -0.08150157928466797, 0.0, -0.08150157928466797
training, 0, 0.7502059851373944, 0.0, 0.0, -0.8650593757629395
validating, 0, 0.7543190479278564, -1.3350448608398438, 0.0, -1.1031869173049926
testing, 0, 0.7645181477069855, -1.2882525384426118, 0.0, -1.030394399166107
training, 1, 0.6267994318689619, 0.0, 0.0, -0.28923526406288147
validating, 1, 0.507690715789795, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 1, 0.46694558262825014, -0.08150157928466797, 0.0, -0.08150157928466797
training, 2, 0.4445158813680921, 0.0, 0.0, -0.04747802019119263
validating, 2, 0.4018546581268311, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 2, 0.36323681473731995, -0.08150157928466797, 0.0, -0.08150157928466797
training, 3, 0.38071372423853195, 0.0, 0.0, -0.04747802019119263
validating, 3, 0.371902322769165, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 3, 0.3648608386516571, -0.08150157928466797, 0.0, -0.08150157928466797
training, 4, 0.3743289155619485, 0.0, 0.0, -0.04747802019119263
validating, 4, 0.37071547508239744, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 4, 0.3781382143497467, -0.08150157928466797, 0.0, -0.08150157928466797
training, 5, 0.374896719626018, 0.0, 0.0, -0.04747802019119263
validating, 5, 0.36792669296264646, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 5, 0.37080766558647155, -0.08150157928466797, 0.0, -0.08150157928466797
training, 6, 0.36714962635721476, -0.04747814367733229, 0.0, -0.04747801646590233
validating, 6, 0.3668898820877075, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 6, 0.3543146073818207, -0.08150157928466797, 0.0, -0.08150157928466797
training, 7, 0.3595131269523076, -0.04747813651489314, 0.0, -0.04747801646590233
validating, 7, 0.3675674915313721, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 7, 0.3478423893451691, -0.08150157928466797, 0.0, -0.08150157928466797
training, 8, 0.3576469004154205, -0.04747817149064437, 0.0, -0.04747801646590233
validating, 8, 0.36815197467803956, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 8, 0.34505961537361146, -0.08150157928466797, 0.0, -0.08150157928466797
training, 9, 0.35722670810563223, -0.04747815751379572, 0.0, -0.04747801646590233
validating, 9, 0.36855254173278806, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 9, 0.3438080608844757, -0.08150157928466797, 0.0, -0.08150157928466797
training, 10, 0.3568062722682953, -0.047478163016090265, 0.0, -0.04747802019119263
validating, 10, 0.3687840700149536, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 10, 0.34322225451469424, -0.08150157928466797, 0.0, -0.08150157928466797
training, 11, 0.35661443557058065, -0.04748033019213102, 0.0, -0.04747801646590233
validating, 11, 0.3689039945602417, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 11, 0.3429390251636505, -0.08150157928466797, 0.0, -0.08150157928466797
training, 12, 0.3565300575324467, -0.047478152854629564, 0.0, -0.04747801646590233
validating, 12, 0.36896395683288574, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 12, 0.342801159620285, -0.08150157928466797, 0.0, -0.08150157928466797
training, 13, 0.35648598074913024, -0.04747809811069883, 0.0, -0.04747801646590233
validating, 13, 0.36899504661560056, -0.05844363570213318, 0.0, -0.05844363570213318
