Random seed, 1
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.14270745856421335, 0.0, 0.0, 0.0
validating, -1, 0.1367480993270874, -1.9846671223640442, 0.0, -2.4021589875221254
testing, -1, 0.12328696250915527, -2.53384183049202, 0.0, -2.824938255548477
training, 0, 5.0140697308949065, 0.0, 0.0, 0.0
validating, 0, 5.372589349746704, -3.355960321426392, 0.0, -2.9003897666931153
testing, 0, 4.483617675304413, -3.9356115639209746, 0.0, -3.441299831867218
training, 1, 2.2999611445835657, 0.0, 0.0, 0.0
validating, 1, 2.4081637382507326, -2.722283089160919, 0.0, -2.7419728875160216
testing, 1, 1.7382532417774201, -3.133171147108078, 0.0, -3.136425977945328
training, 2, 1.8300323264939444, 0.0, 0.0, 0.0
validating, 2, 2.190776538848877, -2.6968764781951906, 0.0, -2.721827232837677
testing, 2, 1.573646479845047, -3.1761448621749877, 0.0, -3.149313139915466
training, 3, 1.755165960107531, 0.0, 0.0, 0.0
validating, 3, 2.166701650619507, -2.7128220200538635, 0.0, -2.7572269797325135
testing, 3, 1.4582224071025849, -3.048232388496399, 0.0, -3.119541645050049
training, 4, 1.7482072183064052, 0.0, 0.0, 0.0
validating, 4, 2.388967752456665, -2.721462404727936, 0.0, -2.7554442644119264
testing, 4, 1.5084004402160645, -3.0947259068489075, 0.0, -3.1359904527664186
training, 5, 2.0099229080336434, 0.0, 0.0, 0.0
validating, 5, 2.1283663272857667, -2.6480854392051696, 0.0, -2.722224032878876
testing, 5, 1.4911543786525727, -3.0139300644397737, 0.0, -3.0992800652980805
training, 6, 1.740332703930991, 0.0, 0.0, 0.0
validating, 6, 2.1765522003173827, -2.701103687286377, 0.0, -2.7630181074142457
testing, 6, 1.4311312317848206, -3.0632609367370605, 0.0, -3.1264658987522127
training, 7, 1.690583300590515, 0.0, 0.0, 0.0
validating, 7, 2.1262017250061036, -2.6791672468185426, 0.0, -2.753602111339569
testing, 7, 1.4201439142227172, -3.046124428510666, 0.0, -3.122594249248505
training, 8, 1.6995257241385324, 0.0, 0.0, 0.0
validating, 8, 2.109544849395752, -2.668621599674225, 0.0, -2.7501224756240843
testing, 8, 1.3989732146263123, -3.0111430466175078, 0.0, -3.0967074632644653
training, 9, 1.682455621446882, 0.0, 0.0, 0.0
validating, 9, 2.146513032913208, -2.6897581934928896, 0.0, -2.7631728649139404
testing, 9, 1.394147777557373, -3.0351735830307005, 0.0, -3.10941304564476
training, 10, 1.6666570612362452, 0.0, 0.0, 0.0
validating, 10, 2.143497133255005, -2.665803050994873, 0.0, -2.7386711835861206
testing, 10, 1.413968527317047, -3.016732531785965, 0.0, -3.0890461266040803
training, 11, 1.6580047113554819, 0.0, 0.0, 0.0
validating, 11, 2.1364145278930664, -2.6936435222625734, 0.0, -2.771951508522034
testing, 11, 1.3650681734085084, -3.0295581459999084, 0.0, -3.1021734356880186
training, 12, 1.6699024609157018, 0.0, 0.0, 0.0
validating, 12, 2.4919549942016603, -2.7198769569396974, 0.0, -2.7878894329071047
testing, 12, 1.4178385376930236, -3.0596877157688143, 0.0, -3.115182411670685
training, 13, 1.6945290514401028, 0.0, 0.0, 0.0
validating, 13, 2.101509857177734, -2.663045680522919, 0.0, -2.73952579498291
testing, 13, 1.3801203966140747, -2.9967152655124663, 0.0, -3.0737826585769654
training, 14, 1.634621581009456, 0.0, 0.0, 0.0
validating, 14, 2.1114161014556885, -2.6752230405807493, 0.0, -2.758718967437744
testing, 14, 1.348017555475235, -3.027344399690628, 0.0, -3.0903431951999663
training, 15, 1.6193316408566065, 0.0, 0.0, 0.0
validating, 15, 2.0877609252929688, -2.6643292188644407, 0.0, -2.751264011859894
testing, 15, 1.3509682953357696, -2.9905768394470216, 0.0, -3.0771308839321136
training, 16, 1.629200656073434, 0.0, 0.0, 0.0
validating, 16, 2.0773980617523193, -2.672633969783783, 0.0, -2.7485080003738402
testing, 16, 1.3456577122211457, -3.049868589639664, 0.0, -3.0840291321277618
training, 17, 1.6445619174412318, 0.0, 0.0, 0.0
validating, 17, 2.0616508960723876, -2.668659174442291, 0.0, -2.760596680641174
testing, 17, 1.3946759104728699, -3.0208570837974547, 0.0, -3.1149849474430082
training, 18, 1.5934796963419233, 0.0, 0.0, 0.0
validating, 18, 2.0367873191833494, -2.6800221681594847, 0.0, -2.7704625248909
testing, 18, 1.2994865834712983, -3.0282462000846864, 0.0, -3.1074746012687684
training, 19, 1.9876068064144679, 0.0, 0.0, 0.0
validating, 19, 2.141776371002197, -2.6263612389564512, 0.0, -2.715760278701782
testing, 19, 1.4506481170654297, -3.0409723579883576, 0.0, -3.0794066905975344
training, 20, 1.6199771353176662, 0.0, 0.0, 0.0
validating, 20, 2.054648017883301, -2.6309049844741823, 0.0, -2.7257563948631285
testing, 20, 1.3653180003166199, -3.047895276546478, 0.0, -3.095117151737213
training, 21, 1.582948899269104, 0.0, 0.0, 0.0
validating, 21, 2.030484104156494, -2.642719864845276, 0.0, -2.7414639353752137
testing, 21, 1.3222991168498992, -2.9836416065692903, 0.0, -3.07868777513504
training, 22, 1.5628195711544581, 0.0, 0.0, 0.0
validating, 22, 1.98209490776062, -2.650310015678406, 0.0, -2.743727958202362
testing, 22, 1.2856678783893585, -3.0396440863609313, 0.0, -3.0866281986236572
training, 23, 1.5365314534732273, 0.0, 0.0, 0.0
validating, 23, 1.9725460052490233, -2.6422821283340454, 0.0, -2.758295202255249
testing, 23, 1.2979317784309388, -3.023848646879196, 0.0, -3.1127731800079346
training, 24, 1.5178768140929086, 0.0, 0.0, 0.0
validating, 24, 1.9370640754699706, -2.6372389435768127, 0.0, -2.7535566329956054
testing, 24, 1.25148908495903, -2.9935636699199675, 0.0, -3.0923221170902253
training, 25, 1.4834744078772408, 0.0, 0.0, 0.0
validating, 25, 1.9216678619384766, -2.571976363658905, 0.0, -2.746187460422516
