Random seed,5,,,,
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training,-1,0.386360553,0,0,-2.081380606
validating,-1,0.390579677,-1.901155102,0,-2.085636437
testing,-1,0.397463703,-1.990117645,0,-2.132712674
training,0,1.653008798,0,0,-2.572076321
validating,0,1.578095555,-2.765740609,0,-2.623005772
testing,0,1.619739318,-2.849847925,0,-2.607193673
training,1,1.654258936,-2.499313382,0,-2.499332428
validating,1,1.596786523,-2.716366458,0,-2.474510574
testing,1,1.615179777,-2.833315134,0,-2.45260008
training,2,1.661355758,-2.427729613,0,-2.427745819
validating,2,1.605812383,-2.69570055,0,-2.419870484
testing,2,1.615619373,-2.844096887,0,-2.433187431
training,3,1.66101986,-2.421293489,0,-2.421263933
validating,3,1.608501792,-2.695867896,0,-2.417188954
testing,3,1.61417191,-2.84526031,0,-2.437561214
training,4,1.657684588,-2.417422681,0,-2.417389393
validating,4,1.606512141,-2.705437732,0,-2.429273129
testing,4,1.614349294,-2.843821156,0,-2.43868199
training,5,1.654818116,-2.415907991,0,-2.415858269
validating,5,1.608645129,-2.7025352,0,-2.421972632
testing,5,1.613708925,-2.844664323,0,-2.439599901
training,6,1.654434718,-2.415607665,0,-2.415605068
validating,6,1.606412864,-2.696421671,0,-2.42228086
testing,6,1.61378572,-2.834603608,0,-2.438701177
training,7,1.653624858,-2.413336427,0,-2.41330862
validating,7,1.610544896,-2.700864792,0,-2.423292506
testing,7,1.610826349,-2.837497938,0,-2.440849191
training,8,1.652028918,-2.412579807,0,-2.412555218
validating,8,1.608442712,-2.70197041,0,-2.427596307
testing,8,1.611845946,-2.838028073,0,-2.443020427
training,9,1.650613788,-2.409414262,0,-2.409461021
validating,9,1.607856107,-2.702211356,0,-2.439938617
testing,9,1.610124969,-2.82639364,0,-2.443723148
training,10,1.648150727,-2.40784054,0,-2.407877684
validating,10,1.607914186,-2.706044245,0,-2.448412466
testing,10,1.609344983,-2.824390125,0,-2.445527458
training,11,1.647469762,-2.406796088,0,-2.406821012
validating,11,1.610493588,-2.704749274,0,-2.451213646
testing,11,1.606501818,-2.812208033,0,-2.446855718
training,12,1.646484951,-2.405113934,0,-2.405097246
validating,12,1.61071136,-2.700178266,0,-2.449490738
testing,12,1.607736874,-2.813195777,0,-2.448018843
training,13,1.64486741,-2.402468232,0,-2.402425051
validating,13,1.616631579,-2.710851908,0,-2.46644752
testing,13,1.606657338,-2.801512194,0,-2.451289743
training,14,1.643074019,-2.398893246,0,-2.398882389
validating,14,1.61583097,-2.709541488,0,-2.466131353
testing,14,1.607065344,-2.801910198,0,-2.452022284
training,15,1.642582944,-2.398100637,0,-2.398110867
validating,15,1.615560746,-2.709549141,0,-2.466292644
testing,15,1.606798553,-2.801346493,0,-2.452671093
training,16,1.642415724,-2.397675341,0,-2.397711039
validating,16,1.616143394,-2.709620452,0,-2.467943907
testing,16,1.6064116,-2.800647223,0,-2.453486842
training,17,1.6423405,-2.397232475,0,-2.397246122
validating,17,1.61711905,-2.710801363,0,-2.468961382
testing,17,1.606008744,-2.799609065,0,-2.454165834
training,18,1.642185732,-2.396855911,0,-2.396866798
validating,18,1.617059588,-2.711291242,0,-2.469999051
testing,18,1.605822539,-2.798660278,0,-2.454751748
training,19,1.641734896,-2.396494721,0,-2.396503448
validating,19,1.616740918,-2.712672639,0,-2.473720431
testing,19,1.606103134,-2.798232102,0,-2.455959374
training,20,1.641436083,-2.396261884,0,-2.39628458
validating,20,1.617384028,-2.714003873,0,-2.476322436
testing,20,1.60638926,-2.797293127,0,-2.456264687
training,21,1.641493869,-2.395990276,0,-2.395987272
validating,21,1.617820811,-2.713524604,0,-2.475656033
testing,21,1.606112099,-2.796829891,0,-2.45619396
training,22,1.641279783,-2.395656102,0,-2.395708323
validating,22,1.618096471,-2.714452076,0,-2.477480721
testing,22,1.605698609,-2.79614718,0,-2.457250607
training,23,1.640886038,-2.395241351,0,-2.395224333
validating,23,1.618306565,-2.714721417,0,-2.477679205
testing,23,1.605721569,-2.795553434,0,-2.457451469
training,24,1.64078377,-2.394824733,0,-2.394842148
validating,24,1.618974042,-2.714749932,0,-2.478786755
testing,24,1.605681062,-2.794824469,0,-2.45786429
training,25,1.640711747,-2.39450701,0,-2.394560575
validating,25,1.61904242,-2.715211082,0,-2.479062414
testing,25,1.605698252,-2.794856179,0,-2.457974625
training,26,1.640681277,-2.394478755,0,-2.39445281
validating,26,1.619058204,-2.71553812,0,-2.479248428
testing,26,1.605704141,-2.794752157,0,-2.457986629
training,27,1.64064642,-2.39442124,0,-2.39446497
validating,27,1.619143605,-2.715718961,0,-2.479599047
testing,27,1.605683827,-2.794488871,0,-2.457968527
training,28,1.640633546,-2.394400345,0,-2.394423962
validating,28,1.619150424,-2.715480494,0,-2.479335451
testing,28,1.605635381,-2.79446907,0,-2.458177811
training,29,1.640616611,-2.394353296,0,-2.394365788
validating,29,1.619167304,-2.715211654,0,-2.479746318
testing,29,1.60563705,-2.794455242,0,-2.458140278
training,30,1.640594016,-2.394304138,0,-2.394279003
validating,30,1.619116092,-2.715120792,0,-2.479718852
testing,30,1.605667615,-2.794434428,0,-2.458201861
training,31,1.640571448,-2.394269729,0,-2.394285202
validating,31,1.619171786,-2.715377331,0,-2.479702497
testing,31,1.605623507,-2.794243681,0,-2.458395195
training,32,1.640556891,-2.39423563,0,-2.39423728
validating,32,1.619203782,-2.715850186,0,-2.479969645
testing,32,1.605621815,-2.794283032,0,-2.458402395
training,33,1.640531407,-2.394196807,0,-2.394219637
validating,33,1.619258046,-2.715552878,0,-2.48033607
testing,33,1.605626082,-2.794122982,0,-2.458457637
training,34,1.640506251,-2.394175042,0,-2.394223928
validating,34,1.61925528,-2.715500188,0,-2.480318141
testing,34,1.605655694,-2.794312584,0,-2.45859251
training,35,1.640499221,-2.394133661,0,-2.394186974
validating,35,1.619343686,-2.715974951,0,-2.480468845
testing,35,1.605638027,-2.794026542,0,-2.458562791
training,36,1.640499806,-2.39413726,0,-2.394135237
validating,36,1.619342923,-2.715642929,0,-2.480527472
testing,36,1.605639648,-2.794048166,0,-2.458545297
training,37,1.640496407,-2.394131068,0,-2.39409709
validating,37,1.619336486,-2.715508008,0,-2.480529404
testing,37,1.605648112,-2.793970394,0,-2.458480144
training,38,1.640491591,-2.394099847,0,-2.394114494
validating,38,1.619331098,-2.71572957,0,-2.480453944
testing,38,1.605652332,-2.793960714,0,-2.45856846
training,39,1.640489309,-2.394110806,0,-2.394122839
validating,39,1.619322419,-2.715483379,0,-2.480780864
testing,39,1.605657697,-2.794019699,0,-2.458674657
training,40,1.640485161,-2.394097384,0,-2.394074678
validating,40,1.619317937,-2.715885735,0,-2.480855584
testing,40,1.605658102,-2.794026804,0,-2.458448619
training,41,1.64048343,-2.394092522,0,-2.394086123
validating,41,1.619313169,-2.715601349,0,-2.480597758
testing,41,1.605660176,-2.793930745,0,-2.45865739
training,42,1.64047935,-2.394087318,0,-2.394079924
