mode, epoch, average loss, defender utility
training, -1, 0.09020885569708688, 0.0, 0.0
validating, -1, 0.0957443118095398, 0.0, 0.0
testing, -1, 0.09504685997962951, -2.207017993927002, 0.0
training, 0, 1.1928867135729109, 0.0, 0.0
validating, 0, 1.083134078979492, 0.0, 0.0
testing, 0, 1.1834014058113098, -2.520020365715027, 0.0
training, 1, 1.1928725004196168, 0.0, 0.0
validating, 1, 1.0829245328903199, 0.0, 0.0
testing, 1, 1.1831436038017273, -2.519804668426514, 0.0
training, 2, 1.192690679005214, 0.0, 0.0
validating, 2, 1.0828243732452392, 0.0, 0.0
testing, 2, 1.183118426799774, -2.519765114784241, 0.0
training, 3, 1.1924244710377285, 0.0, 0.0
validating, 3, 1.0819709062576295, 0.0, 0.0
testing, 3, 1.182026171684265, -2.518906664848328, 0.0
training, 4, 1.192002388409206, 0.0, 0.0
validating, 4, 1.0815314769744873, 0.0, 0.0
testing, 4, 1.1816997885704041, -2.518722915649414, 0.0
training, 5, 1.1914557082312447, 0.0, 0.0
validating, 5, 1.0793824672698975, 0.0, 0.0
testing, 5, 1.1791106820106507, -2.517032337188721, 0.0
training, 6, 1.1902698516845702, 0.0, 0.0
validating, 6, 1.0758081197738647, 0.0, 0.0
testing, 6, 1.1759524822235108, -2.522798943519592, 0.0
training, 7, 1.1891624689102174, 0.0, 0.0
validating, 7, 1.0747451066970826, 0.0, 0.0
testing, 7, 1.173925483226776, -2.514571189880371, 0.0
training, 8, 1.187484839984349, 0.0, 0.0
validating, 8, 1.0682083368301392, 0.0, 0.0
testing, 8, 1.1668421149253845, -2.5099361658096315, 0.0
training, 9, 1.1866131884711129, 0.0, 0.0
validating, 9, 1.0638298511505127, 0.0, 0.0
testing, 9, 1.1594061732292176, -2.504853916168213, 0.0
training, 10, 1.1864458526883805, 0.0, 0.0
validating, 10, 1.0608835220336914, 0.0, 0.0
testing, 10, 1.151478683948517, -2.501319074630737, 0.0
training, 11, 1.1824663707188197, 0.0, 0.0
validating, 11, 1.0595083713531495, 0.0, 0.0
testing, 11, 1.1591243267059326, -2.5096814393997193, 0.0
training, 12, 1.1787549086979456, 0.0, 0.0
validating, 12, 1.045713186264038, 0.0, 0.0
testing, 12, 1.1460762977600099, -2.5048974752426147, 0.0
training, 13, 1.1747124229158674, 0.0, 0.0
validating, 13, 1.0467556238174438, 0.0, 0.0
testing, 13, 1.1426208853721618, -2.5097456693649294, 0.0
training, 14, 1.1695269959313528, 0.0, 0.0
validating, 14, 1.0372926712036132, 0.0, 0.0
testing, 14, 1.1312684655189513, -2.508498787879944, 0.0
training, 15, 1.169252894605909, 0.0, 0.0
validating, 15, 1.027548909187317, 0.0, 0.0
testing, 15, 1.1213400840759278, -2.514214277267456, 0.0
training, 16, 1.1625687786511012, 0.0, 0.0
validating, 16, 1.0136144638061524, 0.0, 0.0
testing, 16, 1.0881767988204956, -2.497713899612427, 0.0
training, 17, 1.1638951199395315, 0.0, 0.0
validating, 17, 1.006774640083313, 0.0, 0.0
testing, 17, 1.0804621577262878, -2.4950029373168947, 0.0
training, 18, 1.160735045160566, 0.0, 0.0
validating, 18, 1.0037662267684937, 0.0, 0.0
testing, 18, 1.0668625354766845, -2.494381833076477, 0.0
training, 19, 1.1590515511376518, 0.0, 0.0
validating, 19, 0.9946228504180908, 0.0, 0.0
testing, 19, 1.0577460408210755, -2.494896483421326, 0.0
training, 20, 1.156686704499381, 0.0, 0.0
validating, 20, 0.9907392978668212, 0.0, 0.0
testing, 20, 1.058644449710846, -2.4965749979019165, 0.0
training, 21, 1.154160325867789, 0.0, 0.0
validating, 21, 0.9855026245117188, 0.0, 0.0
testing, 21, 1.0499901354312897, -2.4942718267440798, 0.0
training, 22, 1.1521546057292393, 0.0, 0.0
validating, 22, 0.9811788082122803, 0.0, 0.0
testing, 22, 1.043860238790512, -2.4956653833389284, 0.0
training, 23, 1.1478198902947563, 0.0, 0.0
