mode, epoch, average loss, defender utility
training, -1, 1.0854759556906564, -4.078539529868535
validating, -1, 0.8591917037963868, -4.663433408737182
testing, -1, 0.8588387370109558, -3.849722373485565
training, 0, 2.3758836099079677, -4.712675227437701
validating, 0, 2.1692260265350343, -5.112030410766602
testing, 0, 2.3089529275894165, -4.461642932891846
training, 1, 2.3736254181180683, -4.725612105642046
validating, 1, 2.1626201629638673, -5.109483146667481
testing, 1, 2.2998955965042116, -4.4554260730743405
training, 2, 2.3220145327704294, -4.686899498530797
validating, 2, 2.0849455833435058, -5.072827625274658
testing, 2, 2.189940619468689, -4.3692751169204715
training, 3, 2.0945824997765676, -4.549991890362331
validating, 3, 1.891786479949951, -4.973977088928223
testing, 3, 1.865710735321045, -4.124340748786926
training, 4, 2.0132074219839913, -4.488184758595058
validating, 4, 1.9137584924697877, -4.942081260681152
testing, 4, 1.7981923341751098, -4.099901866912842
training, 5, 2.15386712210519, -4.638939792769296
validating, 5, 1.9374416589736938, -4.9358244895935055
testing, 5, 1.805850052833557, -4.063114285469055
training, 6, 2.1019324234553745, -4.569737386703491
validating, 6, 1.8699023962020873, -4.926888179779053
testing, 6, 1.7606169700622558, -4.06043131351471
training, 7, 2.0744721003941127, -4.589208107315134
validating, 7, 1.8249942064285278, -4.9178424835205075
testing, 7, 1.7299680948257445, -4.045251274108887
training, 8, 2.041667004993984, -4.547271901487863
validating, 8, 1.7819860696792602, -4.910161018371582
testing, 8, 1.6984459638595581, -4.035991287231445
training, 9, 2.0257826771054948, -4.582222392115394
validating, 9, 1.726065182685852, -4.902866458892822
testing, 9, 1.6583799123764038, -4.031098532676697
training, 10, 1.9595519031797137, -4.5084113787574145
validating, 10, 1.6690874338150024, -4.896171569824219
testing, 10, 1.616649603843689, -4.022813153266907
training, 11, 1.8860176614352635, -4.477035399112942
validating, 11, 1.5975790739059448, -4.7924925804138185
testing, 11, 1.567426323890686, -4.0363070896421505
training, 12, 1.883769473007747, -4.468464417572006
validating, 12, 1.6061823606491088, -4.879276847839355
testing, 12, 1.565100109577179, -3.989027278736694
training, 13, 1.8713546361242022, -4.570410646711077
validating, 13, 1.530319380760193, -4.78219633102417
testing, 13, 1.5054583907127381, -4.0095815351759025
training, 14, 1.8135265231132507, -4.547366106510163
validating, 14, 1.469502902030945, -4.776329040527344
testing, 14, 1.4550955533981322, -4.004006879643066
training, 15, 1.7361509272030422, -4.4277909551348005
validating, 15, 1.4117421865463258, -4.767326831817627
testing, 15, 1.4057882666587829, -3.990509843826294
training, 16, 1.6854989545685903, -4.402787696820032
validating, 16, 1.3340665578842164, -4.761859035491943
testing, 16, 1.3388606667518617, -3.9808994054794313
training, 17, 1.643844255379268, -4.36332300390516
validating, 17, 1.3058044195175171, -4.7465473175048825
testing, 17, 1.3022631764411927, -3.957060122489929
training, 18, 1.5967027306556703, -4.340708889280047
validating, 18, 1.2385849714279176, -4.7338965892791744
testing, 18, 1.2367964029312133, -3.9448530197143556
training, 19, 1.5282053555761064, -4.315195712991683
validating, 19, 1.171703839302063, -4.7538489818573
testing, 19, 1.165615439414978, -3.915157914161682
training, 20, 1.4735014046941484, -4.288427657977995
validating, 20, 1.1009770154953002, -4.729872035980224
testing, 20, 1.0858160734176636, -3.9032307624816895
training, 21, 1.369773304462433, -4.244050630738878
validating, 21, 1.0451411485671998, -4.659077072143555
testing, 21, 1.020134735107422, -3.895232105255127
training, 22, 1.330578989642007, -4.1871450202604725
validating, 22, 1.016060996055603, -4.62982702255249
testing, 22, 0.9623467803001404, -3.945903205871582
training, 23, 1.2622176902634756, -4.152533845509361
validating, 23, 1.0017403841018677, -4.613141918182373
testing, 23, 0.9058913230895996, -3.9455175726403753
training, 24, 1.3151714818818228, -4.179624718763899
validating, 24, 1.0143693685531616, -4.597559595108033
testing, 24, 0.8651813626289367, -3.9268734556743823
