mode, epoch, average loss, defender utility
training, -1, 3.3119368382862637, -6.618082659585135
validating, -1, 3.866454601287842, -6.643728256225586
testing, -1, 3.9640374183654785, -6.614186525344849
training, 0, 4.078372274126325, -6.9171769959586005
validating, 0, 4.274860858917236, -6.686629295349121
testing, 0, 4.25371241569519, -6.9867613315582275
training, 1, 4.078020232064383, -6.916172163827079
validating, 1, 4.273321628570557, -6.686363697052002
testing, 1, 4.2515716552734375, -6.98567271232605
training, 2, 4.071278231484549, -6.913117204393659
validating, 2, 4.2645134925842285, -6.684242248535156
testing, 2, 4.239538908004761, -6.983249187469482
training, 3, 4.0455229963575094, -6.902181965964181
validating, 3, 4.230199337005615, -6.680744171142578
testing, 3, 4.193810701370239, -6.971102237701416
training, 4, 3.968878984451294, -6.86702789579119
validating, 4, 4.149128437042236, -6.670652866363525
testing, 4, 4.095178842544556, -6.943469762802124
training, 5, 3.8254397256033763, -6.794273512704032
validating, 5, 4.006123065948486, -6.654175281524658
testing, 5, 3.9603214263916016, -6.894853115081787
training, 6, 3.5870076588221957, -6.71665096282959
validating, 6, 3.8452658653259277, -6.630125522613525
testing, 6, 3.878448963165283, -6.8495142459869385
training, 7, 3.407622746058873, -6.66371876852853
validating, 7, 3.7146668434143066, -6.615789413452148
testing, 7, 3.8780810832977295, -6.836846113204956
training, 8, 3.310477716582162, -6.6994259016854425
validating, 8, 3.577547550201416, -6.607601642608643
testing, 8, 3.9858171939849854, -6.8724799156188965
training, 9, 3.202372908592224, -6.741680758340018
validating, 9, 3.5234179496765137, -6.600800037384033
testing, 9, 4.06400465965271, -6.896115779876709
training, 10, 3.1675348452159335, -6.78012616293771
validating, 10, 3.522578716278076, -6.58536958694458
testing, 10, 4.052361965179443, -6.8688645362854
training, 11, 3.137330106326512, -6.785208770206997
validating, 11, 3.5288891792297363, -6.575304985046387
testing, 11, 4.040243148803711, -6.841028213500977
training, 12, 3.119134409087045, -6.785616397857666
validating, 12, 3.5204997062683105, -6.584994792938232
testing, 12, 4.095503568649292, -6.842839956283569
training, 13, 3.097867948668344, -6.815973009381976
validating, 13, 3.5249476432800293, -6.593063831329346
testing, 13, 4.098204851150513, -6.830671310424805
training, 14, 3.0813484362193515, -6.792651789528983
validating, 14, 3.5441184043884277, -6.58603048324585
testing, 14, 4.011653661727905, -6.789320707321167
mode, epoch, average loss, defender utility
training, -1, 3.3119368382862637, -7.090377262660435
validating, -1, 3.866454601287842, -7.139756202697754
testing, -1, 3.9640374183654785, -7.217543840408325
training, 0, 4.078372274126325, -7.2769511086600165
validating, 0, 4.274860858917236, -7.295995712280273
testing, 0, 4.25371241569519, -7.300856590270996
