mode, epoch, average loss, defender utility
training, -1, 3.875677994319371, -3.8721136365618025
validating, -1, 1.8521103858947754, -4.379981994628906
testing, -1, 2.9206687211990356, -4.1779258251190186
training, 0, 4.486267362322126, -3.9315861633845737
validating, 0, 2.3622260093688965, -5.469020843505859
testing, 0, 3.3805052042007446, -3.895737409591675
training, 1, 4.4862286022731235, -3.931517635072981
validating, 1, 2.362208843231201, -5.469041347503662
testing, 1, 3.3804675340652466, -3.8957715034484863
training, 2, 4.48595666885376, -3.932101249694824
validating, 2, 2.3621773719787598, -5.468334674835205
testing, 2, 3.380371332168579, -3.896460771560669
training, 3, 4.484940869467599, -3.931785617555891
validating, 3, 2.362062931060791, -5.468496322631836
testing, 3, 3.380069851875305, -3.8961846828460693
training, 4, 4.481938907078335, -3.931638274874006
validating, 4, 2.361624240875244, -5.468352317810059
testing, 4, 3.3793091773986816, -3.8964229822158813
training, 5, 4.476577418191092, -3.9302753720964705
validating, 5, 2.361347198486328, -5.467877388000488
testing, 5, 3.3790708780288696, -3.898186445236206
training, 6, 4.468735218048096, -3.929964167731149
validating, 6, 2.3601231575012207, -5.468493461608887
testing, 6, 3.3809187412261963, -3.9005314111709595
training, 7, 4.444389547620501, -3.9230594975607738
validating, 7, 2.3585972785949707, -5.468294620513916
testing, 7, 3.392493963241577, -3.9079248905181885
training, 8, 4.418418203081403, -3.918609482901437
validating, 8, 2.3573408126831055, -5.468641757965088
testing, 8, 3.4421197175979614, -3.9233171939849854
training, 9, 4.354240417480469, -3.906188998903547
validating, 9, 2.3570170402526855, -5.468107223510742
testing, 9, 3.4945693016052246, -3.933314561843872
mode, epoch, average loss, defender utility
training, -1, 3.277562005179269, -4.3526758807046075
validating, -1, 3.4479355812072754, -3.5139873027801514
testing, -1, 2.770085096359253, -3.9757906198501587
training, 0, 3.670400755746024, -4.474405220576695
validating, 0, 4.49552583694458, -3.5194497108459473
testing, 0, 3.9610066413879395, -3.2830551862716675
training, 1, 3.67018529347011, -4.474409205572946
validating, 1, 4.494979381561279, -3.5194172859191895
testing, 1, 3.960139751434326, -3.284082293510437
training, 2, 3.6689378874642506, -4.4742026669638495
validating, 2, 4.490684986114502, -3.5189507007598877
testing, 2, 3.9533956050872803, -3.284899353981018
training, 3, 3.6658483913966586, -4.472881759916033
validating, 3, 4.482309818267822, -3.5183002948760986
testing, 3, 3.9393078088760376, -3.286428928375244
training, 4, 3.657312801906041, -4.4684348446982245
validating, 4, 4.4531731605529785, -3.515737533569336
testing, 4, 3.8919684886932373, -3.29095196723938
training, 5, 3.6313670022147044, -4.456196580614362
validating, 5, 4.3889546394348145, -3.510235548019409
testing, 5, 3.7885420322418213, -3.3033376932144165
training, 6, 3.579742976597377, -4.437914984566825
validating, 6, 4.266207218170166, -3.4998161792755127
testing, 6, 3.59600967168808, -3.3347434997558594
training, 7, 3.5168752670288086, -4.410212584904262
validating, 7, 4.142675876617432, -3.493927478790283
testing, 7, 3.4079895615577698, -3.394991636276245
training, 8, 3.4488445009504045, -4.396974802017212
validating, 8, 3.953657627105713, -3.4914910793304443
testing, 8, 3.158645987510681, -3.563839554786682
training, 9, 3.3844458035060336, -4.3747835499899725
validating, 9, 3.8489317893981934, -3.5053305625915527
testing, 9, 3.038157641887665, -3.7919241189956665
mode, epoch, average loss, defender utility
training, -1, 3.264227168900626, -4.337854555674961
validating, -1, 0.33618003129959106, -4.679481029510498
testing, -1, 1.7372000217437744, -5.593586683273315
training, 0, 3.9852495534079417, -4.466832297188895
validating, 0, 1.1330041885375977, -4.039511680603027
testing, 0, 2.587470293045044, -5.5380027294158936
training, 1, 3.9852286406925748, -4.467166015080044
validating, 1, 1.1322696208953857, -4.0395073890686035
testing, 1, 2.586677074432373, -5.53805685043335
training, 2, 3.9858882427215576, -4.465189354760306
validating, 2, 1.1289873123168945, -4.039126396179199
testing, 2, 2.582990884780884, -5.535734415054321
training, 3, 3.9885101658957347, -4.458580119269235
validating, 3, 1.1183247566223145, -4.038569450378418
testing, 3, 2.5708351135253906, -5.527955532073975
training, 4, 4.012514318738665, -4.4382505757468085
validating, 4, 1.093766450881958, -4.038630962371826
testing, 4, 2.5445863008499146, -5.5103209018707275
training, 5, 4.047718235424587, -4.385876383100237
validating, 5, 1.0470576286315918, -4.040533065795898
testing, 5, 2.5023597478866577, -5.480862855911255
training, 6, 4.134766834122794, -4.347815990447998
validating, 6, 0.9856986403465271, -4.0526123046875
testing, 6, 2.4613670110702515, -5.453809022903442
training, 7, 4.28313033921378, -4.333911725452968
validating, 7, 0.9142275452613831, -4.076180458068848
testing, 7, 2.431166887283325, -5.46614146232605
training, 8, 4.478158984865461, -4.334509781428745
validating, 8, 0.8447723984718323, -4.114686012268066
testing, 8, 2.4170948266983032, -5.509009838104248
training, 9, 4.598733476230076, -4.312581709453037
validating, 9, 0.8317496180534363, -4.121218204498291
testing, 9, 2.412266969680786, -5.515218257904053
mode, epoch, average loss, defender utility
training, -1, 2.8834224258150374, -3.5517243317195346
validating, -1, 1.49928879737854, -3.858611583709717
testing, -1, 3.3630361557006836, -2.424032688140869
training, 0, 3.462968417576381, -3.6784000737326488
validating, 0, 2.483577013015747, -3.969364643096924
testing, 0, 3.6809637546539307, -2.785755753517151
training, 1, 3.4630190985543385, -3.678563117980957
