mode, epoch, average loss, defender utility
training, -1, 0.0, -4.1716458661215645, -4.1287150382995605
validating, -1, 0.0, -4.474122619628906, -4.6819748878479
testing, -1, 0.0, -4.392884516716004, -4.456622123718262
training, 0, 1.347895564351763, -4.939233248574393, -4.936863899230957
validating, 0, 1.4485745191574098, -4.909964370727539, -4.893295764923096
testing, 0, 1.2564586639404296, -4.942547559738159, -4.940313339233398
training, 1, 1.329173799923488, -4.916164725167411, -4.901984214782715
validating, 1, 1.3647902250289916, -4.779465675354004, -4.742794990539551
testing, 1, 1.1684101343154907, -4.84208116531372, -4.827950954437256
training, 2, 0.8845576192651476, -4.517061683109828, -4.520409107208252
validating, 2, 0.44634577035903933, -4.146676874160766, -4.139304161071777
testing, 2, 0.29052725434303284, -4.374224400520324, -4.37747859954834
training, 3, 0.1555819843496595, -4.048519652230399, -4.0400824546813965
validating, 3, 0.057373815774917604, -4.772468185424804, -4.8318586349487305
testing, 3, 0.1030972182750702, -5.087010216712952, -4.974677085876465
training, 4, 0.06606265647070748, -4.200466391018459, -4.2553582191467285
validating, 4, 0.048768538236618045, -4.682231092453003, -4.803097248077393
testing, 4, 0.0738176167011261, -4.969908285140991, -5.017243385314941
training, 5, 0.05470282009669713, -4.1854890482766285, -4.200018882751465
validating, 5, 0.04500373601913452, -4.712295055389404, -4.820691108703613
testing, 5, 0.07008076906204223, -4.8755509614944454, -4.754647731781006
training, 6, 0.047978018862860544, -4.2122175352913995, -4.2038254737854
validating, 6, 0.04147038459777832, -4.719536781311035, -4.624297142028809
testing, 6, 0.06722105741500854, -4.870346045494079, -4.7832231521606445
training, 7, 0.04298445326941354, -4.219695128713336, -4.221458435058594
validating, 7, 0.0442051887512207, -4.646182823181152, -4.489006519317627
testing, 7, 0.05640714168548584, -4.840767550468445, -4.818612098693848
training, 8, 0.037859609297343666, -4.183880114555359, -4.091980457305908
validating, 8, 0.03816009759902954, -4.667915153503418, -4.720797061920166
testing, 8, 0.05699530839920044, -4.828384876251221, -4.775999546051025
training, 9, 0.03317406177520752, -4.191123812539237, -4.229980945587158
validating, 9, 0.03857778310775757, -4.587073850631714, -4.584414482116699
testing, 9, 0.04815134406089783, -4.785406589508057, -4.774953842163086
training, 10, 0.027419325283595492, -4.121643434252058, -4.0967841148376465
validating, 10, 0.029733318090438842, -4.686539220809936, -4.626962184906006
testing, 10, 0.05608689785003662, -4.840289878845215, -4.691363334655762
training, 11, 0.023410999774932863, -4.175632609639849, -4.1901116371154785
validating, 11, 0.03268740177154541, -4.593737602233887, -4.491662502288818
testing, 11, 0.04181414842605591, -4.790470218658447, -4.839398384094238
training, 12, 0.018683225767953057, -4.18143288408007, -4.244683265686035
validating, 12, 0.026117557287216188, -4.649701166152954, -4.564644813537598
testing, 12, 0.04497695565223694, -4.830334305763245, -4.732377052307129
training, 13, 0.013581337247576033, -4.110814305714198, -4.122379779815674
validating, 13, 0.03140774369239807, -4.566637992858887, -4.671897888183594
testing, 13, 0.03577050566673279, -4.754813027381897, -4.717404365539551
training, 14, 0.010425913333892822, -4.125979736873082, -4.104757785797119
validating, 14, 0.025970566272735595, -4.563158226013184, -4.690125465393066
testing, 14, 0.03869627714157105, -4.808687162399292, -4.744161605834961
training, 15, 0.0062078748430524555, -4.1078699622835435, -4.090906143188477
validating, 15, 0.027130216360092163, -4.534523868560791, -4.519472599029541
testing, 15, 0.03158447742462158, -4.779772806167602, -4.816245079040527
training, 16, 0.005080461502075195, -4.085458534104483, -4.110618591308594
validating, 16, 0.026011735200881958, -4.543508291244507, -4.438620090484619
testing, 16, 0.03025510311126709, -4.807955408096314, -4.742354393005371
training, 17, 0.002236935922077724, -4.140413686207363, -4.095747470855713
validating, 17, 0.027058625221252443, -4.534030628204346, -4.694327354431152
testing, 17, 0.029765278100967407, -4.746696543693543, -4.7928972244262695
training, 18, 0.0005098300320761544, -4.1253430945532665, -4.194937705993652
validating, 18, 0.030878233909606933, -4.539437198638916, -4.290562629699707
testing, 18, 0.021884262561798096, -4.7002756834030155, -4.78879976272583
training, 19, 0.0004932786737169539, -4.07865549155644, -4.165077209472656
validating, 19, 0.029025202989578246, -4.548877716064453, -4.478020668029785
testing, 19, 0.02157161831855774, -4.727165675163269, -4.732893943786621
training, 20, -0.0007891935961587089, -4.137493293625968, -4.142198085784912
validating, 20, 0.031427448987960814, -4.553779029846192, -4.685712814331055
testing, 20, 0.023388737440109254, -4.701692247390747, -4.643467903137207
training, 21, -0.001046675443649292, -4.088368947165353, -4.104778289794922
validating, 21, 0.028885066509246826, -4.512595224380493, -4.515291213989258
testing, 21, 0.0274904727935791, -4.7315246820449826, -4.680100440979004
training, 22, -0.00222553014755249, -4.1022591284343175, -4.080924034118652
validating, 22, 0.027978819608688355, -4.515469598770141, -4.4062371253967285
testing, 22, 0.02499006986618042, -4.722816038131714, -4.740029335021973
training, 23, -0.0019199669361114502, -4.123172909872872, -4.071006774902344
validating, 23, 0.027836257219314577, -4.53042197227478, -4.33560848236084
testing, 23, 0.021098530292510985, -4.694229531288147, -4.801914215087891
training, 24, -0.0028896663870130266, -4.069284619603838, -4.057361602783203
validating, 24, 0.026967883110046387, -4.517095851898193, -4.544520378112793
testing, 24, 0.032759493589401244, -4.739828753471374, -4.684894561767578
training, 25, -0.0028228649071284704, -4.11331296988896, -4.145836353302002
validating, 25, 0.031155717372894288, -4.557231521606445, -4.581447124481201
testing, 25, 0.020013070106506346, -4.6477698802948, -4.720871925354004
training, 26, -0.004341400521142142, -4.0910499504634315, -4.086451530456543
validating, 26, 0.030828094482421874, -4.522296905517578, -4.690451622009277
testing, 26, 0.02016170620918274, -4.661629915237427, -4.741973876953125
training, 27, -0.004287838084357125, -4.086332767350333, -4.035434722900391
validating, 27, 0.0308829128742218, -4.522375440597534, -4.575536251068115
testing, 27, 0.0202103316783905, -4.655685400962829, -4.721560478210449
training, 28, -0.0044154235294887, -4.092053777830941, -4.114921569824219
validating, 28, 0.03021928071975708, -4.526539945602417, -4.567601203918457
testing, 28, 0.020807313919067382, -4.682422709465027, -4.509971618652344
training, 29, -0.004505832706178938, -4.092495111056737, -4.022109031677246
validating, 29, 0.02946612238883972, -4.527541399002075, -4.4769086837768555
testing, 29, 0.02188282608985901, -4.696608972549439, -4.593764781951904
training, 30, -0.00443511860711234, -4.0916652577263966, -4.198208808898926
validating, 30, 0.029432779550552367, -4.52408504486084, -4.536521911621094
testing, 30, 0.02237699031829834, -4.6978273630142215, -4.671162128448486
training, 31, -0.004494306870869227, -4.093536724363054, -4.202462196350098
validating, 31, 0.030477374792099, -4.519103908538819, -4.447718143463135
testing, 31, 0.02079252004623413, -4.663315320014954, -4.788231372833252
