mode, epoch, average loss, defender utility
training, -1, 1.1770899040358407, -2.7444579771586826
validating, -1, 1.178385889530182, -2.462993597984314
testing, -1, 1.2914301753044128, -2.7438710927963257
training, 0, 2.3959190130233763, -3.1498376914433073
validating, 0, 2.596769094467163, -3.10885910987854
testing, 0, 2.523874616622925, -3.119652438163757
mode, epoch, average loss, defender utility
training, -1, 1.3947055527142116, -4.541127409253802
validating, -1, 0.980111050605774, -5.040558099746704
testing, -1, 1.3580873727798461, -4.780324578285217
training, 0, 2.662607077189854, -5.9519603729248045
validating, 0, 2.5496259689331056, -5.89768705368042
testing, 0, 2.6809752225875854, -5.992776346206665
mode, epoch, average loss, defender utility
training, -1, 0.9323772192001343, -2.576107771056039
validating, -1, 1.0308624625205993, -3.0317625999450684
testing, -1, 0.9280536293983459, -2.3234649300575256
training, 0, 2.1286468199321202, -2.5620378358023506
validating, 0, 2.179119038581848, -2.559578514099121
testing, 0, 2.1555372714996337, -2.58202645778656
mode, epoch, average loss, defender utility
training, -1, 0.7460476413369179, -2.4859072025333133
validating, -1, 0.8461139857769012, -3.603728199005127
testing, -1, 0.7719884872436523, -3.0273574233055114
training, 0, 1.5571710586547851, -3.523296124594552
validating, 0, 1.551791286468506, -3.5287075519561766
testing, 0, 1.5526745915412903, -3.593533825874329
mode, epoch, average loss, defender utility
training, -1, 0.2883858868053981, -4.266870171683175
validating, -1, 0.2757270932197571, -3.760746192932129
testing, -1, 0.19936782121658325, -4.5328374862670895
training, 0, 1.848960542678833, -6.062423460824149
validating, 0, 1.8383893489837646, -6.000401401519776
testing, 0, 1.835319697856903, -6.047014760971069
