Random seed, 9
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.1876914484160287, 0.0, 0.0, -0.4220556616783142
validating, -1, 0.16708042621612548, -0.4362663716077805, 0.0, -0.44081213176250456
testing, -1, 0.2081752747297287, -0.6477832973003388, 0.0, -0.6597369909286499
training, 0, 0.6565575310162135, 0.0, 0.0, -0.42610597610473633
validating, 0, 0.6584468722343445, -0.4333149790763855, 0.0, -0.43515507876873016
testing, 0, 0.8751006901264191, -0.668394124507904, 0.0, -0.6693634569644928
training, 1, 0.8575202243668693, -0.42611232271375193, 0.0, -0.42610597610473633
validating, 1, 1.0262606501579286, -0.43515507876873016, 0.0, -0.43515507876873016
testing, 1, 1.481040632724762, -0.6693634569644928, 0.0, -0.6693634569644928
training, 2, 1.2060914533478873, -0.42610838568978654, 0.0, -0.42610597610473633
validating, 2, 1.2967410922050475, -0.43515507876873016, 0.0, -0.43515507876873016
testing, 2, 1.893667495250702, -0.6693634569644928, 0.0, -0.6693634569644928
training, 3, 1.453527351788112, -0.4261074308273158, 0.0, -0.42610597610473633
validating, 3, 1.4752288937568665, -0.43515507876873016, 0.0, -0.43515507876873016
testing, 3, 2.1620450019836426, -0.6693634569644928, 0.0, -0.6693634569644928
training, 4, 1.624575855050768, -0.4261074730646186, 0.0, -0.42610597610473633
validating, 4, 1.5874053835868835, -0.43515507876873016, 0.0, -0.43515507876873016
testing, 4, 2.32953782081604, -0.6693634569644928, 0.0, -0.6693634569644928
training, 5, 1.7286038892609732, -0.4261072388346277, 0.0, -0.42610597610473633
validating, 5, 1.6595523238182068, -0.43515507876873016, 0.0, -0.43515507876873016
testing, 5, 2.4368573784828187, -0.6693634569644928, 0.0, -0.6693634569644928
training, 6, 1.7883728998047965, -0.4261072884472859, 0.0, -0.42610597610473633
validating, 6, 1.7057478547096252, -0.43515507876873016, 0.0, -0.43515507876873016
testing, 6, 2.5056174755096436, -0.6693634569644928, 0.0, -0.6693634569644928
training, 7, 1.830026011807578, -0.4261067688461895, 0.0, -0.42610597610473633
validating, 7, 1.7315133452415465, -0.43515507876873016, 0.0, -0.43515507876873016
testing, 7, 2.5438845038414, -0.6693634569644928, 0.0, -0.6693634569644928
training, 8, 1.854155569417136, -0.4261072177003135, 0.0, -0.42610597610473633
validating, 8, 1.7513826489448547, -0.43515507876873016, 0.0, -0.43515507876873016
testing, 8, 2.5733121633529663, -0.6693634569644928, 0.0, -0.6693634569644928
training, 9, 1.876515543460846, -0.4261072772226141, 0.0, -0.42610597610473633
validating, 9, 1.7725847125053407, -0.43515507876873016, 0.0, -0.43515507876873016
testing, 9, 2.6046998262405396, -0.6693634569644928, 0.0, -0.6693634569644928
training, 10, 1.9012138077190943, -0.42610741502913435, 0.0, -0.42610597610473633
validating, 10, 1.7976431012153626, -0.43515507876873016, 0.0, -0.43515507876873016
testing, 10, 2.6419158697128298, -0.6693634569644928, 0.0, -0.6693634569644928
training, 11, 1.9316558616501944, -0.4261070765228447, 0.0, -0.42610597610473633
validating, 11, 1.8223612427711486, -0.43515507876873016, 0.0, -0.43515507876873016
testing, 11, 2.6787242770195006, -0.6693634569644928, 0.0, -0.6693634569644928
training, 12, 1.9556717446872167, -0.4261068270162338, 0.0, -0.42610597610473633
validating, 12, 1.8473491549491883, -0.43515507876873016, 0.0, -0.43515507876873016
testing, 12, 2.7159918904304505, -0.6693634569644928, 0.0, -0.6693634569644928
training, 13, 1.9733928731509618, -0.4261071120242232, 0.0, -0.42610597610473633
validating, 13, 1.8495787739753724, -0.43515507876873016, 0.0, -0.43515507876873016
testing, 13, 2.7193315505981444, -0.6693634569644928, 0.0, -0.6693634569644928
training, 14, 1.9755809903144836, -0.42610718390376495, 0.0, -0.42610597610473633
validating, 14, 1.8515172839164733, -0.43515507876873016, 0.0, -0.43515507876873016
testing, 14, 2.7222275733947754, -0.6693634569644928, 0.0, -0.6693634569644928
training, 15, 1.9776749117033823, -0.4261068737369564, 0.0, -0.42610597610473633
validating, 15, 1.8530760645866393, -0.43515507876873016, 0.0, -0.43515507876873016
testing, 15, 2.7245611786842345, -0.6693634569644928, 0.0, -0.6693634569644928
training, 16, 1.9797309041023254, -0.42610757530802185, 0.0, -0.42610597610473633
validating, 16, 1.8555060267448424, -0.43515507876873016, 0.0, -0.43515507876873016
testing, 16, 2.728190875053406, -0.6693634569644928, 0.0, -0.6693634569644928
training, 17, 1.9824596967015948, -0.4261066783137707, 0.0, -0.4261060059070587
validating, 17, 1.8580457091331481, -0.43515507876873016, 0.0, -0.43515507876873016
testing, 17, 2.731979763507843, -0.6693634569644928, 0.0, -0.6693634569644928
training, 18, 1.9849048665591649, -0.42610667813896697, 0.0, -0.42610597610473633
validating, 18, 1.8598495841026306, -0.43515507876873016, 0.0, -0.43515507876873016
testing, 18, 2.7346638560295107, -0.6693634569644928, 0.0, -0.6693634569644928
