mode, epoch, average loss, defender utility
training, -1, 0.5486516863107681, -2.405688558306013
validating, -1, 0.6670528531074524, -1.899782943725586
testing, -1, 0.4672267436981201, -1.9184977531433105
training, 0, 1.520874970299857, -8.191548674447196
validating, 0, 1.740722942352295, -8.240295600891113
testing, 0, 1.4686941862106324, -8.007907485961914
training, 1, 1.5203609875270299, -8.190494673592704
validating, 1, 1.7392270803451537, -8.231844902038574
testing, 1, 1.4651237845420837, -7.995044994354248
training, 2, 1.5145532982689993, -8.176488031659808
validating, 2, 1.7313808917999267, -8.1961820602417
testing, 2, 1.4440305829048157, -7.92917766571045
training, 3, 1.4930151769093105, -8.1240663255964
validating, 3, 1.7143954038619995, -8.109544372558593
testing, 3, 1.3954618930816651, -7.771040534973144
training, 4, 1.4596096072878157, -8.022481863839285
validating, 4, 1.6942752122879028, -7.88575382232666
testing, 4, 1.3217216610908509, -7.372601890563965
training, 5, 1.4325214215687343, -7.844325201851981
validating, 5, 1.6876072406768798, -7.59646053314209
testing, 5, 1.2720617592334746, -6.969737434387207
training, 6, 1.4174000348363605, -7.708204514639718
validating, 6, 1.6773640394210816, -7.4619804382324215
testing, 6, 1.2578154146671294, -6.8308733940124515
training, 7, 1.4057478530066354, -7.575469888959613
validating, 7, 1.6682896137237548, -7.25830078125
testing, 7, 1.23576939702034, -6.585950660705566
training, 8, 1.3929078187261308, -7.420732171194894
validating, 8, 1.6507828950881958, -7.086746406555176
testing, 8, 1.2189105451107025, -6.4279684066772464
training, 9, 1.376751596587045, -7.276135117667062
validating, 9, 1.6262660026550293, -6.912827491760254
testing, 9, 1.2021378576755524, -6.3065185546875
training, 10, 1.3558427776609148, -7.11983517238072
validating, 10, 1.6002483129501344, -6.695208168029785
testing, 10, 1.1781217277050018, -6.107935810089112
training, 11, 1.3320754187447683, -6.972182955060687
validating, 11, 1.5643503189086914, -6.519806861877441
testing, 11, 1.15669584274292, -6.008475112915039
training, 12, 1.299071763242994, -6.6993810653686525
validating, 12, 1.5207788705825807, -6.105247497558594
testing, 12, 1.1077373325824738, -5.5423712730407715
training, 13, 1.2571571809904916, -6.460849217006138
validating, 13, 1.4630518436431885, -5.750472068786621
testing, 13, 1.0586424946784974, -5.2357604026794435
training, 14, 1.2059713125228881, -6.157216480800083
validating, 14, 1.4006847143173218, -5.368765258789063
testing, 14, 1.0016502678394317, -4.873860836029053
training, 15, 1.1491698503494263, -5.949482727050781
validating, 15, 1.3288300275802611, -4.947015571594238
testing, 15, 0.9398016691207886, -4.544888210296631
training, 16, 1.1045308215277536, -5.771723066057477
validating, 16, 1.2601601600646972, -4.4911754608154295
testing, 16, 0.8777047157287597, -4.139158439636231
training, 17, 1.0422362906592233, -5.459993553161621
validating, 17, 1.2783869981765748, -4.820911407470703
testing, 17, 0.907849782705307, -4.612972164154053
training, 18, 1.0549302441733224, -5.634036118643625
validating, 18, 1.2263090848922729, -4.352239608764648
testing, 18, 0.8527026474475861, -4.087242126464844
training, 19, 1.0082834414073398, -5.324260330200195
validating, 19, 1.1800597071647645, -4.018324279785157
testing, 19, 0.8100592970848084, -3.792432689666748
training, 20, 0.9687523995126996, -5.157974134172712
validating, 20, 1.1379750609397887, -3.787042999267578
testing, 20, 0.7735862076282501, -3.59696741104126
training, 21, 0.9338981662477766, -4.960940034048898
validating, 21, 1.095867919921875, -3.444088363647461
testing, 21, 0.7351370930671692, -3.23120002746582
training, 22, 0.9009838955742973, -4.802771759033203
validating, 22, 1.0663524866104126, -3.3092887878417967
testing, 22, 0.7087888717651367, -3.43398494720459
training, 23, 0.8724129642759051, -4.689515250069754
validating, 23, 1.0376447796821595, -3.144191360473633
testing, 23, 0.6823718309402466, -3.11231689453125
training, 24, 0.8460495437894548, -4.5704477037702285
validating, 24, 1.0224452257156371, -3.1228078842163085
testing, 24, 0.6667204678058625, -3.1608657836914062
