Random seed, 1
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.3661347116742815, 0.0, 0.0, -4.221905708312988
validating, -1, 0.3623344421386719, -3.30571608543396, 0.0, -4.153632688522339
testing, -1, 0.36232919692993165, -3.3143680453300477, 0.0, -4.211493861675263
training, 0, 4.212986074175153, 0.0, 0.0, -4.630111217498779
validating, 0, 4.2002795219421385, -4.446563196182251, 0.0, -4.547566604614258
testing, 0, 4.113353252410889, -4.463431477546692, 0.0, -4.5864222049713135
training, 1, 3.8642325128827775, 0.0, 0.0, -4.62135124206543
validating, 1, 3.7176111221313475, -4.494591450691223, 0.0, -4.6444135189056395
testing, 1, 3.6519675254821777, -4.4899321556091305, 0.0, -4.6024719953536986
training, 2, 3.693207005092076, 0.0, 0.0, -4.679277420043945
validating, 2, 3.552113246917725, -4.599803924560547, 0.0, -4.65564227104187
testing, 2, 3.4533714294433593, -4.595826983451843, 0.0, -4.6252374172210695
training, 3, 3.4987079756600514, 0.0, 0.0, -4.697689056396484
validating, 3, 3.339812755584717, -4.5402875423431395, 0.0, -4.663629198074341
testing, 3, 3.2305856227874754, -4.5268676519393924, 0.0, -4.6248805046081545
training, 4, 3.2301763670785086, 0.0, 0.0, -4.686120510101318
validating, 4, 3.125954437255859, -4.437718415260315, 0.0, -4.644351863861084
testing, 4, 2.968715715408325, -4.419392514228821, 0.0, -4.612797021865845
training, 5, 2.946207128252302, 0.0, 0.0, -4.676492214202881
validating, 5, 2.836544132232666, -3.544934296607971, 0.0, -4.601645612716675
testing, 5, 2.677379083633423, -3.7750280261039735, 0.0, -4.612981843948364
training, 6, 2.6424532617841447, 0.0, 0.0, -4.676080226898193
validating, 6, 2.548443412780762, -3.3947906494140625, 0.0, -4.643278121948242
testing, 6, 2.394861125946045, -3.3157036542892455, 0.0, -4.610370779037476
training, 7, 2.4475833892822267, 0.0, 0.0, -4.674125671386719
validating, 7, 2.319013500213623, -3.3264891862869264, 0.0, -4.623626947402954
testing, 7, 2.2052728176116942, -3.31179438829422, 0.0, -4.609897947311401
training, 8, 2.2224444116864888, 0.0, 0.0, -4.674394607543945
validating, 8, 2.1079352378845213, -3.3215800523757935, 0.0, -4.61644811630249
testing, 8, 2.1031503200531008, -3.311681568622589, 0.0, -4.624801301956177
training, 9, 2.1919092314583914, 0.0, 0.0, -4.683084011077881
validating, 9, 2.011246109008789, -3.317112994194031, 0.0, -4.612903833389282
testing, 9, 2.0294545173645018, -3.3116782188415526, 0.0, -4.635597586631775
training, 10, 2.129842172350202, 0.0, 0.0, -4.685348033905029
validating, 10, 2.0947944641113283, -3.3189635992050173, 0.0, -4.611268997192383
testing, 10, 2.0268208026885985, -3.31179438829422, 0.0, -4.642951941490173
training, 11, 2.1053606578281947, 0.0, 0.0, -4.676990032196045
validating, 11, 2.1206459045410155, -3.317112994194031, 0.0, -4.621052408218384
testing, 11, 2.0764958381652834, -3.3116782188415526, 0.0, -4.629393887519837
training, 12, 2.1600822584969657, 0.0, 0.0, -4.688568115234375
validating, 12, 2.1923267364501955, -3.316859793663025, 0.0, -4.608648872375488
testing, 12, 2.1832814693450926, -3.3116782188415526, 0.0, -4.678575801849365
training, 13, 2.118349415915353, 0.0, 0.0, -4.699418067932129
validating, 13, 2.160993194580078, -3.317660903930664, 0.0, -4.606974935531616
testing, 13, 2.2680731296539305, -3.314372444152832, 0.0, -4.64381365776062
training, 14, 2.174449988773891, 0.0, 0.0, -4.697939872741699
validating, 14, 1.9822507858276368, -3.317112994194031, 0.0, -4.607733106613159
testing, 14, 1.9735267162322998, -3.3116782188415526, 0.0, -4.663902115821839
training, 15, 2.0531037194388255, 0.0, 0.0, -4.709412574768066
validating, 15, 2.0207103729248046, -3.317112994194031, 0.0, -4.600749492645264
testing, 15, 2.002763366699219, -3.3116782188415526, 0.0, -4.684838533401489
training, 16, 2.1280060359409876, 0.0, 0.0, -4.705911159515381
validating, 16, 2.0977732658386232, -3.316859745979309, 0.0, -4.606828451156616
testing, 16, 2.08726167678833, -3.3116782307624817, 0.0, -4.656543183326721
training, 17, 2.0637549536568778, 0.0, 0.0, -4.701517581939697
validating, 17, 1.9941426277160645, -3.317112994194031, 0.0, -4.6062909126281735
testing, 17, 1.9621612071990966, -3.3116782307624817, 0.0, -4.6885381698608395
training, 18, 2.0775375366210938, 0.0, 0.0, -4.711345195770264
validating, 18, 2.1219239234924316, -3.317112994194031, 0.0, -4.610608196258545
testing, 18, 2.042921257019043, -3.3124207615852357, 0.0, -4.640734076499939
training, 19, 2.0730233192443848, 0.0, 0.0, -4.7089009284973145
validating, 19, 2.1203579902648926, -3.316859793663025, 0.0, -4.597792530059815
testing, 19, 2.155315065383911, -3.3116782307624817, 0.0, -4.652465867996216
