mode, epoch, average loss, defender utility
training, -1, 0.0, -1.413791481937681
validating, -1, 0.0, -1.9341132640838623
testing, -1, 0.0, -1.736657178401947
training, 0, 15.624429539271764, -3.340356399331774
validating, 0, 16.928136348724365, -3.697869968414307
testing, 0, 9.335292959213257, -3.741014528274536
training, 1, 15.482145186832973, -3.2450580835342406
validating, 1, 15.90975923538208, -3.423013138771057
testing, 1, 8.854574203491211, -3.3554018139839172
training, 2, 12.449426896231515, -2.4017161326748986
validating, 2, 8.21692705154419, -2.5058919072151182
testing, 2, 5.178690814971924, -2.1501900792121886
training, 3, 6.251717363085065, -1.576900943687984
validating, 3, 3.968802642822266, -2.2469474196434023
testing, 3, 2.906606149673462, -1.8415960252285004
training, 4, 4.589161164419991, -1.3889307234968458
validating, 4, 3.514480209350586, -2.1712877333164213
testing, 4, 2.515649938583374, -1.7161691457033157
training, 5, 4.176232433319091, -1.3006169587373733
validating, 5, 3.3393862724304197, -2.1227322936058046
testing, 5, 2.321133613586426, -1.7022454619407654
training, 6, 3.6587666511535644, -1.2183000351701463
validating, 6, 2.9705963134765625, -2.0495717525482178
testing, 6, 2.0636126518249513, -1.6869539856910705
training, 7, 3.481122125898089, -1.2288742086717062
validating, 7, 2.8915459632873537, -2.0314743161201476
testing, 7, 1.9913466453552247, -1.6605761140584945
training, 8, 3.287503024509975, -1.2215936984334672
validating, 8, 2.650787353515625, -2.0055487930774687
testing, 8, 1.8614503383636474, -1.6485063403844833
training, 9, 3.5314941133771622, -1.2134241627795355
validating, 9, 2.9915534019470216, -1.979174554347992
testing, 9, 2.0160860061645507, -1.6306412667036057
training, 10, 3.3515282903398784, -1.187098241703851
validating, 10, 2.7400701522827147, -1.9685620069503784
testing, 10, 1.872572135925293, -1.5354717552661896
training, 11, 3.287606579916818, -1.1625600516796113
validating, 11, 3.025456428527832, -1.8551988124847412
testing, 11, 1.9181244850158692, -1.5443378508090972
training, 12, 3.1933443205697194, -1.1094952417271478
validating, 12, 2.487496852874756, -1.7947636365890502
testing, 12, 1.6610448360443115, -1.5153403162956238
training, 13, 3.0119676113128664, -1.0979297352688653
validating, 13, 2.5796695709228517, -1.7907155990600585
testing, 13, 1.7117895126342773, -1.5135166853666306
training, 14, 3.0239341803959436, -1.096483942440578
validating, 14, 2.5710159301757813, -1.7899862945079803
testing, 14, 1.7062185764312745, -1.5117568582296372
training, 15, 3.0675051961626325, -1.0951589448111398
validating, 15, 2.635976028442383, -1.789084506034851
testing, 15, 1.7422022819519043, -1.510280865430832
training, 16, 3.10435083934239, -1.0936420444931303
validating, 16, 2.653636169433594, -1.7866081178188324
testing, 16, 1.7521599769592284, -1.5092669486999513
training, 17, 3.090682922090803, -1.0920512271778924
validating, 17, 2.641824150085449, -1.7861160814762116
testing, 17, 1.7443390846252442, -1.5070163398981093
training, 18, 3.1646181515284946, -1.0911982898201262
validating, 18, 2.7055834770202636, -1.7851299941539764
testing, 18, 1.7791269779205323, -1.5058372974395753
training, 19, 3.153328119005476, -1.0894907746996199
validating, 19, 2.706288528442383, -1.783480739593506
testing, 19, 1.77776141166687, -1.5045792162418365
training, 20, 3.173463099343436, -1.0881023717778069
validating, 20, 2.718082141876221, -1.7824281394481658
testing, 20, 1.7836878299713135, -1.5030249059200287
training, 21, 3.152856172834124, -1.0859571461166655
validating, 21, 2.7218385696411134, -1.745808905363083
testing, 21, 1.783411455154419, -1.5015574663877487
training, 22, 3.198957668031965, -1.0851710098130363
validating, 22, 2.752494049072266, -1.7807054936885833
testing, 22, 1.7975716590881348, -1.5010088056325912
training, 23, 3.177770914350237, -1.0845585222755159
validating, 23, 2.758718204498291, -1.745021289587021
testing, 23, 1.7984562397003174, -1.4876555800437927
training, 24, 3.1886215005602154, -1.0720593409878867
validating, 24, 2.7567517280578615, -1.7439962923526764
testing, 24, 1.7971259117126466, -1.4878309786319732
training, 25, 3.186229842049735, -1.0717670593942914
validating, 25, 2.756765842437744, -1.7441871225833894
testing, 25, 1.796996831893921, -1.487109911441803
training, 26, 3.186810895374843, -1.0719013797385353
validating, 26, 2.757499885559082, -1.7441664636135101
testing, 26, 1.7969687461853028, -1.4871882498264313
training, 27, 3.1820915222167967, -1.0716250815561839
validating, 27, 2.7527249336242674, -1.7345320165157319
testing, 27, 1.7938645362854004, -1.4872512370347977
training, 28, 3.178643192563738, -1.0711568359817778
validating, 28, 2.7511728286743162, -1.744184249639511
testing, 28, 1.7928620815277099, -1.4866711765527725
training, 29, 3.1829781464168003, -1.0711838632822037
validating, 29, 2.756400966644287, -1.7441210925579071
testing, 29, 1.7954611778259277, -1.4869683116674424
mode, epoch, average loss, defender utility
training, -1, 0.0, -1.5282895599092756
validating, -1, 0.0, -1.1382115662097931
testing, -1, 0.0, -1.053110758960247
training, 0, 27.9609993321555, -1.4533666112593242
validating, 0, 29.489071989059447, -1.4429800391197205
testing, 0, 10.747431635856628, -1.6623230874538422
training, 1, 27.900988592420305, -1.4408332820449556
validating, 1, 29.193962144851685, -1.3889063715934753
testing, 1, 10.623048043251037, -1.5998831033706664
training, 2, 26.772739165169853, -1.2606233341353281
validating, 2, 25.65748801231384, -1.0891847223043443
testing, 2, 9.148822259902953, -1.2421692311763763
training, 3, 21.58457589149475, -1.0233670892460005
validating, 3, 19.44574041366577, -0.9587455153465271
