Random seed, 7
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.6071541513715472, 0.0, 0.0, -2.8769354820251465
validating, -1, 0.588105297088623, -2.439704155921936, 0.0, -2.8454503774642945
testing, -1, 0.603748893737793, -2.436058259010315, 0.0, -2.8250679850578306
training, 0, 4.657316173825945, 0.0, 0.0, -4.109220027923584
validating, 0, 4.670260620117188, -4.767850732803344, 0.0, -3.84700231552124
testing, 0, 4.66855640411377, -4.620039796829223, 0.0, -3.9121439456939697
training, 1, 2.890455824988229, -3.725692435673305, 0.0, -3.7257707118988037
validating, 1, 2.661489963531494, -3.6580872774124145, 0.0, -3.686386823654175
testing, 1, 2.6475336074829103, -3.682660162448883, 0.0, -3.5532132029533385
training, 2, 2.846234233038766, -3.5383675847734724, 0.0, -3.538292169570923
validating, 2, 3.445619487762451, -4.374273133277893, 0.0, -3.4675604343414306
testing, 2, 3.4353026390075683, -4.323989343643189, 0.0, -3.448904645442963
training, 3, 2.7239356313432967, -3.4202306134360176, 0.0, -3.420102119445801
validating, 3, 2.5070395469665527, -3.570464038848877, 0.0, -3.504796862602234
testing, 3, 2.5167317390441895, -3.6567078471183776, 0.0, -3.3851729035377502
training, 4, 2.5643174988882884, -3.3209101847239904, 0.0, -3.3208842277526855
validating, 4, 2.6139273643493652, -3.638376569747925, 0.0, -3.3782702922821044
testing, 4, 2.6286168575286863, -3.654933452606201, 0.0, -3.23993638753891
training, 5, 2.524729919433594, -3.2784958260399955, 0.0, -3.278524160385132
validating, 5, 2.3439087867736816, -3.531711769104004, 0.0, -3.4148108959198
testing, 5, 2.369693970680237, -3.6097307085990904, 0.0, -3.285787546634674
training, 6, 2.3610197612217494, -3.249404627936227, 0.0, -3.249424457550049
validating, 6, 2.506765079498291, -3.5404034852981567, 0.0, -3.429943656921387
testing, 6, 2.49044930934906, -3.540335988998413, 0.0, -3.311497986316681
training, 7, 2.3514568737574986, -3.2569459676742554, 0.0, -3.2568578720092773
validating, 7, 2.3555994033813477, -3.3415564060211183, 0.0, -3.3192346811294557
testing, 7, 2.355959725379944, -3.339755344390869, 0.0, -3.1594715118408203
training, 8, 2.3402008056640624, -3.197358386857169, 0.0, -3.1966915130615234
validating, 8, 2.109297180175781, -3.177964210510254, 0.0, -3.2666268348693848
testing, 8, 2.1542779207229614, -3.1556467533111574, 0.0, -3.0677781462669373
training, 9, 2.2352020604269844, -3.1674189124788557, 0.0, -3.167395830154419
validating, 9, 2.4359797477722167, -3.232927131652832, 0.0, -3.269172739982605
testing, 9, 2.437114214897156, -3.1944706201553346, 0.0, -3.0825594663619995
training, 10, 2.596125909260341, -3.2450779233660016, 0.0, -3.2450449466705322
validating, 10, 3.8047767639160157, -3.696217751502991, 0.0, -3.4944526672363283
testing, 10, 3.6890602111816406, -3.7043222069740294, 0.0, -3.550176966190338
training, 11, 2.5946319784436906, -3.2717642102922713, 0.0, -3.2717814445495605
validating, 11, 2.5069068908691405, -3.2588095664978027, 0.0, -3.2795390367507933
testing, 11, 2.5215703010559083, -3.2396748661994934, 0.0, -3.104686105251312
training, 12, 2.5574716431753974, -3.1571482385907856, 0.0, -3.1570217609405518
validating, 12, 2.995740795135498, -3.2627284288406373, 0.0, -3.2450666427612305
testing, 12, 2.9416047096252442, -3.1921964287757874, 0.0, -3.0818869829177857
training, 13, 2.796204573767526, -3.169223025866917, 0.0, -3.169238567352295
validating, 13, 2.4265396118164064, -3.2115469455718992, 0.0, -3.2150845289230348
testing, 13, 2.454271841049194, -3.1199406385421753, 0.0, -3.038437557220459
training, 14, 2.5104361057281492, -3.1304918118885587, 0.0, -3.130474090576172
validating, 14, 2.229768657684326, -3.19174382686615, 0.0, -3.225281500816345
testing, 14, 2.309100532531738, -3.1218674659729, 0.0, -3.0398996472358704
training, 15, 2.770761455808367, -3.1337396587644304, 0.0, -3.1336259841918945
validating, 15, 2.391829586029053, -3.2085299491882324, 0.0, -3.212351942062378
testing, 15, 2.4442288398742678, -3.1182517409324646, 0.0, -3.0402578115463257
training, 16, 2.3574476514543807, -3.1613022327423095, 0.0, -3.1612370014190674
validating, 16, 2.4597522735595705, -3.211084818840027, 0.0, -3.200877332687378
testing, 16, 2.513766884803772, -3.1185588598251344, 0.0, -3.034667432308197
training, 17, 2.66567850794111, -3.1295621599469867, 0.0, -3.1295278072357178
validating, 17, 2.289632797241211, -3.207262396812439, 0.0, -3.2130847454071043
testing, 17, 2.3987672090530396, -3.144310247898102, 0.0, -3.0354774594306946
training, 18, 2.746327781677246, -3.1344433205468314, 0.0, -3.1344878673553467
validating, 18, 2.7404906272888185, -3.2229151010513304, 0.0, -3.2242812633514406
testing, 18, 2.770494246482849, -3.1318071246147157, 0.0, -3.0514391660690308
training, 19, 2.6956886972699845, -3.1226435797555108, 0.0, -3.1224493980407715
validating, 19, 2.8651055335998534, -3.240850830078125, 0.0, -3.2082496643066407
testing, 19, 2.878276562690735, -3.1344227313995363, 0.0, -3.0327508568763735
training, 20, 3.023167794091361, -3.0903170551572527, 0.0, -3.09028959274292
validating, 20, 3.039329719543457, -3.2535263299942017, 0.0, -3.2102450132369995
testing, 20, 3.028218173980713, -3.146769618988037, 0.0, -3.0347121238708494
training, 21, 3.062538535254342, -3.0905539648873463, 0.0, -3.0904500484466553
