mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.1454538004738944, -1.7760151100478, 0.0, 0.0
validating, -1, 0.14727044105529785, -1.790055501461029, 0.0, 0.0
testing, -1, 0.14558764696121215, -1.3829880639910699, 0.0, -1.8677591454237699
training, 0, 5.444639478410993, -3.471022719996316, 0.0, 0.0
validating, 0, 3.9359466314315794, -3.620917248725891, 0.0, 0.0
testing, 0, 4.677709436416626, -3.643953025341034, 0.0, -3.4808361887931825
training, 1, 5.444517183303833, -3.471016301427569, 0.0, 0.0
validating, 1, 3.935456919670105, -3.620877718925476, 0.0, 0.0
testing, 1, 4.677124786376953, -3.6437732219696044, 0.0, -3.4807212471961977
training, 2, 5.443359933580671, -3.4709881203515187, 0.0, 0.0
validating, 2, 3.933732533454895, -3.62078001499176, 0.0, 0.0
testing, 2, 4.675122928619385, -3.6428818583488463, 0.0, -3.480678904056549
training, 3, 5.440141991206578, -3.470858940056392, 0.0, 0.0
validating, 3, 3.9275590658187864, -3.6203892469406127, 0.0, 0.0
testing, 3, 4.6679298877716064, -3.64009108543396, 0.0, -3.480162525177002
training, 4, 5.42908455984933, -3.4704970376832143, 0.0, 0.0
validating, 4, 3.9098246812820436, -3.6191450119018556, 0.0, 0.0
testing, 4, 4.647411131858826, -3.6314095139503477, 0.0, -3.4788679838180543
training, 5, 5.394805022648403, -3.469491675921849, 0.0, 0.0
validating, 5, 3.8560449838638307, -3.6148993730545045, 0.0, 0.0
testing, 5, 4.585139989852905, -3.6048696041107178, 0.0, -3.4739656329154966
training, 6, 5.332865803582328, -3.4669019307409012, 0.0, 0.0
validating, 6, 3.778638005256653, -3.606845736503601, 0.0, 0.0
testing, 6, 4.494173777103424, -3.5636210083961486, 0.0, -3.4643114805221558
training, 7, 5.227489256858826, -3.463037083830152, 0.0, 0.0
validating, 7, 3.684752345085144, -3.591952753067017, 0.0, 0.0
testing, 7, 4.3854342818260195, -3.509241533279419, 0.0, -3.4467613816261293
training, 8, 5.161499571800232, -3.455962463787624, 0.0, 0.0
validating, 8, 3.5995481252670287, -3.569175100326538, 0.0, 0.0
testing, 8, 4.289193856716156, -3.453658652305603, 0.0, -3.419817292690277
training, 9, 5.055996693883624, -3.442970997946603, 0.0, 0.0
validating, 9, 3.475435185432434, -3.5096089124679564, 0.0, 0.0
testing, 9, 4.138285505771637, -3.353745687007904, 0.0, -3.367604446411133
training, 10, 4.9255023104803906, -3.4207395093781607, 0.0, 0.0
validating, 10, 3.3573201417922975, -3.456810998916626, 0.0, 0.0
testing, 10, 4.0026620388031, -3.272722625732422, 0.0, -3.3253207206726074
training, 11, 4.843591168948582, -3.392120807511466, 0.0, 0.0
validating, 11, 3.2523911714553835, -3.4349419832229615, 0.0, 0.0
testing, 11, 3.873757791519165, -3.194175070524216, 0.0, -3.2863099575042725
training, 12, 4.6569644008364, -3.3363850934164865, 0.0, 0.0
validating, 12, 3.06082022190094, -3.368210768699646, 0.0, 0.0
testing, 12, 3.6653416395187377, -3.2637444972991942, 0.0, -3.276565968990326
training, 13, 4.48661276612963, -3.2830913782119753, 0.0, 0.0
validating, 13, 2.916226124763489, -3.3583412885665895, 0.0, 0.0
testing, 13, 3.515211796760559, -3.242168736457825, 0.0, -3.236174130439758
training, 14, 4.433374197142465, -3.278535102094923, 0.0, 0.0
validating, 14, 2.905485987663269, -3.357774782180786, 0.0, 0.0
testing, 14, 3.5006771802902223, -3.2328847467899324, 0.0, -3.2320403814315797
training, 15, 4.424168024744306, -3.2783902338572912, 0.0, 0.0
validating, 15, 2.8972564935684204, -3.3572906970977785, 0.0, 0.0
testing, 15, 3.4913572788238527, -3.2324312329292297, 0.0, -3.228587734699249
training, 16, 4.416390354292734, -3.2785227877753123, 0.0, 0.0
validating, 16, 2.888249731063843, -3.35652277469635, 0.0, 0.0
testing, 16, 3.4786335229873657, -3.2242398381233217, 0.0, -3.22479168176651
training, 17, 4.410155292919704, -3.2784645557403564, 0.0, 0.0
validating, 17, 2.8816279411315917, -3.3558200120925905, 0.0, 0.0
testing, 17, 3.472598505020142, -3.2235859036445618, 0.0, -3.2214479804039002
training, 18, 4.403358582087925, -3.278277025903974, 0.0, 0.0
validating, 18, 2.8754101991653442, -3.355151391029358, 0.0, 0.0
testing, 18, 3.4643754720687867, -3.2190210580825807, 0.0, -3.21827175617218
training, 19, 4.398455381393433, -3.2787875924791607, 0.0, 0.0
validating, 19, 2.8682106733322144, -3.3541433811187744, 0.0, 0.0
testing, 19, 3.4573772668838503, -3.2763965010643004, 0.0, -3.2138808369636536
training, 20, 4.396184321812221, -3.277663109983717, 0.0, 0.0
validating, 20, 2.8647199392318727, -3.3536113262176515, 0.0, 0.0
testing, 20, 3.453836727142334, -3.2754959583282472, 0.0, -3.2116109013557432
training, 21, 4.39379163469587, -3.27727005141122, 0.0, 0.0
validating, 21, 2.861487293243408, -3.353007674217224, 0.0, 0.0
testing, 21, 3.4513487577438355, -3.2753439366817476, 0.0, -3.2092779517173766
training, 22, 4.388806707518441, -3.278734813417707, 0.0, 0.0
validating, 22, 2.857817816734314, -3.3524099588394165, 0.0, 0.0
testing, 22, 3.4484568357467653, -3.216242265701294, 0.0, -3.206360924243927
training, 23, 4.386610409191676, -3.2784418174198695, 0.0, 0.0
validating, 23, 2.8532582759857177, -3.3514968872070314, 0.0, 0.0
testing, 23, 3.4433548927307127, -3.274813187122345, 0.0, -3.2031307458877563
training, 24, 4.383644989558628, -3.2789564643587386, 0.0, 0.0
validating, 24, 2.849239873886108, -3.3506436586380004, 0.0, 0.0
testing, 24, 3.439664125442505, -3.2721244990825653, 0.0, -3.199912452697754
training, 25, 4.381806445121765, -3.27921724319458, 0.0, 0.0
validating, 25, 2.848983144760132, -3.350562858581543, 0.0, 0.0
testing, 25, 3.4395044565200807, -3.272166836261749, 0.0, -3.199659061431885
training, 26, 4.3812664270401, -3.279335127558027, 0.0, 0.0
validating, 26, 2.848320412635803, -3.3504532098770143, 0.0, 0.0
