Random seed, 10
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.11125690426145281, 0.0, 0.0, -0.04747802019119263
validating, -1, 0.08559229373931884, -0.05844363570213318, 0.0, -0.05844363570213318
testing, -1, 0.12366564273834228, -0.08150157928466797, 0.0, -0.08150157928466797
training, 0, 0.8115925993238177, 0.0, 0.0, -1.133673071861267
validating, 0, 0.7878508806228638, -1.41316397190094, 0.0, -1.1811529874801636
testing, 0, 0.7830771625041961, -1.3826355934143066, 0.0, -1.1890100479125976
training, 1, 0.6495679123061043, 0.0, 0.0, -0.38395971059799194
validating, 1, 0.48102335929870604, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 1, 0.46497945189476014, -0.08150157928466797, 0.0, -0.08150157928466797
training, 2, 0.4426660588809422, 0.0, 0.0, -0.04747802019119263
validating, 2, 0.3699643135070801, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 2, 0.3702619135379791, -0.08150157928466797, 0.0, -0.08150157928466797
training, 3, 0.38218424916267396, 0.0, 0.0, -0.04747802019119263
validating, 3, 0.33807423114776614, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 3, 0.36486650109291074, -0.08150157928466797, 0.0, -0.08150157928466797
training, 4, 0.37704271503857206, 0.0, 0.0, -0.04747802019119263
validating, 4, 0.33630003929138186, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 4, 0.37098827958106995, -0.08150157928466797, 0.0, -0.08150157928466797
training, 5, 0.3779480755329132, 0.0, 0.0, -0.04747802019119263
validating, 5, 0.331803035736084, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 5, 0.3607152760028839, -0.08150157928466797, 0.0, -0.08150157928466797
training, 6, 0.37667878951345174, 0.0, 0.0, -0.04747801646590233
validating, 6, 0.33643920421600343, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 6, 0.3487947642803192, -0.08150157928466797, 0.0, -0.08150157928466797
training, 7, 0.37098308035305566, 0.0, 0.0, -0.04747801646590233
validating, 7, 0.32858977317810056, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 7, 0.3478940546512604, -0.08150157928466797, 0.0, -0.08150157928466797
training, 8, 0.36608520661081584, 0.0, 0.0, -0.04747801646590233
validating, 8, 0.3261598825454712, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 8, 0.3463991582393646, -0.08150157928466797, 0.0, -0.08150157928466797
training, 9, 0.36419185314859664, 0.0, 0.0, -0.04747801646590233
validating, 9, 0.3236627340316772, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 9, 0.3425807535648346, -0.08150157928466797, 0.0, -0.08150157928466797
training, 10, 0.36259276952062336, 0.0, 0.0, -0.04747802019119263
validating, 10, 0.32411582469940187, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 10, 0.3371451795101166, -0.08150157928466797, 0.0, -0.08150157928466797
training, 11, 0.3598005848271506, 0.0, 0.0, -0.04747801646590233
validating, 11, 0.3240370750427246, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 11, 0.3333970010280609, -0.08150157928466797, 0.0, -0.08150157928466797
training, 12, 0.3562857789652688, 0.0, 0.0, -0.04747801646590233
validating, 12, 0.3158459186553955, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 12, 0.33991487622261046, -0.08150157928466797, 0.0, -0.08150157928466797
training, 13, 0.3583574252469199, 0.0, 0.0, -0.04747802019119263
validating, 13, 0.31099424362182615, -0.05844363570213318, 0.0, -0.05844363570213318
testing, 13, 0.3317424237728119, -0.08150157928466797, 0.0, -0.08150157928466797
