mode, epoch, average loss, defender utility
training, -1, 0.0, -2.543937976019723
validating, -1, 0.0, -2.6093120098114015
testing, -1, 0.0, -2.5578576803207396
training, 0, 34.21226493290492, -2.6402801990509035
validating, 0, 9.627960395812988, -2.7719867706298826
testing, 0, 8.554838705062867, -2.7052078008651734
training, 1, 34.01695837293352, -2.6402805055890766
validating, 1, 9.49281587600708, -2.7719919204711916
testing, 1, 8.421088647842407, -2.7052109956741335
training, 2, 31.7096529006958, -2.640275573730469
validating, 2, 8.470296096801757, -2.7719828605651857
testing, 2, 7.355346775054931, -2.7052001476287844
training, 3, 22.111701372691563, -2.6402708189828057
validating, 3, 5.996986770629883, -2.7719812870025633
testing, 3, 4.545370435714721, -2.705200743675232
training, 4, 10.34462057522365, -2.63838769367763
validating, 4, 4.005115509033203, -2.7679479122161865
testing, 4, 2.107148265838623, -2.705202078819275
training, 5, 3.892711291994367, -2.6233851432800295
validating, 5, 3.4396323204040526, -2.7576640605926515
testing, 5, 1.630853796005249, -2.686676597595215
training, 6, 2.396151106698172, -2.587207705633981
validating, 6, 2.9136415481567384, -2.754692554473877
testing, 6, 1.439319944381714, -2.651962423324585
training, 7, 1.772355352129255, -2.5734481947762626
validating, 7, 2.6259246826171876, -2.73159441947937
testing, 7, 1.343768262863159, -2.64462890625
training, 8, 1.5327933788299561, -2.568899324962071
validating, 8, 2.405911445617676, -2.7284085273742678
testing, 8, 1.2758512020111084, -2.6350451469421388
training, 9, 1.3881974628993443, -2.5631287370409286
validating, 9, 2.2313827514648437, -2.7150883197784426
testing, 9, 1.1933043956756593, -2.6293270349502564
training, 10, 1.2942895480564662, -2.5653762578964234
validating, 10, 2.1253300666809083, -2.7227516651153563
testing, 10, 1.1192845821380615, -2.628333854675293
training, 11, 1.2310822554997036, -2.565764890398298
validating, 11, 2.045235252380371, -2.714537191390991
testing, 11, 1.0552995920181274, -2.6298447847366333
training, 12, 1.1692572525569371, -2.562793288912092
validating, 12, 1.9755529403686523, -2.709685707092285
testing, 12, 1.0057124376296998, -2.629098629951477
training, 13, 1.131692968096052, -2.5617344413484844
validating, 13, 1.9145846366882324, -2.715239477157593
testing, 13, 0.9499536991119385, -2.628126835823059
training, 14, 1.0828081607818603, -2.565271830558777
validating, 14, 1.861417579650879, -2.6990551471710207
testing, 14, 0.890964937210083, -2.6384519577026366
training, 15, 1.0491009167262486, -2.5695845297404696
validating, 15, 1.8319031715393066, -2.712351989746094
testing, 15, 0.84647057056427, -2.6381217002868653
training, 16, 1.0194084848676408, -2.561478781700134
validating, 16, 1.7705954551696776, -2.709420585632324
testing, 16, 0.8094109058380127, -2.6342530250549316
training, 17, 0.9650438172476632, -2.5652535370418
validating, 17, 1.7069476127624512, -2.7109851837158203
testing, 17, 0.7612107038497925, -2.632728433609009
training, 18, 0.9138447965894426, -2.5639654091426305
validating, 18, 1.6533681869506835, -2.7158982276916506
testing, 18, 0.7022130489349365, -2.630256748199463
training, 19, 0.8646496023450579, -2.5639933245522637
validating, 19, 1.5768093109130858, -2.7209894180297853
testing, 19, 0.6581977367401123, -2.625051975250244
training, 20, 0.8136689799172537, -2.5641925164631436
validating, 20, 1.5208035469055177, -2.72621808052063
testing, 20, 0.5987084150314331, -2.623409080505371
training, 21, 0.7768961838313512, -2.568648076057434
validating, 21, 1.521965789794922, -2.729737424850464
testing, 21, 0.5582260847091675, -2.6201141595840456
training, 22, 0.7328443595341274, -2.5662974425724574
validating, 22, 1.4390939712524413, -2.7267879009246827
testing, 22, 0.5125505447387695, -2.6109758615493774
training, 23, 0.6788621970585415, -2.570621592657907
validating, 23, 1.3669425010681153, -2.726692485809326
testing, 23, 0.4668013572692871, -2.608329963684082
training, 24, 0.6270803110940116, -2.5717364379337857
validating, 24, 1.2962201118469239, -2.726530075073242
testing, 24, 0.42537708282470704, -2.605417776107788
training, 25, 0.582416786466326, -2.5725182635443553
validating, 25, 1.2263794898986817, -2.725929689407349
testing, 25, 0.3869620323181152, -2.605125665664673
training, 26, 0.5384323869432722, -2.5669813122068135
validating, 26, 1.195464515686035, -2.7016791820526125
testing, 26, 0.3542300224304199, -2.6076995134353638
training, 27, 0.4996218340737479, -2.5686414173671177
validating, 27, 1.0959264755249023, -2.673958492279053
testing, 27, 0.3295997381210327, -2.5972134590148928
training, 28, 0.4652498074940273, -2.5665851831436157
validating, 28, 1.0444032669067382, -2.668318510055542
testing, 28, 0.30569682121276853, -2.597672533988953
training, 29, 0.43069841861724856, -2.5692120483943395
validating, 29, 0.9499011993408203, -2.6547361850738525
testing, 29, 0.2812351703643799, -2.59277286529541
mode, epoch, average loss, defender utility
training, -1, 0.0, -5.968180683680943
