mode, epoch, average loss, defender utility
training, -1, 0.0, -2.360403915813991, -2.0535290241241455
validating, -1, 0.0, -2.738813781738281, -2.515347480773926
testing, -1, 0.0, -2.4499990701675416, -2.139805793762207
training, 0, 1.7817833185195924, -2.880479097366333, -2.8988168239593506
validating, 0, 1.3943856716156007, -2.9005409717559814, -2.941657304763794
testing, 0, 1.6491945505142211, -2.876513719558716, -2.8924643993377686
training, 1, 1.769807199069432, -2.869652455193656, -2.8998043537139893
validating, 1, 1.3395387172698974, -2.8534225940704347, -2.903909683227539
testing, 1, 1.6003348350524902, -2.829190182685852, -2.8938615322113037
training, 2, 1.4653956072671073, -2.5770834071295603, -2.744235038757324
validating, 2, 0.6615805625915527, -2.5229519844055175, -2.5261497497558594
testing, 2, 0.9774269104003906, -2.285566008090973, -2.3962879180908203
training, 3, 1.0502263001033239, -2.2875796658652168, -2.3439371585845947
validating, 3, 0.7207267761230469, -2.5791983127593996, -2.5130436420440674
testing, 3, 1.0734935402870178, -2.300877845287323, -2.374565601348877
training, 4, 1.2086600984845843, -2.2427907500948225, -2.3510031700134277
validating, 4, 0.9115365505218506, -2.5220656871795653, -2.4903557300567627
testing, 4, 1.2885277152061463, -2.2676379680633545, -2.3693947792053223
training, 5, 1.3637279748916626, -2.2272469418389456, -2.372988700866699
validating, 5, 1.0447532176971435, -2.5211888551712036, -2.5990073680877686
testing, 5, 1.453131341934204, -2.2677396535873413, -2.385625123977661
training, 6, 1.4774319784981864, -2.2272648777280537, -2.4183566570281982
validating, 6, 1.1340351581573487, -2.5148332595825194, -2.5761258602142334
testing, 6, 1.5697591066360475, -2.2713884115219116, -2.3751296997070312
training, 7, 1.602554430280413, -2.2178219624928066, -2.3257272243499756
validating, 7, 1.2555336475372314, -2.523835635185242, -2.537343978881836
testing, 7, 1.7411702871322632, -2.273445177078247, -2.433656930923462
training, 8, 1.6751688480377198, -2.216577410697937, -2.3713393211364746
validating, 8, 1.2683825016021728, -2.533312702178955, -2.5779974460601807
testing, 8, 1.7729503393173218, -2.2761971712112428, -2.3810648918151855
training, 9, 1.731587028503418, -2.2104767186301095, -2.3681507110595703
validating, 9, 1.304472303390503, -2.531259536743164, -2.6106624603271484
testing, 9, 1.8139361143112183, -2.272487390041351, -2.4334115982055664
training, 10, 1.7184795652117049, -2.2110673223223003, -2.382816791534424
validating, 10, 1.3493110179901122, -2.549671840667725, -2.5910582542419434
testing, 10, 1.8869948625564574, -2.274044728279114, -2.3612093925476074
training, 11, 1.8521803651537214, -2.2023662277630396, -2.334362745285034
validating, 11, 1.454583215713501, -2.5220897674560545, -2.625770092010498
testing, 11, 2.002096343040466, -2.253444957733154, -2.4181623458862305
training, 12, 1.8598028932298933, -2.211462242262704, -2.382922887802124
validating, 12, 1.4009806156158446, -2.556599187850952, -2.6761653423309326
testing, 12, 1.962816548347473, -2.271519410610199, -2.3856875896453857
training, 13, 1.8489697320120675, -2.201904174259731, -2.3234519958496094
validating, 13, 1.4047928333282471, -2.5543847560882567, -2.6163322925567627
testing, 13, 1.9652896642684936, -2.270964574813843, -2.4114887714385986
training, 14, 1.8592038222721645, -2.20086784362793, -2.322146415710449
validating, 14, 1.4135894298553466, -2.539315605163574, -2.6011910438537598
testing, 14, 1.9716909170150756, -2.2665477752685548, -2.3652853965759277
training, 15, 1.8655247007097517, -2.1996891362326485, -2.3358302116394043
validating, 15, 1.4204027652740479, -2.541122817993164, -2.5208287239074707
testing, 15, 1.979116177558899, -2.2628035306930543, -2.345181941986084
training, 16, 1.8677346297672817, -2.197011310713632, -2.33732271194458
validating, 16, 1.4206741809844972, -2.5391514778137205, -2.551190137863159
testing, 16, 1.9780086278915405, -2.261196458339691, -2.3768160343170166
training, 17, 1.8738065787724085, -2.2005843945911954, -2.325321912765503
validating, 17, 1.4251415729522705, -2.5370620250701905, -2.631342649459839
testing, 17, 1.9845856428146362, -2.2614843249320984, -2.3501946926116943
training, 18, 1.8769907202039446, -2.1983304977416993, -2.335203170776367
validating, 18, 1.4293179988861084, -2.5375561237335207, -2.5840184688568115
testing, 18, 1.989751648902893, -2.2611201405525208, -2.394716501235962
training, 19, 1.8764757020132883, -2.1980177436556136, -2.354175329208374
validating, 19, 1.4291343212127685, -2.5218905448913573, -2.614098072052002
testing, 19, 1.985305380821228, -2.262464904785156, -2.3885700702667236
