mode, epoch, average loss, defender utility
training, -1, 0.09333034647362573, -2.905581201825823, 0.0
validating, -1, 0.09655080437660217, -2.8703476905822756, 0.0
testing, -1, 0.11740146577358246, -2.956540846824646, 0.0
training, 0, 0.9218157087053571, -3.9698236329214915, 0.0
validating, 0, 0.7833836555480957, -3.9057992458343507, 0.0
testing, 0, 0.8689500868320466, -3.916521668434143, 0.0
training, 1, 1.1620922718729292, -3.784556838444301, 0.0
validating, 1, 0.6770900964736939, -3.711195230484009, 0.0
testing, 1, 0.7174925327301025, -3.8390748262405396, 0.0
mode, epoch, average loss, defender utility
mode, epoch, average loss, defender utility
training, -1, 0.09333034647362573, -2.905581201825823, 0.0
validating, -1, 0.09655080437660217, -2.8703476905822756, 0.0
testing, -1, 0.11740146577358246, -2.956540846824646, 0.0
training, 0, 0.9218157087053571, -3.9698236329214915, 0.0
validating, 0, 0.7833836555480957, -3.9057992458343507, 0.0
testing, 0, 0.8689500868320466, -3.916521668434143, 0.0
training, 1, 1.1620922718729292, -3.784556838444301, 0.0
validating, 1, 0.6770900964736939, -3.711195230484009, 0.0
testing, 1, 0.7174925327301025, -3.8390748262405396, 0.0
mode, epoch, average loss, defender utility
training, -1, 0.09333034647362573, -2.905581201825823, 0.0
validating, -1, 0.09655080437660217, -2.8703476905822756, 0.0
testing, -1, 0.11740146577358246, -2.956540846824646, 0.0
training, 0, 0.9218157087053571, -3.9698236329214915, 0.0
validating, 0, 0.7833836555480957, -3.9057992458343507, 0.0
testing, 0, 0.8689500868320466, -3.916521668434143, 0.0
training, 1, 1.1620922718729292, -3.784556838444301, 0.0
validating, 1, 0.6770900964736939, -3.711195230484009, 0.0
testing, 1, 0.7174925327301025, -3.8390748262405396, 0.0
mode, epoch, average loss, defender utility
mode, epoch, average loss, defender utility
mode, epoch, average loss, defender utility
training, -1, 0.09333034647362573, -2.905581201825823, 0.0
validating, -1, 0.09655080437660217, -2.8703476905822756, 0.0
testing, -1, 0.11740146577358246, -2.956540846824646, 0.0
training, 0, 0.9218157087053571, -3.9698236329214915, 0.0
validating, 0, 0.7833836555480957, -3.9057992458343507, 0.0
testing, 0, 0.8689500868320466, -3.916521668434143, 0.0
mode, epoch, average loss, defender utility
training, -1, 0.09333034647362573, -2.905581201825823, 0.0
validating, -1, 0.09655080437660217, -2.8703476905822756, 0.0
testing, -1, 0.11740146577358246, -2.965123724937439, 0.0
training, 0, 0.9218157087053571, -3.9698236329214915, 0.0
validating, 0, 0.7833836555480957, -3.9057992458343507, 0.0
