mode, epoch, average loss, defender utility
mode, epoch, average loss, defender utility
mode, epoch, average loss, defender utility
training, -1, 3.3119368382862637, -7.090377262660435
validating, -1, 3.866454601287842, -7.139756202697754
testing, -1, 3.9640374183654785, -7.217543840408325
training, 0, 4.078372274126325, -7.2769511086600165
validating, 0, 4.274860858917236, -7.295995712280273
testing, 0, 4.25371241569519, -7.300856590270996
training, 1, 4.078020232064383, -7.281547478267124
validating, 1, 4.273321628570557, -7.296028137207031
testing, 1, 4.2515716552734375, -7.281850814819336
training, 2, 4.071278231484549, -7.274998051779611
validating, 2, 4.2645134925842285, -7.296468734741211
testing, 2, 4.239538908004761, -7.283819675445557
training, 3, 4.0455229963575094, -7.2631842749459405
validating, 3, 4.230199337005615, -7.2991228103637695
testing, 3, 4.193810701370239, -7.285497665405273
training, 4, 3.968878984451294, -7.236874580383301
validating, 4, 4.149128437042236, -7.30908203125
testing, 4, 4.095178842544556, -7.3024232387542725
training, 5, 3.8254397256033763, -7.2165029389517645
validating, 5, 4.006123065948486, -7.332472801208496
testing, 5, 3.9603214263916016, -7.338607549667358
training, 6, 3.5870076588221957, -7.173309189932687
validating, 6, 3.8452658653259277, -7.366812229156494
testing, 6, 3.878448963165283, -7.378460884094238
training, 7, 3.407622746058873, -7.223703724997384
validating, 7, 3.7146668434143066, -7.387152194976807
testing, 7, 3.8780810832977295, -7.468412399291992
training, 8, 3.310477716582162, -7.312370436532157
validating, 8, 3.577547550201416, -7.402246475219727
testing, 8, 3.9858171939849854, -7.696941375732422
training, 9, 3.202372908592224, -7.345847811017718
validating, 9, 3.5234179496765137, -7.372607707977295
testing, 9, 4.06400465965271, -7.982652187347412
training, 10, 3.1675348452159335, -7.359758649553571
validating, 10, 3.522578716278076, -7.378704071044922
testing, 10, 4.052361965179443, -7.745139837265015
training, 11, 3.137330106326512, -7.313422884259905
validating, 11, 3.5288891792297363, -7.326555252075195
testing, 11, 4.040243148803711, -7.646722078323364
training, 12, 3.119134409087045, -7.2728134563991
validating, 12, 3.5204997062683105, -7.302450180053711
testing, 12, 4.095503568649292, -7.657961845397949
training, 13, 3.097867948668344, -7.254473618098667
validating, 13, 3.5249476432800293, -7.280431747436523
testing, 13, 4.098204851150513, -7.604791641235352
mode, epoch, average loss, defender utility
training, -1, 3.3119368382862637, -6.618082659585135
validating, -1, 3.866454601287842, -6.643728256225586
testing, -1, 3.9640374183654785, -6.614186525344849
