Random seed, 3
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 1.2463905879429409, 0.0, 0.0, -5.239749908447266
validating, -1, 1.3757150650024415, -5.497413063049317, 0.0, -5.676805019378662
testing, -1, 1.343553352355957, -5.004273772239685, 0.0, -5.186420869827271
training, 0, 3.9139408384050642, 0.0, 0.0, -6.1501264572143555
validating, 0, 3.5632694244384764, -7.0142745018005375, 0.0, -6.3460164070129395
testing, 0, 4.285089683532715, -6.866941785812378, 0.0, -6.1356799602508545
training, 1, 5.582157244001116, -6.53630758013044, 0.0, -6.536283016204834
validating, 1, 5.214468955993652, -6.5024487495422365, 0.0, -6.487276363372803
testing, 1, 6.131453895568848, -6.758638048171997, 0.0, -6.7921651840209964
training, 2, 5.968133136204311, -6.590452180589948, 0.0, -6.590468883514404
validating, 2, 5.217684173583985, -6.502987098693848, 0.0, -6.487536334991455
testing, 2, 6.133771991729736, -6.758351850509643, 0.0, -6.792517137527466
training, 3, 5.969904000418527, -6.590576212746757, 0.0, -6.590508460998535
validating, 3, 5.217644309997558, -6.502949810028076, 0.0, -6.48774528503418
testing, 3, 6.133531856536865, -6.7583404064178465, 0.0, -6.792451572418213
training, 4, 5.969811167035784, -6.590534782409668, 0.0, -6.590529918670654
validating, 4, 5.2176673889160154, -6.502931308746338, 0.0, -6.487681579589844
testing, 4, 6.133542728424072, -6.758334827423096, 0.0, -6.79236102104187
training, 5, 5.96981977735247, -6.5905104228428435, 0.0, -6.590474605560303
validating, 5, 5.217663955688477, -6.502946472167968, 0.0, -6.4874872207641605
testing, 5, 6.133540344238281, -6.758324241638183, 0.0, -6.792452430725097
training, 6, 5.969828932625907, -6.590516717093331, 0.0, -6.590450763702393
validating, 6, 5.217680740356445, -6.502910614013672, 0.0, -6.4877420425415036
testing, 6, 6.133539867401123, -6.758277845382691, 0.0, -6.79243221282959
training, 7, 5.969832665579659, -6.590516785212926, 0.0, -6.590480804443359
validating, 7, 5.217709922790528, -6.502879905700683, 0.0, -6.487704181671143
testing, 7, 6.13352746963501, -6.758250045776367, 0.0, -6.792414140701294
training, 8, 5.969843700953892, -6.590460722787039, 0.0, -6.590493202209473
validating, 8, 5.2177082061767575, -6.502855491638184, 0.0, -6.487639331817627
