mode, epoch, average loss, defender utility
training, -1, 0.7767265328339168, -3.561468242747443
validating, -1, 0.9007902026176453, -3.233503532409668
testing, -1, 0.5514298141002655, -3.5271209716796874
training, 0, 2.3058350903647287, -4.622819478171213
validating, 0, 2.324103021621704, -4.5782470703125
testing, 0, 2.063482737541199, -4.623226308822632
mode, epoch, average loss, defender utility
training, -1, 1.329250967502594, -3.448551447050912
validating, -1, 1.0924578189849854, -3.92690691947937
testing, -1, 0.9882387042045593, -3.6756738662719726
training, 0, 2.995405524117606, -3.9671239716666085
validating, 0, 3.1125926971435547, -4.013888168334961
testing, 0, 3.091921305656433, -4.031868934631348
mode, epoch, average loss, defender utility
training, -1, 0.12144230859620231, -4.982513632093157
validating, -1, 0.10514329671859741, -5.056668663024903
testing, -1, 0.13749756813049316, -4.54634370803833
training, 0, 1.288430036817278, -6.049315452575684
validating, 0, 1.2407416105270386, -5.955508136749268
testing, 0, 1.2513567090034485, -5.901919269561768
mode, epoch, average loss, defender utility
training, -1, 0.6645065154348101, -3.9635366201400757
validating, -1, 0.9413166999816894, -3.151783657073975
testing, -1, 0.8583042681217193, -3.9488019227981566
training, 0, 2.480266502925328, -5.405773980276925
validating, 0, 2.7084813594818113, -5.406641101837158
testing, 0, 2.376536750793457, -5.374212980270386
mode, epoch, average loss, defender utility
training, -1, 1.580462454046522, -4.025646236964635
validating, -1, 1.3900561571121215, -4.03758225440979
testing, -1, 1.7288087129592895, -3.679340958595276
training, 0, 3.038496834891183, -4.620852484021868
validating, 0, 3.4067807674407957, -4.694834613800049
testing, 0, 3.1757929801940916, -4.667416572570801
mode, epoch, average loss, defender utility
training, -1, 0.7767265328339168, -3.561468242747443
validating, -1, 0.9007902026176453, -3.233503532409668
testing, -1, 0.5514298141002655, -3.5271209716796874
training, 0, 2.3058350903647287, -4.622819478171213
validating, 0, 2.324103021621704, -4.5782470703125
testing, 0, 2.063482737541199, -4.623226308822632
mode, epoch, average loss, defender utility
training, -1, 1.329250967502594, -3.448551447050912
validating, -1, 1.0924578189849854, -3.92690691947937
testing, -1, 0.9882387042045593, -3.6756738662719726
training, 0, 2.995405524117606, -3.9671239716666085
validating, 0, 3.1125926971435547, -4.013888168334961
testing, 0, 3.091921305656433, -4.031868934631348
mode, epoch, average loss, defender utility
training, -1, 0.12144230859620231, -4.982513632093157
validating, -1, 0.10514329671859741, -5.056668663024903
testing, -1, 0.13749756813049316, -4.54634370803833
training, 0, 1.288430036817278, -6.049315452575684
validating, 0, 1.2407416105270386, -5.955508136749268
testing, 0, 1.2513567090034485, -5.901919269561768
mode, epoch, average loss, defender utility
training, -1, 0.6645065154348101, -3.9635366201400757
validating, -1, 0.9413166999816894, -3.151783657073975
testing, -1, 0.8583042681217193, -3.9488019227981566
training, 0, 2.480266502925328, -5.405773980276925
validating, 0, 2.7084813594818113, -5.406641101837158
testing, 0, 2.376536750793457, -5.374212980270386
mode, epoch, average loss, defender utility
training, -1, 1.580462454046522, -4.025646236964635
validating, -1, 1.3900561571121215, -4.03758225440979
testing, -1, 1.7288087129592895, -3.679340958595276
training, 0, 3.038496834891183, -4.620852484021868
validating, 0, 3.4067807674407957, -4.694834613800049
testing, 0, 3.1757929801940916, -4.667416572570801
