Random seed, 98242
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.3579383100782122, 0.0, 0.0, -3.6213793754577637
validating, -1, 0.3624592304229736, -3.5957889318466187, 0.0, -3.598992848396301
testing, -1, 0.36832876205444337, -3.615428149700165, 0.0, -3.6199982523918153
training, 0, 4.517228501183646, 0.0, 0.0, -3.626430034637451
validating, 0, 4.329963827133179, -3.697174620628357, 0.0, -3.615476393699646
testing, 0, 4.704663538932801, -3.69061074256897, 0.0, -3.626749646663666
Random seed, 85747
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.1963277816772461, 0.0, 0.0, -3.944575309753418
validating, -1, 0.20423200130462646, -3.009309411048889, 0.0, -3.8840691804885865
testing, -1, 0.19767647981643677, -2.97974671125412, 0.0, -4.080223190784454
training, 0, 2.014284726551601, 0.0, 0.0, -4.506313323974609
validating, 0, 2.0894760847091676, -4.072182035446167, 0.0, -4.558889293670655
testing, 0, 2.0172788858413697, -4.038474929332733, 0.0, -4.489882135391236
training, 1, 1.7926848462649754, -3.6940501179013934, 0.0, -4.460368633270264
validating, 1, 1.9266878366470337, -4.008153247833252, 0.0, -4.467002725601196
testing, 1, 1.871729588508606, -3.991539514064789, 0.0, -4.43505368232727
training, 2, 1.8068462695394243, -3.7262313570295063, 0.0, -4.4031171798706055
validating, 2, 1.61890606880188, -3.784661817550659, 0.0, -4.328339409828186
testing, 2, 1.556758451461792, -3.78507080078125, 0.0, -4.361584925651551
training, 3, 1.8306644780295236, -3.7586189201899938, 0.0, -4.349778175354004
validating, 3, 1.7113796472549438, -3.8774253129959106, 0.0, -4.260996341705322
testing, 3, 1.6851009011268616, -3.8952641606330873, 0.0, -4.343956696987152
training, 4, 1.9715724842888969, -3.751345685550145, 0.0, -4.328022480010986
validating, 4, 2.1402706861495973, -3.7968494176864622, 0.0, -4.446874666213989
testing, 4, 2.2074198961257934, -3.9417813181877137, 0.0, -4.438561820983887
training, 5, 2.652932386738913, -3.7061851842062814, 0.0, -4.389795303344727
validating, 5, 3.135172653198242, -3.698929691314697, 0.0, -4.477145195007324
testing, 5, 3.2504560947418213, -3.9331419587135317, 0.0, -4.497390592098236
training, 6, 3.0138541987964085, -3.657598730495998, 0.0, -4.428910732269287
validating, 6, 2.9394463300704956, -3.5207833528518675, 0.0, -4.461410474777222
testing, 6, 2.9187172174453737, -3.689458203315735, 0.0, -4.491951048374176
training, 7, 3.909941472326006, -3.85035377570561, 0.0, -4.430763244628906
validating, 7, 3.2965885639190673, -3.812653660774231, 0.0, -4.485109806060791
testing, 7, 3.5225151896476747, -4.032388746738434, 0.0, -4.4579549670219425
training, 8, 2.2777621132986887, -3.5830247606549945, 0.0, -4.391639709472656
validating, 8, 2.3676892042160036, -3.6673111438751222, 0.0, -4.4792444705963135
testing, 8, 2.3638221502304075, -3.8456137418746947, 0.0, -4.452821767330169
training, 9, 2.763358793939863, -3.692796325683594, 0.0, -4.40833044052124
validating, 9, 2.386647439002991, -3.619696259498596, 0.0, -4.461807060241699
testing, 9, 2.2467953085899355, -3.536929130554199, 0.0, -4.46963392496109
training, 10, 2.773096890108926, -3.5465485674994333, 0.0, -4.436190605163574
validating, 10, 3.08868145942688, -3.625489068031311, 0.0, -4.498628377914429
testing, 10, 3.0509420156478884, -3.8455458641052247, 0.0, -4.489952039718628
training, 11, 2.679297297341483, -3.5418332917349677, 0.0, -4.428215503692627
validating, 11, 3.269621992111206, -3.6652390718460084, 0.0, -4.4993054389953615
testing, 11, 3.2975136280059814, -3.9092308044433595, 0.0, -4.490234684944153
training, 12, 3.0552021588597977, -3.604677884919303, 0.0, -4.436706066131592
validating, 12, 2.616530656814575, -3.512121868133545, 0.0, -4.480456447601318
testing, 12, 2.51462459564209, -3.6919846653938295, 0.0, -4.471560168266296
training, 13, 2.4955180832317896, -3.6400200196674892, 0.0, -4.399538516998291
validating, 13, 2.4997913599014283, -3.761506223678589, 0.0, -4.493777179718018
testing, 13, 2.538760471343994, -3.9400166153907774, 0.0, -4.4282931089401245
Random seed, 41338
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.27435417515890936, 0.0, 0.0, -4.452620029449463
validating, -1, 0.27547740936279297, -4.528304243087769, 0.0, -4.617386722564698
testing, -1, 0.26653257608413694, -4.359791493415832, 0.0, -4.4356180191040036
training, 0, 2.0850831644875663, 0.0, 0.0, -4.723794460296631
validating, 0, 2.106624937057495, -5.544716644287109, 0.0, -4.791129779815674
Random seed, 1
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.3661347116742815, 0.0, 0.0, -4.221905708312988
validating, -1, 0.3623344421386719, -3.30571608543396, 0.0, -4.153632688522339
testing, -1, 0.36232919692993165, -3.3143680453300477, 0.0, -4.211493861675263
training, 0, 4.212986074175153, 0.0, 0.0, -4.630111217498779
validating, 0, 4.2002795219421385, -4.446563196182251, 0.0, -4.547566604614258
testing, 0, 4.113353252410889, -4.463431477546692, 0.0, -4.5864222049713135
training, 1, 4.035341562543596, -4.328614265578134, 0.0, -4.621719837188721
validating, 1, 3.9875179290771485, -4.236256122589111, 0.0, -4.563390636444092
testing, 1, 3.928944730758667, -4.249792623519897, 0.0, -4.560028505325318
training, 2, 4.183480003901891, -4.212700714383806, 0.0, -4.6099371910095215
validating, 2, 4.347276115417481, -4.122163438796997, 0.0, -4.538818836212158
testing, 2, 4.285002851486206, -4.148643803596497, 0.0, -4.563018155097962
training, 3, 4.58006307056972, -4.169592326028006, 0.0, -4.6088433265686035
validating, 3, 4.5964888572692875, -4.064026141166687, 0.0, -4.534989881515503
testing, 3, 4.5059703350067135, -4.099770903587341, 0.0, -4.558334183692932
training, 4, 4.511559786115374, -4.125243473052978, 0.0, -4.607479095458984
validating, 4, 4.471864509582519, -4.023754024505616, 0.0, -4.54934515953064
testing, 4, 4.326221895217896, -4.0620808601379395, 0.0, -4.563744616508484
training, 5, 4.422525038037981, -4.075741488592965, 0.0, -4.602780342102051
validating, 5, 4.220173931121826, -3.9979520559310915, 0.0, -4.572511005401611
testing, 5, 4.038925409317017, -4.037115919589996, 0.0, -4.574440050125122
training, 6, 4.283105673108782, -4.039061158043998, 0.0, -4.621884346008301
validating, 6, 4.174630832672119, -3.9521578788757323, 0.0, -4.596194458007813
testing, 6, 3.9809106826782226, -3.9951093554496766, 0.0, -4.571207308769226
training, 7, 4.21725264957973, -3.993409810747419, 0.0, -4.618009090423584
validating, 7, 4.138778114318848, -3.8946932554244995, 0.0, -4.620305824279785
testing, 7, 3.8679855346679686, -3.9323451280593873, 0.0, -4.562540102005005
training, 8, 4.04345474243164, -3.9710121870040895, 0.0, -4.624222755432129
validating, 8, 4.0025710105896, -3.8630329370498657, 0.0, -4.605237674713135
testing, 8, 3.7857542037963867, -3.9089483261108398, 0.0, -4.572831177711487
training, 9, 3.860459205082485, -3.944665254865374, 0.0, -4.623348712921143
validating, 9, 3.954086494445801, -3.8492422342300414, 0.0, -4.5950483798980715
testing, 9, 3.8055798053741454, -3.895532858371735, 0.0, -4.595240736007691
training, 10, 3.7355402401515416, -3.9294978312083653, 0.0, -4.6234354972839355
validating, 10, 3.756154918670654, -3.852953863143921, 0.0, -4.595775079727173
testing, 10, 3.628069543838501, -3.8783923745155335, 0.0, -4.604935884475708
training, 11, 3.386618791307722, -3.6016643183571952, 0.0, -4.630147933959961
validating, 11, 3.4142818450927734, -3.4676501512527467, 0.0, -4.61935715675354
testing, 11, 3.259112548828125, -3.409787094593048, 0.0, -4.5942322492599486
training, 12, 3.0441669055393765, -3.3541452271597727, 0.0, -4.650505065917969
validating, 12, 3.0665154457092285, -3.4053097009658813, 0.0, -4.669494247436523
testing, 12, 2.8355973243713377, -3.3156062722206117, 0.0, -4.608030557632446
training, 13, 2.9078561646597727, -3.312371325492859, 0.0, -4.660245418548584
validating, 13, 3.085170364379883, -3.316859745979309, 0.0, -4.640310430526734
testing, 13, 2.9208669662475586, -3.3116782188415526, 0.0, -4.5866625785827635
training, 14, 3.180896636417934, -3.3333957024983, 0.0, -4.638321876525879
validating, 14, 3.1292880058288572, -3.316859745979309, 0.0, -4.640303707122802
testing, 14, 2.9554603099823, -3.3116782188415526, 0.0, -4.590477418899536
