mode, epoch, average loss, defender utility
training, -1, 0.9222518750599452, -0.5738794106853395
validating, -1, 0.8789912939071656, -0.6984058413737964
testing, -1, 0.8015886425971985, -0.41598231240428235
training, 0, 1.9787420289857047, -5.0471840040700044e-09
validating, 0, 1.929348599910736, 0.0
testing, 0, 1.8914370775222777, -1.7395109352946747e-08
mode, epoch, average loss, defender utility
training, -1, 0.0, -0.15430210909188835
validating, -1, 0.0, -0.17662649154573523
testing, -1, 0.0, -0.07686517159812398
training, 0, 1.0564901573317391, -4.901763921744922e-09
validating, 0, 1.0503572940826416, 0.0
