mode, epoch, average loss, defender utility
training, -1, 1.4667525836399624, -3.23694897379194, 0.0
validating, -1, 1.4673631191253662, -3.2113035202026365, 0.0
testing, -1, 1.25903000831604, -3.452812933921814, 0.0
training, 0, 1.6037467309406825, -3.2829027584620882, 0.0
validating, 0, 1.61074538230896, -3.285023832321167, 0.0
testing, 0, 1.4268837213516234, -3.4558850049972536, 0.0
training, 1, 1.6036565405981882, -3.282842138835362, 0.0
validating, 1, 1.6104410648345948, -3.2847493648529054, 0.0
testing, 1, 1.4265179634094238, -3.455329942703247, 0.0
training, 2, 1.6019918543951852, -3.2828092983790804, 0.0
validating, 2, 1.6065582752227783, -3.272166681289673, 0.0
testing, 2, 1.4219102621078492, -3.4506657123565674, 0.0
training, 3, 1.595644061905997, -3.272619983128139, 0.0
validating, 3, 1.5940051555633545, -3.2777278900146483, 0.0
testing, 3, 1.4070963144302369, -3.452056884765625, 0.0
training, 4, 1.5747019529342652, -3.271454872403826, 0.0
validating, 4, 1.565272569656372, -3.2488855838775637, 0.0
testing, 4, 1.3718464136123658, -3.454232907295227, 0.0
training, 5, 1.5345321825572422, -3.2597379888807025, 0.0
validating, 5, 1.5240946292877198, -3.242103862762451, 0.0
testing, 5, 1.3167344331741333, -3.4506799936294557, 0.0
training, 6, 1.503623114313398, -3.250907802581787, 0.0
validating, 6, 1.5032585620880128, -3.211908769607544, 0.0
testing, 6, 1.2838829517364503, -3.4555198669433596, 0.0
training, 7, 1.48975898538317, -3.25278365952628, 0.0
validating, 7, 1.49592022895813, -3.218550205230713, 0.0
testing, 7, 1.2769505500793457, -3.4539711713790893, 0.0
training, 8, 1.4865175349371773, -3.246368994031634, 0.0
validating, 8, 1.4923069477081299, -3.225610113143921, 0.0
testing, 8, 1.272571086883545, -3.4551138401031496, 0.0
training, 9, 1.481905824797494, -3.2460057326725553, 0.0
validating, 9, 1.4873891353607178, -3.2230117321014404, 0.0
testing, 9, 1.2648463249206543, -3.451925039291382, 0.0
training, 10, 1.4789452178137643, -3.249598687035697, 0.0
validating, 10, 1.4837090015411376, -3.2248053550720215, 0.0
testing, 10, 1.2640114068984984, -3.4547876358032226, 0.0
training, 11, 1.47684896673475, -3.237469720840454, 0.0
validating, 11, 1.481372880935669, -3.2318353176116945, 0.0
testing, 11, 1.2651087999343873, -3.455270266532898, 0.0
training, 12, 1.473891510282244, -3.237359435217721, 0.0
validating, 12, 1.4773248195648194, -3.2197529792785646, 0.0
testing, 12, 1.2578544616699219, -3.448226523399353, 0.0
training, 13, 1.4722478083201818, -3.236504581996373, 0.0
validating, 13, 1.4770785808563232, -3.2223246097564697, 0.0
testing, 13, 1.2580299377441406, -3.446446990966797, 0.0
training, 14, 1.4721170902252196, -3.237497500010899, 0.0
validating, 14, 1.4767947673797608, -3.206741142272949, 0.0
testing, 14, 1.25770423412323, -3.4461018085479735, 0.0
training, 15, 1.4720243522099086, -3.2363854135785783, 0.0
validating, 15, 1.4765416622161864, -3.211167907714844, 0.0
testing, 15, 1.2577674388885498, -3.4490864515304565, 0.0
training, 16, 1.4717914921896798, -3.2360076768057686, 0.0
validating, 16, 1.4763088703155518, -3.21329345703125, 0.0
testing, 16, 1.2573716163635253, -3.447462296485901, 0.0
training, 17, 1.4717434235981532, -3.2358049256461006, 0.0
validating, 17, 1.476104974746704, -3.2146541595458986, 0.0
testing, 17, 1.2573460817337037, -3.447905993461609, 0.0
training, 18, 1.4715712308883666, -3.235753672463553, 0.0
validating, 18, 1.475834894180298, -3.2154244422912597, 0.0
testing, 18, 1.2573207139968872, -3.4459227561950683, 0.0
training, 19, 1.4715135948998588, -3.2343618052346366, 0.0
validating, 19, 1.4756354808807373, -3.2078654766082764, 0.0
testing, 19, 1.2566726922988891, -3.4423566579818727, 0.0
mode, epoch, average loss, defender utility
training, -1, 0.5419641171182905, -2.9499926226479665, 0.0
validating, -1, 0.491340434551239, -2.9779201984405517, 0.0
testing, -1, 0.5636947631835938, -2.949643111228943, 0.0
training, 0, 0.8595837644168309, -2.9999990940093992, 0.0
validating, 0, 0.9037326574325562, -2.999999523162842, 0.0
testing, 0, 0.8686707377433777, -2.9999996185302735, 0.0
training, 1, 0.8595836724553789, -2.999999134881156, 0.0
validating, 1, 0.9037324666976929, -2.999998378753662, 0.0
testing, 1, 0.8686705470085144, -2.9999997854232787, 0.0
training, 2, 0.8595833454813276, -2.999999134881156, 0.0
validating, 2, 0.903731894493103, -2.9999993801116944, 0.0
testing, 2, 0.8686700582504272, -3.000000309944153, 0.0
training, 3, 0.8595828890800477, -2.9999990599496025, 0.0
validating, 3, 0.9037315845489502, -2.9999983310699463, 0.0
testing, 3, 0.868669593334198, -3.000000023841858, 0.0
training, 4, 0.8595827494348799, -2.999999189376831, 0.0
validating, 4, 0.903731393814087, -2.999998998641968, 0.0
testing, 4, 0.8686694622039794, -3.000000071525574, 0.0
training, 5, 0.8595824020249503, -2.9999993528638567, 0.0
validating, 5, 0.9037309885025024, -2.9999996185302735, 0.0
testing, 5, 0.8686689972877503, -2.9999995708465574, 0.0
training, 6, 0.8595819456236703, -2.999999223436628, 0.0
validating, 6, 0.9037306070327759, -2.999998903274536, 0.0
testing, 6, 0.8686685919761657, -2.9999995708465574, 0.0
training, 7, 0.8595815811838422, -2.9999994073595317, 0.0
validating, 7, 0.9037302970886231, -2.9999992847442627, 0.0
testing, 7, 0.8686680674552918, -2.9999996423721313, 0.0
training, 8, 0.859581104346684, -2.9999992506844655, 0.0
validating, 8, 0.9037294864654541, -2.999998998641968, 0.0
testing, 8, 0.8686674118041993, -2.9999999523162844, 0.0
training, 9, 0.8595803856849671, -2.9999991416931153, 0.0
validating, 9, 0.9037288904190064, -2.99999885559082, 0.0
testing, 9, 0.8686666011810302, -2.9999997854232787, 0.0
training, 10, 0.8595794354166303, -2.999999039513724, 0.0
validating, 10, 0.9037275791168213, -2.999999523162842, 0.0
testing, 10, 0.8686654448509217, -2.999999499320984, 0.0
training, 11, 0.8595785975456238, -2.999999346051897, 0.0
validating, 11, 0.9037270784378052, -2.999998998641968, 0.0
testing, 11, 0.8686646580696106, -2.999999499320984, 0.0
training, 12, 0.8596349665096827, -2.999999305180141, 0.0
validating, 12, 0.904114055633545, -2.9999982833862306, 0.0
testing, 12, 0.8691316604614258, -2.9999998569488526, 0.0
training, 13, 0.8605926190103803, -2.99999908719744, 0.0
validating, 13, 0.9046195030212403, -2.9999991416931153, 0.0
testing, 13, 0.8697458386421204, -2.999999499320984, 0.0
training, 14, 0.8609680363110134, -2.999999039513724, 0.0
validating, 14, 0.9049987077713013, -2.999998664855957, 0.0
testing, 14, 0.8702242136001587, -2.999999737739563, 0.0
training, 15, 0.861310282775334, -2.9999992166246687, 0.0
validating, 15, 0.9050343990325928, -2.999999475479126, 0.0
testing, 15, 0.8702680468559265, -3.0000000476837156, 0.0
training, 16, 0.8613231812204634, -2.9999991416931153, 0.0
validating, 16, 0.9050352811813355, -2.999999475479126, 0.0
testing, 16, 0.8702692985534668, -2.99999942779541, 0.0
training, 17, 0.861323504788535, -2.9999992847442627, 0.0
validating, 17, 0.9050352334976196, -2.999999523162842, 0.0
testing, 17, 0.8702693343162536, -2.9999998092651365, 0.0
training, 18, 0.8613235081945146, -2.9999989441462924, 0.0
validating, 18, 0.9050352573394775, -2.9999982833862306, 0.0
testing, 18, 0.8702693700790405, -2.9999994039535522, 0.0
training, 19, 0.8613235116004944, -2.99999885559082, 0.0
validating, 19, 0.9050352573394775, -2.9999982833862306, 0.0
testing, 19, 0.8702693700790405, -2.9999994039535522, 0.0
mode, epoch, average loss, defender utility
