mode, epoch, average loss, defender utility
training, -1, 0.0, -2.360403915813991, -2.0535290241241455
validating, -1, 0.0, -2.738813781738281, -2.515347480773926
testing, -1, 0.0, -2.4499990701675416, -2.139805793762207
training, 0, 1.7817833185195924, -2.880479097366333, -2.8988168239593506
validating, 0, 1.3943856716156007, -2.9005409717559814, -2.941657304763794
testing, 0, 1.6491945505142211, -2.876513719558716, -2.8924643993377686
training, 1, 1.7422244037900652, -2.8737838881356375, -2.908097982406616
validating, 1, 1.2223220348358155, -2.8481703281402586, -2.923356771469116
testing, 1, 1.456345510482788, -2.8443129301071166, -2.8961892127990723
training, 2, 0.9493372576577322, -2.611791563034058, -2.6630945205688477
validating, 2, -0.16929216384887696, -2.7654690980911254, -2.4329404830932617
testing, 2, 0.07548110485076905, -2.5386714935302734, -2.2743866443634033
training, 3, -0.07984664951051984, -2.6012785911560057, -2.3224575519561768
validating, 3, -0.6451985836029053, -2.869164562225342, -2.5669193267822266
testing, 3, -0.26713950634002687, -3.127169680595398, -2.6088695526123047
training, 4, -0.3149451204708644, -2.572256214278085, -2.297288179397583
validating, 4, -0.7876706123352051, -2.818334460258484, -2.5320208072662354
testing, 4, -0.38797558546066285, -2.753970193862915, -2.2897157669067383
training, 5, -0.4175289409501212, -2.463981488772801, -2.2407419681549072
validating, 5, -0.8267344951629638, -2.7773744583129885, -2.5025017261505127
testing, 5, -0.4169069528579712, -2.5364344477653504, -2.1999974250793457
training, 6, -0.45500634908676146, -2.3676583783967153, -2.149789333343506
validating, 6, -0.8429532051086426, -2.7628448009490967, -2.5707972049713135
testing, 6, -0.4293082356452942, -2.455185651779175, -2.2684614658355713
training, 7, -0.4790630493845258, -2.358294611317771, -2.123690366744995
validating, 7, -0.8294040203094483, -2.758508539199829, -2.516742467880249
testing, 7, -0.44439722299575807, -2.4181352972984316, -2.226180076599121
training, 8, -0.4895589232444763, -2.3160746455192567, -2.100497245788574
validating, 8, -0.8376364231109619, -2.7882939338684083, -2.595763683319092
testing, 8, -0.43961760997772215, -2.433812940120697, -2.1864845752716064
training, 9, -0.48962848697389877, -2.34345680304936, -2.136669874191284
validating, 9, -0.8539257049560547, -2.7891272068023683, -2.5529580116271973
testing, 9, -0.41152799129486084, -2.4246647357940674, -2.2034449577331543
training, 10, -0.48763341392789566, -2.322403725555965, -2.130811929702759
validating, 10, -0.8403811454772949, -2.7989988327026367, -2.573209047317505
testing, 10, -0.41807777881622316, -2.4213926076889036, -2.159052610397339
training, 11, -0.490348562172481, -2.305082288810185, -2.1182634830474854
validating, 11, -0.8317084312438965, -2.776429271697998, -2.503899097442627
testing, 11, -0.4391812562942505, -2.421058249473572, -2.13809871673584
training, 12, -0.4959307517324175, -2.332851871422359, -2.1091771125793457
validating, 12, -0.8303280830383301, -2.7780479907989504, -2.560084342956543
testing, 12, -0.44220954179763794, -2.4018946170806883, -2.1411008834838867
training, 13, -0.49516974687576293, -2.3404477272714885, -2.0988881587982178
validating, 13, -0.8329882144927978, -2.7607533931732178, -2.4646637439727783
testing, 13, -0.4441951155662537, -2.4021194696426393, -2.1184821128845215
training, 14, -0.5012427687644958, -2.2975798266274587, -2.0963151454925537
validating, 14, -0.8360971927642822, -2.7757605075836183, -2.4618513584136963
testing, 14, -0.44729443788528445, -2.4161635756492617, -2.1917779445648193
training, 15, -0.5044671995299203, -2.3277968866484504, -2.0492451190948486
validating, 15, -0.8368562221527099, -2.7785083770751955, -2.6143155097961426
testing, 15, -0.4493537306785583, -2.396783971786499, -2.2388386726379395
training, 16, -0.5070263130324227, -2.328538169179644, -2.1140224933624268
validating, 16, -0.8417418479919434, -2.7723849296569822, -2.5632731914520264
testing, 16, -0.4480917453765869, -2.4073633432388304, -2.1203560829162598
training, 17, -0.5083394885063172, -2.305633933203561, -2.1033599376678467
validating, 17, -0.8380821704864502, -2.7626600742340086, -2.550239324569702
testing, 17, -0.44905643463134765, -2.3701175689697265, -2.1953389644622803
training, 18, -0.513940349646977, -2.2943084035600934, -2.11804461479187
validating, 18, -0.8265947341918946, -2.750964403152466, -2.517641067504883
testing, 18, -0.46698732376098634, -2.383114230632782, -2.220073938369751
training, 19, -0.5142402086939131, -2.299077488694872, -2.069800615310669
validating, 19, -0.8437883377075195, -2.772597646713257, -2.6695094108581543
testing, 19, -0.4536687254905701, -2.366057848930359, -2.1764233112335205
