mode, epoch, average loss, defender utility
training, -1, 2.706518965108054, -2.997216623170035
validating, -1, 3.2802247047424316, -2.6432752097956835
testing, -1, 2.669661271572113, -1.2875978512190187
training, 0, 3.3761515889848983, -3.072313957220953
validating, 0, 4.039626407623291, -3.047506916057597
testing, 0, 3.228622579574585, -1.6778257803171186
training, 1, 3.3746607576097762, -3.0721231801169258
validating, 1, 4.02861967086792, -3.045251965522766
testing, 1, 3.2214365243911742, -1.6779703264050567
training, 2, 3.357364865711757, -3.492695875126256
validating, 2, 3.9520444869995117, -3.02998245954513
testing, 2, 3.172033739089966, -1.6825016021728516
training, 3, 3.2667842422212874, -3.653339738885136
validating, 3, 3.682717800140381, -2.6202440853233613
testing, 3, 3.0067140460014343, -1.7378434658050537
training, 4, 3.037966970035008, -3.612184427071325
validating, 4, 3.1411333084106445, -2.5090892910957336
testing, 4, 2.7225706458091734, -1.9123690485954286
training, 5, 2.7193903258868626, -3.3079952053176953
validating, 5, 2.6198752403259276, -3.0073155341205564
testing, 5, 2.564266264438629, -1.9889040685379427
training, 6, 2.580886815275465, -3.751399454793948
validating, 6, 2.4956923007965086, -2.9764901638031005
testing, 6, 2.5527343153953552, -2.7705124515013266
training, 7, 2.5305600609098162, -3.9529043830695336
validating, 7, 2.487681484222412, -2.934177523618689
testing, 7, 2.448746144771576, -1.9288926459038236
training, 8, 2.473710608482361, -3.4729329143251917
validating, 8, 2.556503677368164, -2.6183339061679787
testing, 8, 2.399697482585907, -1.9263555239959829
training, 9, 2.4605786766324726, -3.2606254582523237
validating, 9, 2.5897510051727295, -2.471158719528148
testing, 9, 2.3881699681282043, -1.9465346242374266
training, 10, 2.464380979537964, -3.256150857029052
validating, 10, 2.589285945892334, -2.4720907096747853
testing, 10, 2.38597708940506, -1.965181698936857
training, 11, 2.466060359137399, -3.2613011338049547
validating, 11, 2.5694835662841795, -2.5967275443019617
testing, 11, 2.387796175479889, -1.9683630322033765
training, 12, 2.4631934591702054, -3.264890108112013
validating, 12, 2.585459566116333, -2.5471725706939194
testing, 12, 2.390041196346283, -1.9451380729675294
training, 13, 2.461740917818887, -3.259683594481404
validating, 13, 2.568934440612793, -2.6033667268695466
testing, 13, 2.393481957912445, -1.9404838517765939
training, 14, 2.461395061016083, -3.2673970214081236
validating, 14, 2.5537726402282717, -2.6133175787982963
testing, 14, 2.394265425205231, -1.9494610548019409
training, 15, 2.461991603033883, -3.274661079467072
validating, 15, 2.5509663105010985, -2.616684430604937
testing, 15, 2.3959625601768493, -1.9470945997462423
training, 16, 2.4646524889128547, -3.277291314824399
validating, 16, 2.5321012496948243, -2.6241968212184874
testing, 16, 2.398996412754059, -1.9597241640090943
training, 17, 2.463380663735526, -3.2891414316664394
validating, 17, 2.5534839630126953, -2.6177521643695867
testing, 17, 2.3983121037483217, -1.9403414857041752
training, 18, 2.46435695205416, -3.2603997416091652
validating, 18, 2.5867130756378174, -2.555256724822925
testing, 18, 2.3957236886024473, -1.9307594870143874
training, 19, 2.462142312526703, -3.2629410805016823
validating, 19, 2.5854140758514403, -2.55680547999184
testing, 19, 2.395335376262665, -1.9311972379684448
training, 20, 2.4615422231810435, -3.2626612719096557
validating, 20, 2.5796612739562987, -2.562813746929146
testing, 20, 2.3945172667503356, -1.9355726195070417
training, 21, 2.460817539691925, -3.2835431974618716
validating, 21, 2.573827838897705, -2.5685931086539995
testing, 21, 2.394030010700226, -1.939793014526367
training, 22, 2.4605317984308517, -3.2644513655202996
validating, 22, 2.5684348583221435, -2.573502957820881
testing, 22, 2.3937352299690247, -1.9441230535507201
training, 23, 2.4607433693749563, -3.2678087710445523
validating, 23, 2.562632942199707, -2.607287180423725
testing, 23, 2.3937861561775207, -1.9476881742477417
training, 24, 2.4602179118565153, -3.267186884381473
validating, 24, 2.5623904705047607, -2.60730469226836
testing, 24, 2.393797957897186, -1.9475760221481324
