Random seed, 9
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.396148225239345, 0.0, 0.0, -0.8528342843055725
validating, -1, 0.40323734283447266, -0.8120412334799767, 0.0, -0.8120449230074882
testing, -1, 0.40797040462493894, -0.8930439203977585, 0.0, -0.8930702656507492
training, 0, 5.245324080330985, 0.0, 0.0, -2.254948139190674
validating, 0, 5.16004114151001, -2.2558795690536497, 0.0, -2.2568020105361937
testing, 0, 5.135446453094483, -2.226665586233139, 0.0, -2.2278201401233675
training, 1, 6.677439785003662, -2.2549481204577853, 0.0, -2.254948616027832
validating, 1, 8.987060928344727, -2.2568020105361937, 0.0, -2.2568020105361937
testing, 1, 9.176939964294434, -2.2278201401233675, 0.0, -2.2278201401233675
training, 2, 13.988199499675206, -2.2549393211092266, 0.0, -2.254948377609253
validating, 2, 20.443585014343263, -2.4425209283828737, 0.0, -2.2568020105361937
testing, 2, 21.159795570373536, -2.5426342487335205, 0.0, -2.2278201401233675
training, 3, 28.23680520738874, -2.2549380046980723, 0.0, -2.254948377609253
validating, 3, 34.470187759399415, -2.4425209283828737, 0.0, -2.2568020105361937
testing, 3, 35.87480363845825, -2.5426342487335205, 0.0, -2.2278201401233675
training, 4, 51.487518419538226, -2.254863485268184, 0.0, -2.254948377609253
validating, 4, 70.13118972778321, -2.4005730867385866, 0.0, -2.2568020105361937
testing, 4, 73.2832862854004, -2.3860122919082642, 0.0, -2.2278201401233675
training, 5, 105.13473200116839, -2.0352859216076986, 0.0, -2.0139787197113037
validating, 5, 147.90642776489258, -2.781534504890442, 0.0, -1.4934879660606384
testing, 5, 154.8208137512207, -2.858056342601776, 0.0, -1.4986924946308136
training, 6, inf, -1.5113069874899727, 0.0, -1.39089834690094
validating, 6, inf, -2.780520331859589, 0.0, -1.310203269124031
testing, 6, inf, -2.8240826606750487, 0.0, -1.4919792592525483
training, 7, inf, -1.488590520620346, 0.0, -1.4675929546356201
validating, 7, inf, -2.7807313203811646, 0.0, -1.469387912750244
testing, 7, inf, -2.849711763858795, 0.0, -1.4693326383829117
training, 8, inf, -1.4853078448346684, 0.0, -1.443652868270874
validating, 8, inf, -2.7650635957717897, 0.0, -1.5532532930374146
testing, 8, inf, -2.830513799190521, 0.0, -1.5405093014240265
