mode, epoch, average loss, defender utility
training, -1, 0.0, -3.114250578199114
validating, -1, 0.0, -3.412742042541504
testing, -1, 0.0, nan
training, 0, 1.4304712193352835, -3.43556729725429
validating, 0, 1.3484448194503784, -3.4494565963745116
testing, 0, 1.2793381810188293, nan
training, 1, 1.4197030918938773, -3.432016018458775
validating, 1, 1.3044744729995728, -3.426658201217651
testing, 1, 1.2375102519989014, nan
training, 2, 1.1851720605577742, -3.2446002347128733
validating, 2, 0.8177120804786682, -3.1422902584075927
testing, 2, 0.7817539393901825, nan
training, 3, 0.6996977550642831, -3.038299880708967
validating, 3, 0.5627869009971619, -3.1287026405334473
testing, 3, 0.5544387340545655, nan
training, 4, 0.7062048486300877, -3.0188503197261265
validating, 4, 0.6210312008857727, -3.093873691558838
testing, 4, 0.609526377916336, nan
training, 5, 0.7425705092293876, -3.0079726559775217
validating, 5, 0.5961495757102966, -3.0875312805175783
testing, 5, 0.5917347490787506, nan
training, 6, 0.7165424704551697, -2.992140933445522
validating, 6, 0.5725348711013794, -3.086332654953003
testing, 6, 0.5714278221130371, nan
training, 7, 0.7320323492799486, -2.9913796901702883
validating, 7, 0.7457493662834167, -3.096933889389038
testing, 7, 0.7159542441368103, nan
training, 8, 0.7192728808947972, -2.9829888207571846
validating, 8, 0.5260202288627625, -3.0837466716766357
testing, 8, 0.5185324192047119, nan
training, 9, 0.6390730525766101, -2.9586248534066337
validating, 9, 0.518222987651825, -3.05369610786438
testing, 9, 0.5047009706497192, nan
training, 10, 0.5694894458566393, -2.9296880517687116
validating, 10, 0.4540655493736267, -3.031049108505249
testing, 10, 0.4202722758054733, nan
training, 11, 0.5062686894621168, -2.885500921521868
validating, 11, 0.40275791883468626, -2.9618503570556642
testing, 11, 0.3200631558895111, nan
training, 12, 0.36478323936462403, -2.8098266056605747
validating, 12, 0.36860116124153136, -2.9291616439819337
testing, 12, 0.1953245908021927, nan
training, 13, 0.30258477202483586, -2.772366557802473
validating, 13, 0.3726278364658356, -2.9195924758911134
testing, 13, 0.19105843901634217, nan
training, 14, 0.29790858413491933, -2.7684718949454172
validating, 14, 0.37718006372451784, -2.9274683952331544
testing, 14, 0.18856231570243837, nan
training, 15, 0.2931478129965918, -2.7667112827301024
validating, 15, 0.37973013520240784, -2.905171775817871
testing, 15, 0.1818605601787567, nan
training, 16, 0.29174613314015524, -2.7591415745871406
validating, 16, 0.38718385696411134, -2.9065542697906492
testing, 16, 0.18326092064380645, nan
