mode, epoch, average loss, defender utility
training, -1, 0.8437700815498829, 4.964969551563263
testing, -1, 0.679463654756546, 4.821460962295532
training, 0, 2.1235449761152267, 2.374220311641693
testing, 0, 1.8690034806728364, -1.1674373149871826
training, 1, 2.119536702334881, 2.3972415804862974
testing, 1, 1.8610868334770203, -1.1527547359466552
training, 2, 2.105501948297024, 2.393086385726929
testing, 2, 1.840089386701584, -1.0437837600708009
training, 3, 2.0641874223947525, 2.4141622185707092
testing, 3, 1.7900896608829497, -0.9566532135009765
training, 4, 1.9808579131960868, 2.7129035711288454
testing, 4, 1.696057963371277, 0.28913331031799316
training, 5, 1.8434096947312355, 3.236804175376892
testing, 5, 1.57485471367836, 0.6364949703216553
training, 6, 1.672103500366211, 3.2649170994758605
testing, 6, 1.433877944946289, 0.7533836841583252
training, 7, 1.5256257221102714, 2.986955440044403
testing, 7, 1.3334798872470857, 0.7669435977935791
training, 8, 1.4642792522907258, 2.6579875230789183
testing, 8, 1.3085042476654052, 0.28194279670715333
training, 9, 1.449157752096653, 2.5991491079330444
testing, 9, 1.2996595740318297, 0.28533735275268557
training, 10, 1.4435743376612664, 2.5468111991882325
testing, 10, 1.2914729297161103, 0.2863329887390137
training, 11, 1.4375844210386277, 2.552028405666351
testing, 11, 1.2847473263740539, 0.2866182327270508
training, 12, 1.4328245267271995, 2.587053632736206
testing, 12, 1.2795478403568268, 0.28524489402770997
training, 13, 1.4296306148171425, 2.685491132736206
testing, 13, 1.2755844295024872, 0.2830179691314697
training, 14, 1.4265622347593307, 2.69153071641922
testing, 14, 1.2706934630870819, 0.2806508541107178
training, 15, 1.4244572952389718, 2.6294742107391356
testing, 15, 1.2679647088050843, 0.27893733978271484
training, 16, 1.4234910294413567, 2.703350615501404
testing, 16, 1.2652884423732758, 0.2790523529052734
training, 17, 1.4224000409245492, 2.5660670399665833
testing, 17, 1.2630336582660675, 0.2793557643890381
training, 18, 1.4211789935827255, 2.7298216223716736
testing, 18, 1.2632825434207917, 0.28128914833068847
training, 19, 1.4207743853330612, 2.3838828444480895
testing, 19, 1.2615036368370056, 0.2832334041595459
