Random seed, 2
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.16896844932011196, 0.0, 0.0, -0.2264067530632019
validating, -1, 0.16748490333557128, -0.7541132129728794, 0.0, -0.22104540057480335
testing, -1, 0.16784355640411378, -0.4789415005594492, 0.0, -0.14762199334800244
training, 0, 1.6610796213150025, 0.0, 0.0, -0.2264067530632019
validating, 0, 1.837783944606781, -1.7477424263954162, 0.0, -0.22104540057480335
testing, 0, 1.5849608540534974, -1.8129245817661286, 0.0, -0.14762199334800244
training, 1, 1.595535455431257, -0.22640869204908012, 0.0, -0.2264067381620407
validating, 1, 1.718680727481842, -1.7433560132980346, 0.0, -0.22104540057480335
testing, 1, 1.4873035907745362, -1.807528793811798, 0.0, -0.14762199334800244
training, 2, 1.551403284072876, -0.22641013196475268, 0.0, -0.2264067828655243
validating, 2, 1.7200328707695007, -1.6734919548034668, 0.0, -0.22104540057480335
testing, 2, 1.4870136260986329, -1.7907224617898465, 0.0, -0.14762199334800244
training, 3, 1.5887314694268362, -0.2264070236055402, 0.0, -0.2264067381620407
validating, 3, 1.7784428954124452, -1.856621515750885, 0.0, -0.22104540057480335
testing, 3, 1.5343963503837585, -1.7511049494147302, 0.0, -0.14762199334800244
training, 4, 1.6328653471810477, -0.22640692533732473, 0.0, -0.2264067530632019
validating, 4, 1.8090370297431946, -1.6828880541026592, 0.0, -0.22104540057480335
testing, 4, 1.5586841821670532, -1.8609445065259933, 0.0, -0.14762199334800244
training, 5, 1.6522469384329659, -0.22640696040125263, 0.0, -0.2264067530632019
validating, 5, 1.8249387621879578, -1.7233575969934463, 0.0, -0.22104540057480335
testing, 5, 1.5711069345474242, -1.8380461879074574, 0.0, -0.14762199334800244
training, 6, 1.6639871835708617, -0.22640695032763847, 0.0, -0.2264067679643631
validating, 6, 1.8341010928153991, -1.8780528426170349, 0.0, -0.22104540057480335
testing, 6, 1.5784130334854125, -1.7586257088929416, 0.0, -0.14762199334800244
training, 7, 1.6708811828068324, -0.22640698071280455, 0.0, -0.2264067381620407
validating, 7, 1.8405063986778258, -1.8799781680107117, 0.0, -0.22104540057480335
testing, 7, 1.5834346771240235, -1.8500228259712457, 0.0, -0.14762199334800244
training, 8, 1.6771727357591901, -0.22640691998745277, 0.0, -0.2264067530632019
validating, 8, 1.854443323612213, -1.884666883945465, 0.0, -0.22104540057480335
testing, 8, 1.5945716619491577, -1.9389957308769226, 0.0, -0.14762199334800244
