mode, epoch, average loss, defender utility
training, -1, 0.30090200273053985, -2.41336333325931, 0.0
validating, -1, 0.24529375098645687, -1.6371240735054016, 0.0
testing, -1, 0.18288777619600297, -2.161013814806938, 0.0
training, 0, 1.4696032455989292, -3.1559449808938163, 0.0
validating, 0, 1.5888242244720459, -3.1394022941589355, 0.0
testing, 0, 1.4327290177345275, -3.190566635131836, 0.0
training, 1, 1.4568058558872767, -3.1533758231571745, 0.0
validating, 1, 1.5226969480514527, -3.1086182594299316, 0.0
testing, 1, 1.3715671062469483, -3.1697664499282836, 0.0
training, 2, 1.2116329601832798, -3.0631802763257707, 0.0
validating, 2, 0.9107610940933227, -2.680535078048706, 0.0
testing, 2, 0.8112003386020661, -2.825113892555237, 0.0
training, 3, 0.6168376247797693, -2.733870366641453, 0.0
validating, 3, 0.403282405436039, -2.0054974794387816, 0.0
testing, 3, 0.3475560501217842, -2.346505951881409, 0.0
training, 4, 0.4476152135857514, -2.5552933820656367, 0.0
validating, 4, 0.3547220125794411, -1.8238691210746765, 0.0
testing, 4, 0.30264488644897936, -2.2325421035289765, 0.0
training, 5, 0.4124172981296267, -2.5093454931463515, 0.0
validating, 5, 0.33730603456497193, -1.8061846435070037, 0.0
testing, 5, 0.2853186881169677, -2.2042330890893935, 0.0
training, 6, 0.38697655903441563, -2.4836077460220882, 0.0
validating, 6, 0.3277400642633438, -1.8532111167907714, 0.0
testing, 6, 0.2745713297277689, -2.196458598971367, 0.0
training, 7, 0.37063378947121756, -2.486171691758292, 0.0
validating, 7, 0.3228419028222561, -1.8743691563606262, 0.0
testing, 7, 0.26299147196114064, -2.2002368688583376, 0.0
training, 8, 0.35566992568118233, -2.4860892287322454, 0.0
validating, 8, 0.3056389898061752, -1.8493612229824066, 0.0
testing, 8, 0.25334561746567485, -2.183127576112747, 0.0
training, 9, 0.34527235361082215, -2.4721113647733417, 0.0
validating, 9, 0.30347530394792555, -1.864167821407318, 0.0
testing, 9, 0.2444785473868251, -2.181927889585495, 0.0
training, 10, 0.3364404019500528, -2.4722388412271226, 0.0
validating, 10, 0.2969824649393559, -1.8609914600849151, 0.0
testing, 10, 0.23770465813577174, -2.178956237435341, 0.0
training, 11, 0.32859950491360257, -2.464718165567943, 0.0
validating, 11, 0.28905408792197707, -1.8499729692935944, 0.0
testing, 11, 0.23178828768432141, -2.175339886546135, 0.0
training, 12, 0.3225595452955791, -2.455578441279275, 0.0
validating, 12, 0.28664104305207727, -1.8568704783916474, 0.0
testing, 12, 0.2273141911253333, -2.175247609615326, 0.0
training, 13, 0.31931183508464267, -2.447240105697087, 0.0
validating, 13, 0.2855885371565819, -1.809395033121109, 0.0
testing, 13, 0.22210373859852553, -2.1721352308988573, 0.0
training, 14, 0.31563748099974226, -2.4464001561914173, 0.0
validating, 14, 0.2799886498600245, -1.7845288574695588, 0.0
testing, 14, 0.22042259899899364, -2.171412894129753, 0.0
training, 15, 0.3124384222286088, -2.4404779825891767, 0.0
validating, 15, 0.27619048319756984, -1.4824961423873901, 0.0
testing, 15, 0.2178228734061122, -2.1654355466365813, 0.0
training, 16, 0.3109353364578315, -2.435829461472375, 0.0
validating, 16, 0.2751963138580322, -1.4797587096691132, 0.0
testing, 16, 0.21610075877979398, -2.1623168855905535, 0.0
training, 17, 0.3120364843734673, -2.4562370802674973, 0.0
validating, 17, 0.272264289855957, -1.4793051838874818, 0.0
testing, 17, 0.21518136290833353, -2.160802060365677, 0.0
training, 18, 0.3092424891889095, -2.4332034511225564, 0.0
validating, 18, 0.2719096582382917, -1.482085907459259, 0.0
testing, 18, 0.2136654975824058, -2.160333773493767, 0.0
training, 19, 0.3077006325125694, -2.427590170076915, 0.0
validating, 19, 0.2731646880507469, -1.4850804805755615, 0.0
testing, 19, 0.2106791280210018, -2.149379789829254, 0.0
mode, epoch, average loss, defender utility
training, -1, 0.12810350491532257, -1.7234068066297499, 0.0
validating, -1, 0.22391749173402786, -1.1867850363254546, 0.0
testing, -1, 0.10505147948861122, -1.1306682094931602, 0.0
training, 0, 2.4153440747942243, -5.520388793945313, 0.0
validating, 0, 1.6055775880813599, -5.5180682182312015, 0.0
testing, 0, 3.7995482623577117, -5.5447934627532955, 0.0
training, 1, 2.4013406651360647, -5.673444475446429, 0.0
validating, 1, 1.585986590385437, -5.915966129302978, 0.0
testing, 1, 3.7339849531650544, -5.893995475769043, 0.0
training, 2, 2.255470561981201, -4.776489537102836, 0.0
validating, 2, 1.440390133857727, -3.459387922286987, 0.0
testing, 2, 3.297850799560547, -4.489946293830871, 0.0
training, 3, 1.8774996416909353, -4.864311511175973, 0.0
validating, 3, 1.079726779460907, -2.9998921394348144, 0.0
testing, 3, 2.2129573583602906, -3.3020006895065306, 0.0
training, 4, 1.2854232788085938, -3.1138229301997593, 0.0
validating, 4, 0.6938087701797485, -2.855622434616089, 0.0
testing, 4, 1.0896799921989442, -2.967367720603943, 0.0
training, 5, 0.7447348245552607, -2.8207657064710343, 0.0
validating, 5, 0.5055260807275772, -2.2420615434646605, 0.0
testing, 5, 0.5100168459117412, -2.4944802045822145, 0.0
training, 6, 0.48024657900844303, -2.230226264681135, 0.0
validating, 6, 0.44237254112958907, -1.5050451159477234, 0.0
testing, 6, 0.271815725043416, -1.8612985372543336, 0.0
training, 7, 0.3745362373068929, -1.8415682102952684, 0.0
validating, 7, 0.43361106999218463, -1.1930427730083466, 0.0
testing, 7, 0.20726137831807137, -1.4811198949813842, 0.0
training, 8, 0.33309690031622136, -1.613273532475744, 0.0
validating, 8, 0.43515109159052373, -1.0667434990406037, 0.0
testing, 8, 0.18154771514236928, -1.254702177643776, 0.0
training, 9, 0.32122017557599714, -1.5372036689094135, 0.0
validating, 9, 0.43737195879220964, -1.0178531274184934, 0.0
testing, 9, 0.16741086952388287, -1.1173687543720008, 0.0
training, 10, 0.31727943432384303, -1.476289711679731, 0.0
validating, 10, 0.44412826001644135, -0.9750339850195815, 0.0
testing, 10, 0.15648686261847616, -1.0090665847063065, 0.0
training, 11, 0.3153508499397763, -1.454448030403416, 0.0
validating, 11, 0.4411361010745168, -0.9701041085021643, 0.0
testing, 11, 0.1562560798600316, -1.0126403020025463, 0.0
training, 12, 0.3127899250281709, -1.4493730025632041, 0.0
validating, 12, 0.44106641933321955, -0.9695789855595649, 0.0
testing, 12, 0.15509850857779384, -1.0071884490549565, 0.0
training, 13, 0.3111814325143184, -1.4602274768054486, 0.0
validating, 13, 0.4383706273511052, -0.9714372446258495, 0.0
testing, 13, 0.15335555821657182, -0.9870775572024286, 0.0
