mode, epoch, average loss, defender utility
training, -1, 1.6450147935322352, nan
validating, -1, 1.5713449478149415, nan
testing, -1, 1.400369691848755, nan
training, 0, 3.8728242533547537, -4.743407821655273
validating, 0, 3.572676181793213, -4.651700401306153
testing, 0, 3.786456990242004, -4.863537311553955
mode, epoch, average loss, defender utility
training, -1, 1.1932674646377563, nan
validating, -1, 1.2544135332107544, nan
testing, -1, 0.9566295742988586, nan
training, 0, 2.3100001880100796, -2.539573894228254
validating, 0, 2.4558714866638183, -2.5408173561096192
testing, 0, 2.4056329488754273, -2.5220943689346313
mode, epoch, average loss, defender utility
training, -1, 0.9166205167770386, nan
validating, -1, 1.04081130027771, nan
testing, -1, 0.8623396158218384, nan
training, 0, 2.885893283571516, -6.027182524544852
validating, 0, 2.9151973724365234, -5.978999423980713
testing, 0, 2.8662952899932863, -6.09546127319336
mode, epoch, average loss, defender utility
training, -1, 1.2804235322134836, nan
validating, -1, 1.2664019107818603, nan
testing, -1, 1.3977278232574464, nan
training, 0, 3.44259751864842, -3.189128753117153
validating, 0, 3.3618565082550047, -3.1459295749664307
testing, 0, 3.5028521060943603, -3.1995256423950194
mode, epoch, average loss, defender utility
training, -1, 1.5459091441971915, nan
validating, -1, 1.687761902809143, nan
testing, -1, 1.6624573349952698, nan
training, 0, 3.2723822593688965, -1.9639574698039464
validating, 0, 3.3743372917175294, -1.947170615196228
testing, 0, 3.238095998764038, -1.9671926975250245
