mode, epoch, average loss, defender utility
mode, epoch, average loss, defender utility
training, -1, 3.424105201448713, -4.093934127262661
validating, -1, 3.75282621383667, -5.304795742034912
testing, -1, 3.406163454055786, -5.225373029708862
training, 0, 4.243497337613787, -4.646832261766706
validating, 0, 4.341995716094971, -4.658254623413086
testing, 0, 4.326519727706909, -4.642624855041504
training, 1, 4.241468054907663, -4.646759918757847
validating, 1, 4.337019443511963, -4.6570329666137695
testing, 1, 4.322224140167236, -4.641367673873901
training, 2, 4.218518665858677, -4.636240141732352
validating, 2, 4.300327777862549, -4.654110431671143
testing, 2, 4.2906317710876465, -4.66543436050415
training, 3, 4.131523200443813, -4.585206236158099
validating, 3, 4.171506404876709, -4.631235122680664
testing, 3, 4.180007457733154, -4.755712270736694
training, 4, 3.854301759174892, -4.474419593811035
validating, 4, 3.880941867828369, -4.588580131530762
testing, 4, 3.9360837936401367, -5.017476797103882
training, 5, 3.465998274939401, -4.300500971930368
validating, 5, 3.4951024055480957, -4.601975917816162
testing, 5, 3.622530221939087, -5.709503412246704
training, 6, 3.183967351913452, -4.061047758374896
validating, 6, 3.310279369354248, -4.857916831970215
testing, 6, 3.452791213989258, -6.694937467575073
training, 7, 3.0984698704310825, -3.960273163659232
validating, 7, 3.259467601776123, -5.071835041046143
testing, 7, 3.3513903617858887, -7.01586651802063
training, 8, 3.024759905678885, -3.917595318385533
validating, 8, 3.2436575889587402, -5.100534439086914
testing, 8, 3.267789840698242, -6.798302412033081
training, 9, 2.9545157296316966, -3.8956832545144215
validating, 9, 3.2309961318969727, -5.226883411407471
testing, 9, 3.1898655891418457, -6.748711109161377
training, 10, 2.92364570072719, -3.8700031893593922
validating, 10, 3.2436294555664062, -5.25731086730957
testing, 10, 3.140373468399048, -6.537381649017334
training, 11, 2.873800345829555, -3.8682772432054793
validating, 11, 3.237403392791748, -5.475019454956055
testing, 11, 3.0856881141662598, -6.645493984222412
training, 12, 2.849843297685896, -3.822348185947963
validating, 12, 3.223649501800537, -5.833673477172852
testing, 12, 3.0363399982452393, -6.933171033859253
training, 13, 2.837634359087263, -3.8066268307822093
validating, 13, 3.2286462783813477, -5.939879417419434
testing, 13, 3.0121870040893555, -6.962020397186279
training, 14, 2.8255743299211775, -3.7991678033556258
validating, 14, 3.2287230491638184, -5.994658470153809
testing, 14, 2.9959843158721924, -7.0143139362335205
training, 15, 2.8265536853245328, -3.8288773127964566
validating, 15, 3.2526750564575195, -5.64257287979126
testing, 15, 3.001957654953003, -6.65967583656311
training, 16, 2.805612632206508, -3.8401544094085693
validating, 16, 3.255021095275879, -5.5870771408081055
testing, 16, 2.9945669174194336, -6.639075756072998
training, 17, 2.820005553109305, -3.8112593718937466
validating, 17, 3.2315382957458496, -5.877704620361328
testing, 17, 2.9656405448913574, -7.026442527770996
training, 18, 2.7852160249437605, -3.7985460417611256
validating, 18, 3.2408957481384277, -5.703548908233643
testing, 18, 2.9664134979248047, -6.873278617858887
training, 19, 2.776676280157907, -3.8348681586129323
