Random seed, 9
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.1876914484160287, 0.0, 0.0, -0.4220556616783142
validating, -1, 0.16708042621612548, -0.4362663716077805, 0.0, -0.44081213176250456
testing, -1, 0.2081752747297287, -0.6477832973003388, 0.0, -0.6597369909286499
training, 0, 0.6367017337254115, 0.0, 0.0, -0.4420810043811798
validating, 0, 0.647686493396759, -0.5100250124931336, 0.0, -0.4759013503789902
testing, 0, 0.8059962511062622, -0.7135778129100799, 0.0, -0.6878816515207291
training, 1, 0.6153221964836121, 0.0, 0.0, -0.4822036325931549
validating, 1, 0.6359411358833313, -0.5743455827236176, 0.0, -0.512148404121399
testing, 1, 0.7396066665649415, -0.7511383801698684, 0.0, -0.723169282078743
training, 2, 0.6025683845792498, 0.0, 0.0, -0.4580165445804596
validating, 2, 0.62265864610672, -0.486021888256073, 0.0, -0.4488820105791092
testing, 2, 0.7581676244735718, -0.7117955178022385, 0.0, -0.692175242304802
training, 3, 0.5953011104038783, 0.0, 0.0, -0.43746551871299744
validating, 3, 0.6189553141593933, -0.5316354334354401, 0.0, -0.46566265523433686
testing, 3, 0.7330063223838806, -0.7233706191182137, 0.0, -0.7068295508623124
training, 4, 0.5840362412588936, 0.0, 0.0, -0.44918742775917053
validating, 4, 0.613115108013153, -0.531095665693283, 0.0, -0.47564844191074374
testing, 4, 0.7306246757507324, -0.7240156963467598, 0.0, -0.709007054567337
training, 5, 0.5798160876546588, 0.0, 0.0, -0.4413072168827057
validating, 5, 0.6112846493721008, -0.5261688649654388, 0.0, -0.4778930813074112
testing, 5, 0.7345648169517517, -0.7243460729718209, 0.0, -0.7086987167596817
training, 6, 0.5878992523465838, 0.0, 0.0, -0.4322260916233063
validating, 6, 0.6146383643150329, -0.48169622123241423, 0.0, -0.45683598816394805
testing, 6, 0.7615057051181793, -0.7127660900354386, 0.0, -0.6973329901695251
training, 7, 0.5711430958339146, 0.0, 0.0, -0.4386105537414551
validating, 7, 0.6168478846549987, -0.6011190295219422, 0.0, -0.5541602522134781
testing, 7, 0.7120880305767059, -0.7478663966059684, 0.0, -0.7296443581581116
training, 8, 0.5682726195880345, 0.0, 0.0, -0.47235020995140076
validating, 8, 0.6130265116691589, -0.5757404029369354, 0.0, -0.537833085656166
testing, 8, 0.715205854177475, -0.7331050574779511, 0.0, -0.7207181334495545
training, 9, 0.5586339524814061, 0.0, 0.0, -0.4524664282798767
validating, 9, 0.613852059841156, -0.5676581889390946, 0.0, -0.539002189040184
testing, 9, 0.7179226338863373, -0.7287592858076095, 0.0, -0.714094951748848
training, 10, 0.5573275310652597, 0.0, 0.0, -0.46541234850883484
validating, 10, 0.6180859684944153, -0.6213962078094483, 0.0, -0.5893052309751511
testing, 10, 0.6986846089363098, -0.7412587076425552, 0.0, -0.7295543029904366
training, 11, 0.5523512550762721, 0.0, 0.0, -0.4475459158420563
validating, 11, 0.6152829527854919, -0.5612679570913315, 0.0, -0.5430021792650223
testing, 11, 0.7215961813926697, -0.7175467386841774, 0.0, -0.7046772301197052
training, 12, 0.5425012537411281, 0.0, 0.0, -0.4483773112297058
validating, 12, 0.6167426943778992, -0.6392729848623275, 0.0, -0.6173137456178666
testing, 12, 0.6950023829936981, -0.7432938158512116, 0.0, -0.7344701588153839
training, 13, 0.5406267438616071, 0.0, 0.0, -0.4640228748321533
validating, 13, 0.618438446521759, -0.5918101876974106, 0.0, -0.578033772110939
testing, 13, 0.7080833554267884, -0.7175060525536537, 0.0, -0.7093452095985413
training, 14, 0.5331714306558881, 0.0, 0.0, -0.4470199644565582
validating, 14, 0.6226095795631409, -0.6464037507772445, 0.0, -0.625877371430397
testing, 14, 0.6854716539382935, -0.7316041603684426, 0.0, -0.725689172744751
training, 15, 0.5322164484432765, 0.0, 0.0, -0.4850711226463318
validating, 15, 0.6274353384971618, -0.6376828521490097, 0.0, -0.6219062715768814
testing, 15, 0.6841083884239196, -0.7233798518776894, 0.0, -0.720113468170166
training, 16, 0.5420088529586792, 0.0, 0.0, -0.4414604902267456
validating, 16, 0.6448421359062195, -0.5438172727823257, 0.0, -0.5507533818483352
testing, 16, 0.7384086906909942, -0.6854762703180313, 0.0, -0.6814020156860352
training, 17, 0.537368495123727, 0.0, 0.0, -0.4376191794872284
validating, 17, 0.6387305378913879, -0.5856072098016739, 0.0, -0.5742105036973953
testing, 17, 0.7169535040855408, -0.69179877191782, 0.0, -0.6898214161396027
training, 18, 0.5254155942371913, 0.0, 0.0, -0.4433877766132355
validating, 18, 0.633195698261261, -0.6159829348325729, 0.0, -0.6078525334596634
testing, 18, 0.6928507924079895, -0.705532293021679, 0.0, -0.7063113510608673
training, 19, 0.5165294868605478, 0.0, 0.0, -0.45420029759407043
validating, 19, 0.6320890307426452, -0.6393889218568802, 0.0, -0.6315352946519852
