mode, epoch, average loss, defender utility
training, -1, 3.424105201448713, -4.093934127262661
validating, -1, 3.75282621383667, -5.304795742034912
testing, -1, 3.406163454055786, -5.225373029708862
training, 0, 4.243497337613787, -4.646832261766706
validating, 0, 4.341995716094971, -4.658254623413086
testing, 0, 4.326519727706909, -4.642624855041504
training, 1, 4.242043529238019, -4.646578924996512
validating, 1, 4.338989734649658, -4.658396244049072
testing, 1, 4.324076890945435, -4.640176057815552
training, 2, 4.231339727129255, -4.641950947897775
validating, 2, 4.323774814605713, -4.658166885375977
testing, 2, 4.311326742172241, -4.650066137313843
training, 3, 4.200741563524518, -4.622676236288888
validating, 3, 4.275140285491943, -4.648907661437988
testing, 3, 4.270043849945068, -4.680652618408203
training, 4, 4.086447170802525, -4.577213082994733
validating, 4, 4.1439948081970215, -4.630683898925781
testing, 4, 4.158581495285034, -4.770696401596069
training, 5, 3.838493755885533, -4.483659403664725
validating, 5, 3.896317958831787, -4.597897529602051
testing, 5, 3.9533162117004395, -4.986656904220581
training, 6, 3.533165488924299, -4.318046808242798
validating, 6, 3.6357579231262207, -4.590124130249023
testing, 6, 3.740076780319214, -5.328085899353027
training, 7, 3.269958734512329, -4.19147481237139
validating, 7, 3.4225049018859863, -4.656949520111084
testing, 7, 3.5678958892822266, -5.834524631500244
training, 8, 3.154316391263689, -4.128206832068307
validating, 8, 3.296776294708252, -4.86890983581543
testing, 8, 3.4660749435424805, -6.528501749038696
training, 9, 3.136282818658011, -4.024421419416155
validating, 9, 3.2480249404907227, -5.1457366943359375
testing, 9, 3.4104056358337402, -7.039524078369141
training, 10, 3.097879546029227, -4.024257932390485
validating, 10, 3.2297706604003906, -5.328413009643555
testing, 10, 3.3790769577026367, -7.188488006591797
training, 11, 3.084404536655971, -3.937333277293614
validating, 11, 3.2099595069885254, -5.6540207862854
testing, 11, 3.3372015953063965, -7.251986503601074
training, 12, 3.065339837755476, -3.88297370501927
validating, 12, 3.1970763206481934, -5.92013692855835
testing, 12, 3.296344757080078, -7.27350378036499
training, 13, 3.048581736428397, -3.8549962043762207
validating, 13, 3.1893649101257324, -5.8550190925598145
testing, 13, 3.2468600273132324, -7.225945234298706
training, 14, 3.0024775096348355, -3.8723415306636264
validating, 14, 3.191067695617676, -5.646170616149902
testing, 14, 3.21090030670166, -7.052951335906982
training, 15, 2.9915636607578824, -3.8655690125056674
validating, 15, 3.188342571258545, -5.724539279937744
testing, 15, 3.1816859245300293, -7.003634691238403
training, 16, 2.9788975034441267, -3.8361569132123674
validating, 16, 3.1772265434265137, -6.229455947875977
testing, 16, 3.1484246253967285, -7.232322454452515
training, 17, 3.009960038321359, -3.754048688071115
validating, 17, 3.176954746246338, -6.916424751281738
testing, 17, 3.124755859375, -7.332038879394531
training, 18, 3.0499935150146484, -3.698784555707659
validating, 18, 3.1961565017700195, -7.359518527984619
testing, 18, 3.120065689086914, -7.492996692657471
training, 19, 3.0474158014569963, -3.6998844487326488
validating, 19, 3.196019172668457, -7.376368045806885
testing, 19, 3.0954949855804443, -7.455898761749268
training, 20, 3.051708017076765, -3.660693202699934
validating, 20, 3.2017135620117188, -7.389596939086914
testing, 20, 3.083747625350952, -7.454571485519409
training, 21, 3.0189828191484724, -3.6976589475359236
validating, 21, 3.205172061920166, -7.404390811920166
testing, 21, 3.0667080879211426, -7.406453371047974
training, 22, 3.060953072139195, -3.715700932911464
validating, 22, 3.2503175735473633, -7.425846099853516
testing, 22, 3.090848445892334, -7.634392261505127
training, 23, 3.110717569078718, -3.6595723969595775
validating, 23, 3.2453513145446777, -7.441015720367432
testing, 23, 3.068372964859009, -7.552375078201294
training, 24, 3.0926559312003, -3.625862257821219
validating, 24, 3.2431139945983887, -7.44416618347168
testing, 24, 3.063394069671631, -7.519813537597656
training, 25, 3.091817787715367, -3.6297808034079417
validating, 25, 3.249128818511963, -7.45035982131958
testing, 25, 3.064976215362549, -7.5338335037231445
training, 26, 3.0920475210462297, -3.6222923483167375
validating, 26, 3.252213478088379, -7.455721855163574
testing, 26, 3.0626702308654785, -7.517852544784546
training, 27, 3.081994431359427, -3.647562640053885
validating, 27, 3.258713722229004, -7.464317321777344
