mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.13333382095609392, -1.655859180007662, 0.0, 0.0
validating, -1, 0.1325019121170044, -1.6995998620986938, 0.0, 0.0
testing, -1, 0.1267595887184143, -1.4748691707849502, 0.0, -1.5859261907637119
training, 0, 3.6700843811035155, -2.775430733816964, 0.0, 0.0
validating, 0, 4.792542672157287, -2.825757551193237, 0.0, 0.0
testing, 0, 3.9798526406288146, -2.944647753238678, 0.0, -2.73291597366333
training, 1, 3.668043327331543, -2.7751857246671405, 0.0, 0.0
validating, 1, 4.7865783929824826, -2.825189208984375, 0.0, 0.0
testing, 1, 3.9734759092330934, -2.9427109241485594, 0.0, -2.7318743407726287
training, 2, 3.638060760498047, -2.770911765098572, 0.0, 0.0
validating, 2, 4.713953614234924, -2.818051290512085, 0.0, 0.0
testing, 2, 3.8942081570625304, -2.879185837507248, 0.0, -2.718743795156479
training, 3, 3.4777752893311638, -2.7407149638448445, 0.0, 0.0
validating, 3, 4.455526661872864, -2.773893690109253, 0.0, 0.0
testing, 3, 3.5858701705932616, -2.82549501657486, 0.0, -2.6325828194618226
training, 4, 3.074931364400046, -2.4838850498199463, 0.0, 0.0
validating, 4, 4.663729834556579, -2.460291302204132, 0.0, 0.0
testing, 4, 3.2543072044849395, -2.0715342819690705, 0.0, -1.9968841791152954
training, 5, 3.3107443724359786, -2.2227608272007533, 0.0, 0.0
validating, 5, 6.080674624443054, -2.4138410568237303, 0.0, 0.0
testing, 5, 3.7409766137599947, -1.9798256635665894, 0.0, -1.9736230850219727
training, 6, 3.781858774593898, -2.222091010638646, 0.0, 0.0
validating, 6, 6.953347444534302, -2.411888587474823, 0.0, 0.0
testing, 6, 4.100463968515396, -1.9809910118579865, 0.0, -1.9771415293216705
training, 7, 4.16521349634443, -2.2219411509377616, 0.0, 0.0
validating, 7, 7.65443708896637, -2.4104277968406675, 0.0, 0.0
testing, 7, 4.393931382894516, -1.9825032889842986, 0.0, -1.9795399725437164
training, 8, 4.439146251337869, -2.2213997619492667, 0.0, 0.0
validating, 8, 8.337655162811279, -2.4090075373649595, 0.0, 0.0
testing, 8, 4.705058747529984, -1.9840872704982757, 0.0, -1.9817471086978913
training, 9, 4.785798142637526, -2.220703387260437, 0.0, 0.0
validating, 9, 9.046341013908386, -2.4077194929122925, 0.0, 0.0
testing, 9, 5.034649366140366, -1.9950214624404907, 0.0, -1.9838589787483216
training, 10, 5.128400746413639, -2.2205471668924606, 0.0, 0.0
validating, 10, 9.699385070800782, -2.406354236602783, 0.0, 0.0
testing, 10, 5.338323885202408, -1.9998508512973785, 0.0, -1.9855147361755372
training, 11, 5.4363052947180615, -2.219524734360831, 0.0, 0.0
validating, 11, 10.407744789123536, -2.4048384547233583, 0.0, 0.0
testing, 11, 5.673134642839432, -2.004742270708084, 0.0, -1.9870478510856628
training, 12, 5.774234574181693, -2.21872615814209, 0.0, 0.0
validating, 12, 11.145966792106629, -2.403272867202759, 0.0, 0.0
testing, 12, 6.0239101350307465, -2.0070912420749663, 0.0, -1.9885777056217193
training, 13, 6.003896789891379, -2.2176923377173288, 0.0, 0.0
validating, 13, 11.224641394615173, -2.403180992603302, 0.0, 0.0
testing, 13, 6.062993031740189, -2.0073860049247743, 0.0, -1.9887243330478668
training, 14, 6.056747273036412, -2.217540213039943, 0.0, 0.0
validating, 14, 11.304736518859864, -2.403017854690552, 0.0, 0.0
testing, 14, 6.106268960237503, -2.0075905323028564, 0.0, -1.9888759791851043
training, 15, 6.098951426574162, -2.2173586062022617, 0.0, 0.0
validating, 15, 11.389841890335083, -2.4028564929962157, 0.0, 0.0
testing, 15, 6.149949461221695, -2.0078701317310332, 0.0, -1.9890679836273193
training, 16, 6.141223554951804, -2.217246774264744, 0.0, 0.0
validating, 16, 11.470925903320312, -2.402711033821106, 0.0, 0.0
testing, 16, 6.190283817052841, -2.0081504821777343, 0.0, -1.989239376783371
training, 17, 6.193505578381675, -2.2171141232763016, 0.0, 0.0
validating, 17, 11.560595440864564, -2.40255446434021, 0.0, 0.0
testing, 17, 6.2355079591274265, -2.0084716975688934, 0.0, -1.9893995821475983
training, 18, 6.2329290202685765, -2.216995712688991, 0.0, 0.0
validating, 18, 11.64773757457733, -2.402357280254364, 0.0, 0.0
testing, 18, 6.278744333982468, -2.008854162693024, 0.0, -1.9895639896392823
training, 19, 6.2849418418748035, -2.2168250032833643, 0.0, 0.0
validating, 19, 11.738644480705261, -2.4021846771240236, 0.0, 0.0
testing, 19, 6.323940414190292, -2.0091664254665376, 0.0, -1.9897348225116729
training, 20, 6.336801220689501, -2.216703130517687, 0.0, 0.0
validating, 20, 11.837204766273498, -2.402011215686798, 0.0, 0.0
testing, 20, 6.37294140458107, -2.009480559825897, 0.0, -1.9899348676204682
training, 21, 6.401129690238408, -2.216598580564771, 0.0, 0.0
validating, 21, 11.938942980766296, -2.40184508562088, 0.0, 0.0
testing, 21, 6.424319559335709, -2.009858268499374, 0.0, -1.990134245157242
training, 22, 6.450780238424029, -2.2164212550435747, 0.0, 0.0
validating, 22, 12.034832406044007, -2.4016295433044434, 0.0, 0.0
testing, 22, 6.471597498655319, -2.0102006554603578, 0.0, -1.9903029024600982
training, 23, 6.497290170192718, -2.2162581052098957, 0.0, 0.0
validating, 23, 12.13356659412384, -2.4014124751091, 0.0, 0.0
testing, 23, 6.520132297277451, -2.0105745613574983, 0.0, -1.9904775023460388
training, 24, 6.5216778738158085, -2.2160913961274282, 0.0, 0.0
validating, 24, 12.14419229030609, -2.4013914346694945, 0.0, 0.0
testing, 24, 6.525452023744583, -2.010602903366089, 0.0, -1.9904988706111908
training, 25, 6.526630597455161, -2.2160731196403503, 0.0, 0.0
validating, 25, 12.15431022644043, -2.401371383666992, 0.0, 0.0
testing, 25, 6.5304362118244175, -2.0106902956962585, 0.0, -1.9905149042606354
training, 26, 6.531345971993038, -2.216057562828064, 0.0, 0.0
validating, 26, 12.16492760181427, -2.401349675655365, 0.0, 0.0
testing, 26, 6.535603839159012, -2.0107374370098112, 0.0, -1.9905305325984954
training, 27, 6.537677204608917, -2.2160463230950493, 0.0, 0.0
validating, 27, 12.175560402870179, -2.4013235092163088, 0.0, 0.0
testing, 27, 6.541038197278977, -2.0107269048690797, 0.0, -1.9905564725399016
training, 28, 6.543618891920362, -2.216024819442204, 0.0, 0.0
validating, 28, 12.186611032485962, -2.4013022780418396, 0.0, 0.0
testing, 28, 6.54655573964119, -2.01085969209671, 0.0, -1.9905774176120759
training, 29, 6.550499202523913, -2.2160062313079836, 0.0, 0.0
validating, 29, 12.198229813575745, -2.4012802839279175, 0.0, 0.0
testing, 29, 6.552345031499863, -2.010878598690033, 0.0, -1.990598326921463
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.1288126106773104, -2.0171786627030572, 0.0, 0.0
validating, -1, 0.13937045335769654, -1.6684568971395493, 0.0, 0.0
