mode, epoch, average loss, defender utility
training, -1, 1.65465304851532, -4.856780576705932
validating, -1, 1.8036044359207153, -4.9327317237854
testing, -1, 1.5539297819137574, -4.614496421813965
training, 0, 4.198210212162563, -5.314824826376778
validating, 0, 4.2222902297973635, -5.280320453643799
testing, 0, 4.2162144660949705, -5.324629545211792
mode, epoch, average loss, defender utility
training, -1, 1.795341328212193, -6.115728419167655
validating, -1, 1.8977622509002685, -6.084964656829834
testing, -1, 1.8650790452957153, -6.1675097942352295
training, 0, 5.054152747562953, -6.609998580387661
validating, 0, 4.915686225891113, -6.617470645904541
testing, 0, 5.074154901504516, -6.567823028564453
mode, epoch, average loss, defender utility
training, -1, 2.036121450151716, -4.243556233814784
validating, -1, 2.0689234733581543, -4.248004817962647
testing, -1, 2.0616975665092467, -4.297833395004273
training, 0, 5.105073308944702, -4.517976828983852
validating, 0, 5.1416850090026855, -4.5213970184326175
testing, 0, 5.208500814437866, -4.530374383926391
mode, epoch, average loss, defender utility
training, -1, 3.0220761026654923, -4.077608217511858
validating, -1, 2.569241428375244, -3.5752806663513184
testing, -1, 2.931860876083374, -4.10100827217102
training, 0, 6.998900617871966, -4.678942516871861
validating, 0, 6.721488094329834, -4.534514713287353
testing, 0, 6.735102701187134, -4.687968730926514
mode, epoch, average loss, defender utility
training, -1, 2.1464401994432722, -6.017088222503662
validating, -1, 2.0171210289001467, -4.919000816345215
testing, -1, 2.55692880153656, -6.436309766769409
training, 0, 5.213262898581369, -7.544470923287528
validating, 0, 5.194704151153564, -7.491018199920655
testing, 0, 5.400896596908569, -7.402158260345459
