mode, epoch, average loss, defender utility
training, -1, 0.0, -3.338470002583095, -3.421959400177002
validating, -1, 0.0, -3.3769665718078614, -3.300985336303711
testing, -1, 0.0, -3.289418911933899, -3.4124183654785156
training, 0, 1.278575222832816, -3.500801542827061, -3.4640004634857178
validating, 0, 1.33523690700531, -3.50161075592041, -3.4200000762939453
testing, 0, 1.2916549682617187, -3.50044732093811, -3.556000232696533
training, 1, 1.2785751955849785, -3.5008015223911833, -3.4820003509521484
validating, 1, 1.3352370023727418, -3.501610803604126, -3.826000690460205
testing, 1, 1.2916546583175659, -3.5004473686218263, -3.5420002937316895
training, 2, 1.2785749299185616, -3.500801501955305, -3.575714588165283
validating, 2, 1.3352363348007201, -3.5016107082366945, -3.444000244140625
testing, 2, 1.291654109954834, -3.500447225570679, -3.4089999198913574
training, 3, 1.2785740647997175, -3.500801542827061, -3.482571840286255
validating, 3, 1.3352360486984254, -3.501610803604126, -3.686000347137451
testing, 3, 1.2916534900665284, -3.5004472970962524, -3.5840003490448
training, 4, 1.2785743917737689, -3.500801570074899, -3.4997143745422363
validating, 4, 1.3352360010147095, -3.50161075592041, -3.462000608444214
testing, 4, 1.291653537750244, -3.5004472494125367, -3.5350003242492676
training, 5, 1.2785745143890381, -3.5008015223911833, -3.4345717430114746
validating, 5, 1.3352362394332886, -3.50161075592041, -3.340000629425049
testing, 5, 1.2916538953781127, -3.50044732093811, -3.4020004272460938
training, 6, 1.2785741329193114, -3.5008015292031422, -3.5065717697143555
validating, 6, 1.3352356672286987, -3.5016108989715575, -3.654000759124756
testing, 6, 1.2916525602340698, -3.50044732093811, -3.4880001544952393
mode, epoch, average loss, defender utility
training, -1, 0.0, -3.338470002583095, -3.421959400177002
validating, -1, 0.0, -3.3769665718078614, -3.300985336303711
testing, -1, 0.0, -3.289418911933899, -3.4124183654785156
training, 0, 1.278575222832816, -3.500801542827061, -3.4640004634857178
validating, 0, 1.33523690700531, -3.50161075592041, -3.4200000762939453
testing, 0, 1.2916549682617187, -3.50044732093811, -3.556000232696533
training, 1, 1.2785751955849785, -3.5008015223911833, -3.4820003509521484
validating, 1, 1.3352370023727418, -3.501610803604126, -3.826000690460205
testing, 1, 1.2916546583175659, -3.5004473686218263, -3.5420002937316895
training, 2, 1.2785749299185616, -3.500801501955305, -3.575714588165283
validating, 2, 1.3352363348007201, -3.5016107082366945, -3.444000244140625
testing, 2, 1.291654109954834, -3.500447225570679, -3.4089999198913574
training, 3, 1.2785740647997175, -3.500801542827061, -3.482571840286255
validating, 3, 1.3352360486984254, -3.501610803604126, -3.686000347137451
testing, 3, 1.2916534900665284, -3.5004472970962524, -3.5840003490448
training, 4, 1.2785743917737689, -3.500801570074899, -3.4997143745422363
validating, 4, 1.3352360010147095, -3.50161075592041, -3.462000608444214
testing, 4, 1.291653537750244, -3.5004472494125367, -3.5350003242492676
training, 5, 1.2785745143890381, -3.5008015223911833, -3.4345717430114746
validating, 5, 1.3352362394332886, -3.50161075592041, -3.340000629425049
testing, 5, 1.2916538953781127, -3.50044732093811, -3.4020004272460938
training, 6, 1.2785741329193114, -3.5008015292031422, -3.5065717697143555
validating, 6, 1.3352356672286987, -3.5016108989715575, -3.654000759124756
testing, 6, 1.2916525602340698, -3.50044732093811, -3.4880001544952393
mode, epoch, average loss, defender utility
