Random seed, 100
mode, epoch, average loss, defender utility
training, -1, -4.76837158203125e-08, -6.686575065340315, 0
validating, -1, 0.0, -6.560299444198608, 0
testing, -1, 2.384185791015625e-07, -6.659619736671448, 0
training, 0, 4.982763719558716, -8.124425343104772, 0
validating, 0, 5.117958402633667, -7.9875531673431395, 0
testing, 0, 5.065434551239013, -8.094319438934326, 0
training, 1, 2.513354560307094, -7.574382836478097, 0
validating, 1, 2.052966594696045, -7.356209421157837, 0
testing, 1, 2.3063496589660644, -7.506244206428528, 0
training, 2, 2.3248047624315533, -7.490634025846209, 0
validating, 2, 2.4694865226745604, -7.404549217224121, 0
testing, 2, 2.554545783996582, -7.447809076309204, 0
training, 3, 2.3437202044895717, -7.473759160723005, 0
validating, 3, 2.129518747329712, -7.314345455169677, 0
testing, 3, 2.2914546966552733, -7.42239773273468, 0
training, 4, 2.276251493181501, -7.464808511734009, 0
validating, 4, 2.547915506362915, -7.398376989364624, 0
testing, 4, 2.6732073783874513, -7.48620126247406, 0
training, 5, 2.304793793814523, -7.452994918823242, 0
validating, 5, 2.123471212387085, -7.305724334716797, 0
testing, 5, 2.256802797317505, -7.404671597480774, 0
training, 6, 2.2334183624812534, -7.430564090183803, 0
validating, 6, 2.28700475692749, -7.293140935897827, 0
testing, 6, 2.4655826568603514, -7.421201252937317, 0
training, 7, 2.1942257268088206, -7.431320026942662, 0
validating, 7, 1.9455590724945069, -7.275248956680298, 0
testing, 7, 2.178365612030029, -7.384961414337158, 0
training, 8, 2.2325081825256348, -7.436059781483242, 0
validating, 8, 2.182221603393555, -7.227371168136597, 0
testing, 8, 2.421131658554077, -7.392957782745361, 0
training, 9, 2.199058185304914, -7.382605280194964, 0
validating, 9, 2.4468008995056154, -7.331989669799805, 0
testing, 9, 2.6816876411437987, -7.488355302810669, 0
training, 10, 2.414439685004098, -7.394340876170567, 0
validating, 10, 2.6454341888427733, -7.3054577827453615, 0
testing, 10, 3.1557531356811523, -7.483871555328369, 0
training, 11, 2.3234349931989398, -7.376867764336723, 0
validating, 11, 2.0008328914642335, -7.2126353740692135, 0
testing, 11, 2.4878334522247316, -7.388545441627502, 0
training, 12, 2.371915190560477, -7.380974401746477, 0
validating, 12, 3.0142993450164797, -7.221139907836914, 0
testing, 12, 3.6396893501281737, -7.456941223144531, 0
training, 13, 2.303786264147077, -7.368737540926252, 0
validating, 13, 1.8170600414276123, -7.095408487319946, 0
testing, 13, 2.2180502653121947, -7.298523235321045, 0
training, 14, 2.282376091820853, -7.335486282621111, 0
validating, 14, 1.9786937236785889, -7.116217803955078, 0
testing, 14, 2.3573673009872436, -7.327507448196411, 0
training, 15, 2.23888064793178, -7.322393233435495, 0
validating, 15, 2.320539951324463, -7.112349510192871, 0
testing, 15, 2.757839632034302, -7.359132218360901, 0
training, 16, 2.200848368235997, -7.325859894071306, 0
validating, 16, 2.232621192932129, -7.230496644973755, 0
testing, 16, 2.448990297317505, -7.346406960487366, 0
training, 17, 2.118570423126221, -7.301082815442767, 0
validating, 17, 1.758887529373169, -7.045259809494018, 0
testing, 17, 2.292746639251709, -7.3104187726974486, 0
training, 18, 2.17710462978908, -7.28246613230024, 0
validating, 18, 2.1573620796203614, -7.0906922817230225, 0
testing, 18, 2.6206520080566404, -7.33901207447052, 0
training, 19, 2.123612812587193, -7.276264790126255, 0
validating, 19, 1.955554723739624, -7.110344743728637, 0
testing, 19, 2.2323633432388306, -7.306953096389771, 0
