mode, epoch, average loss, defender utility
training, -1, 0.0, -2.9194339615958076
validating, -1, 0.0, -3.041748046875
testing, -1, 0.0, nan
training, 0, 1.8344110761369978, -3.0287429332733153
validating, 0, 1.7515087127685547, -3.032871150970459
testing, 0, 1.6608452558517457, nan
training, 1, 1.8344107491629464, -3.028742912837437
validating, 1, 1.7515082836151123, -3.032871437072754
testing, 1, 1.6608449459075927, nan
training, 2, 1.8344097818647112, -3.0287428992135186
validating, 2, 1.7515067100524901, -3.032871437072754
testing, 2, 1.6608434915542603, nan
training, 3, 1.83440888268607, -3.028742926461356
validating, 3, 1.7515051364898682, -3.032871389389038
testing, 3, 1.6608430862426757, nan
training, 4, 1.834407343183245, -3.028742871965681
validating, 4, 1.7515037536621094, -3.0328711032867433
testing, 4, 1.6608410120010375, nan
training, 5, 1.8344052042279924, -3.0287428787776403
validating, 5, 1.7515010833740234, -3.032871198654175
testing, 5, 1.6608392477035523, nan
training, 6, 1.8344015053340368, -3.028742940085275
validating, 6, 1.7514970302581787, -3.03287091255188
testing, 6, 1.6608365297317504, nan
training, 7, 1.8343987124306815, -3.0287429332733153
validating, 7, 1.7514950275421142, -3.032870960235596
testing, 7, 1.660834050178528, nan
training, 8, 1.8343968118940082, -3.028742906025478
validating, 8, 1.7514931201934814, -3.032871437072754
testing, 8, 1.660832667350769, nan
training, 9, 1.8343974794660296, -3.0287429332733153
validating, 9, 1.7514963626861573, -3.032871389389038
testing, 9, 1.6608351945877076, nan
training, 10, 1.8343982628413609, -3.0287429537091937
validating, 10, 1.7514940738677978, -3.0328710079193115
testing, 10, 1.6608342170715331, nan
training, 11, 1.8343965121677943, -3.028742926461356
validating, 11, 1.7514912128448485, -3.0328710079193115
testing, 11, 1.6608330488204956, nan
training, 12, 1.834394529887608, -3.0287428992135186
validating, 12, 1.7514890670776366, -3.032871437072754
testing, 12, 1.6608300685882569, nan
training, 13, 1.834391246523176, -3.028743028640747
validating, 13, 1.7514851570129395, -3.032871055603027
testing, 13, 1.6608267307281495, nan
training, 14, 1.8343892642429898, -3.0287429332733153
validating, 14, 1.751483392715454, -3.0328714847564697
testing, 14, 1.6608263492584228, nan
training, 15, 1.8343865190233504, -3.0287429332733153
validating, 15, 1.7514791011810302, -3.0328714847564697
testing, 15, 1.6608226537704467, nan
training, 16, 1.8343819754464286, -3.028742892401559
validating, 16, 1.7514756679534913, -3.032871437072754
testing, 16, 1.6608185768127441, nan
training, 17, 1.8343782697405133, -3.0287429196493965
validating, 17, 1.7514716148376466, -3.032871055603027
testing, 17, 1.6608146667480468, nan
training, 18, 1.8343756335122245, -3.0287429673331125
validating, 18, 1.7514660358428955, -3.032871389389038
testing, 18, 1.6608126401901244, nan
training, 19, 1.8343713215419224, -3.0287429332733153
validating, 19, 1.7514621257781982, -3.032871150970459
testing, 19, 1.660808515548706, nan
training, 20, 1.834366832460676, -3.028742926461356
validating, 20, 1.7514569759368896, -3.032870960235596
testing, 20, 1.6608044147491454, nan
training, 21, 1.8343621390206473, -3.028742940085275
validating, 21, 1.7514524936676026, -3.032871437072754
testing, 21, 1.6607998132705688, nan
training, 22, 1.8343584401266915, -3.028742906025478
validating, 22, 1.7514491081237793, -3.032871150970459
testing, 22, 1.6607964277267455, nan
training, 23, 1.8343543665749686, -3.028742940085275
validating, 23, 1.7514446258544922, -3.0328713417053224
testing, 23, 1.6607924938201903, nan
training, 24, 1.8343542303357805, -3.028742906025478
validating, 24, 1.751451301574707, -3.0328711032867433
testing, 24, 1.6607950687408448, nan
training, 25, 1.8343529564993721, -3.028742926461356
validating, 25, 1.7514468669891357, -3.0328713417053224
testing, 25, 1.660791802406311, nan
training, 26, 1.834348487854004, -3.028742912837437
validating, 26, 1.7514400959014893, -3.0328715801239015
testing, 26, 1.6607867240905763, nan
training, 27, 1.834342758996146, -3.028742987768991
validating, 27, 1.751435899734497, -3.0328714847564697
testing, 27, 1.660781693458557, nan
training, 28, 1.834338310786656, -3.028742858341762
validating, 28, 1.7514333248138427, -3.032870864868164
testing, 28, 1.6607776403427124, nan
training, 29, 1.8343355860028947, -3.028742912837437
validating, 29, 1.7514297008514403, -3.032870817184448
testing, 29, 1.6607759714126586, -3.023938703536987
mode, epoch, average loss, defender utility
training, -1, 0.0, -1.4236339777708054
validating, -1, 0.0, -1.62686185836792
testing, -1, 0.0, nan
training, 0, 43.041196066992626, -2.8207026549748013
validating, 0, 15.874748420715331, -2.8432132244110107
testing, 0, 103.34386577606202, nan
training, 1, 42.89200696263995, -2.8157969679151265
validating, 1, 15.738143730163575, -2.8290122032165526
testing, 1, 102.18241996765137, nan
training, 2, 41.677372040067404, -2.6861072165625437
validating, 2, 14.748188018798828, -2.5941585540771483
testing, 2, 94.23874158859253, nan
training, 3, 37.210963228770666, -1.9965472655636924
validating, 3, 12.993107795715332, -2.003558349609375
testing, 3, 80.22631883621216, nan
training, 4, 31.242628949029104, -1.601941704750061
validating, 4, 11.158282661437989, -1.6934282183647156
testing, 4, 65.75022201538086, nan
training, 5, 27.050056437083654, -1.3802956372499466
validating, 5, 9.582367515563964, -1.4368878602981567
testing, 5, 53.484553527832034, nan
training, 6, 23.228263793672834, -1.2637714858566012
validating, 6, 8.08624267578125, -1.446928119659424
testing, 6, 42.19314203262329, nan
training, 7, 19.832082292011805, -1.2320371108395713
validating, 7, 7.019891929626465, -1.4071303367614747
testing, 7, 34.46868314743042, nan
training, 8, 17.915513944625854, -1.2251186179263251
validating, 8, 6.453530120849609, -1.3926414370536804
testing, 8, 30.26204013824463, nan
training, 9, 17.153060592923847, -1.2220746568271093
validating, 9, 6.315712738037109, -1.3683168292045593
testing, 9, 28.700339794158936, nan
training, 10, 16.952883304868426, -1.1890192478895187
validating, 10, 6.1781768798828125, -1.3572015643119812
testing, 10, 27.37763195037842, nan
training, 11, 16.650127635683333, -1.1879454523324966
validating, 11, 6.07551383972168, -1.34743230342865
testing, 11, 26.483383464813233, nan
training, 12, 16.749711792809624, -1.1825208566018512
validating, 12, 5.9964241027832035, -1.3388927698135376
testing, 12, 25.73035821914673, nan
training, 13, 16.419390317371914, -1.170662859082222
validating, 13, 6.004646301269531, -1.3335453152656556
testing, 13, 25.7346230506897, nan
training, 14, 16.462943152018955, -1.168762617451804
validating, 14, 6.02249584197998, -1.3359346389770508
testing, 14, 25.879660606384277, nan
training, 15, 16.468480934415545, -1.1824266978672573
validating, 15, 6.03579044342041, -1.3350671410560608
testing, 15, 25.949151039123535, nan
training, 16, 16.449917691094534, -1.1825884601899557
validating, 16, 6.00373592376709, -1.334417498111725
testing, 16, 25.73644104003906, nan
training, 17, 16.51149364880153, -1.155559965116637
validating, 17, 6.054322052001953, -1.3349100708961488
testing, 17, 26.0769624710083, nan
training, 18, 16.523487561089652, -1.1659057923725673
validating, 18, 6.0409423828125, -1.3336284756660461
testing, 18, 25.97708044052124, nan
training, 19, 16.562827498572215, -1.1650626855237143
validating, 19, 6.060182762145996, -1.3300162553787231
testing, 19, 26.08783550262451, nan
training, 20, 16.532422181538173, -1.164745215007237
validating, 20, 6.060606193542481, -1.3293523073196412
testing, 20, 26.079549026489257, nan
training, 21, 16.50869723047529, -1.1657210456473486
validating, 21, 6.058593368530273, -1.3280890941619874
testing, 21, 26.050984382629395, nan
training, 22, 16.589939955302647, -1.1621028027364186
validating, 22, 6.084923934936524, -1.3313075423240661
testing, 22, 26.233621215820314, nan
training, 23, 16.610979359490532, -1.1627905313457763
validating, 23, 6.09046516418457, -1.3277048110961913
testing, 23, 26.254606628417967, nan
training, 24, 16.61449776376997, -1.1614469626120159
validating, 24, 6.0909933090209964, -1.331258201599121
testing, 24, 26.255432605743408, nan
training, 25, 16.609580823353358, -1.1617884772164482
validating, 25, 6.090892219543457, -1.33032283782959
testing, 25, 26.252387237548827, nan
training, 26, 16.61556590625218, -1.1592831624405724
validating, 26, 6.093657302856445, -1.3302999496459962
testing, 26, 26.245772075653075, nan
training, 27, 16.615381356648037, -1.1608599202973502
validating, 27, 6.091598320007324, -1.3302518010139466
testing, 27, 26.238215446472168, nan
training, 28, 16.618967635290964, -1.161258869937488
validating, 28, 6.094407653808593, -1.3274685978889464
testing, 28, 26.25953893661499, nan
training, 29, 16.61971184185573, -1.1605653864996774
