Random seed,4,,,,
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training,-1,0.229009735584259,0,0,-1.80995142459869
validating,-1,0.244763135910034,-1.67741896212101,0,-1.85434903204441
testing,-1,0.223410773277283,-1.83816621378064,0,-1.81767975762486
training,0,3.85818330219814,0,0,-2.40460777282715
validating,0,5.58006963729858,-3.03915512561798,0,-2.53044735342264
testing,0,3.85246134996414,-2.87160924077034,0,-2.51814825385809
training,1,4.02299644947052,0,0,-2.75704741477966
validating,1,4.74713497161865,-3.12786166667938,0,-2.97116034030914
testing,1,4.29527055025101,-3.35119763612747,0,-3.22741286754608
training,2,3.36003766400473,0,0,-2.47165513038635
validating,2,4.80550632476807,-2.87046308517456,0,-2.42685925066471
testing,2,3.49875440597534,-2.78470523953438,0,-2.47073488086462
training,3,3.39603831597737,0,0,-2.43886852264404
validating,3,3.85838623046875,-2.59456567019224,0,-2.40636655390263
testing,3,3.19116530418396,-2.71497866809368,0,-2.57967827022076
training,4,3.21731576068061,0,0,-2.41347146034241
validating,4,3.70955901145935,-2.40373232066631,0,-2.45573115646839
testing,4,3.17133010625839,-2.85190068185329,0,-2.73090147972107
training,5,2.8700725214822,0,0,-2.48359560966492
validating,5,3.74486784934998,-2.57899679839611,0,-2.53965625315905
testing,5,3.27533532381058,-3.02513098716736,0,-2.81402391791344
training,6,3.18707284416471,0,0,-2.53146362304687
validating,6,3.45053777694702,-2.63725949972868,0,-2.5715249568224
testing,6,3.23857649564743,-2.96137036383152,0,-2.7352501116693
training,7,2.80536226204463,0,0,-2.4351019859314
validating,7,3.9853253364563,-2.81521865427494,0,-2.48384429514408
testing,7,2.91194746494293,-2.74866960048676,0,-2.41591684371233
training,8,2.85371185711452,0,0,-2.3661036491394
validating,8,3.52551460266113,-2.64790715426207,0,-2.4109181791544
testing,8,2.85903850793838,-2.52906726002693,0,-2.4330750413239
training,9,2.9652124268668,0,0,-2.51963686943054
validating,9,3.49462752342224,-2.82940188348293,0,-2.70984927564859
testing,9,3.04260164499283,-2.9838913500309,0,-2.7441496193409
training,10,2.63076996122088,0,0,-2.48878693580627
validating,10,3.0925555229187,-2.63179027289152,0,-2.47180123627186
testing,10,2.47104296684265,-2.49663323163986,0,-2.3612308524549
training,11,2.40300373349871,0,0,-2.49044275283813
validating,11,2.98418045043945,-2.62103766649961,0,-2.45038333237171
testing,11,2.38932896852493,-2.56280189752579,0,-2.43862917125225
training,12,2.4824695621218,0,0,-2.36108088493347
validating,12,3.32991442680359,-2.68986981213093,0,-2.46287775337696
testing,12,2.62313141822815,-2.71205726861954,0,-2.55132880210876
training,13,2.32236655099051,0,0,-2.43019580841064
validating,13,3.0662531375885,-2.58714293688536,0,-2.47314009964466
testing,13,2.53192074298859,-2.68286429941654,0,-2.50328989177942
training,14,2.40449795041765,0,0,-2.43960189819336
validating,14,2.97176895141602,-2.72376061677933,0,-2.59338113814592
testing,14,2.4601748585701,-2.75025874972343,0,-2.56993156671524
training,15,2.4603957755225,0,0,-2.43173098564148
validating,15,3.17755098342896,-2.53800231665373,0,-2.44976043999195
testing,15,2.65665721893311,-2.6881140679121,0,-2.66589930504561
training,16,2.37798015730722,0,0,-2.48844337463379
validating,16,3.09603748321533,-2.79564732462168,0,-2.57676470577717
testing,16,2.6652375459671,-2.68044778704643,0,-2.68394825458527
training,17,2.46286535603659,0,0,-2.43220162391663
validating,17,2.96661233901978,-2.62362531870604,0,-2.47608017027378
testing,17,2.48253273963928,-2.55118461549282,0,-2.47936550602317
training,18,2.32768785612924,0,0,-2.49519991874695
validating,18,2.9733434677124,-2.72983114719391,0,-2.65968031734228
testing,18,2.48514097929001,-2.63443214893341,0,-2.57067688703537
training,19,2.2351494039808,0,0,-2.48319673538208
validating,19,2.81735587120056,-2.6666715696454,0,-2.5690104752779
testing,19,2.4447333574295,-2.59120423793793,0,-2.44215965270996
training,20,2.24035135337285,0,0,-2.42854785919189
validating,20,2.86010522842407,-2.62337259799242,0,-2.50606056749821
testing,20,2.44641966819763,-2.64393650591373,0,-2.49565176591277
training,21,2.23716485500336,0,0,-2.49352979660034
validating,21,3.20468111038208,-2.56416507661343,0,-2.51731751710176
testing,21,2.82747266292572,-2.93075821697712,0,-2.75637232661247
training,22,2.28641619341714,0,0,-2.42056727409363
validating,22,2.75319771766663,-2.59400784224272,0,-2.46619235575199
testing,22,2.35606454610825,-2.55193733274937,0,-2.3916433930397
training,23,2.20258266244616,0,0,-2.42462277412415
validating,23,2.81056289672852,-2.5904950723052,0,-2.51407661736012
testing,23,2.37048678398132,-2.53610408902168,0,-2.40645269751549
training,24,2.15545117173876,0,0,-2.48022437095642
validating,24,2.78812479972839,-2.72459805905819,0,-2.63032348304987
testing,24,2.42330878973007,-2.69304983019829,0,-2.599044495821
training,25,2.13420396532331,0,0,-2.47255945205688
validating,25,2.73550095558166,-2.55870405882597,0,-2.4465591698885
testing,25,2.3741607427597,-2.55737878978252,0,-2.41535325348377
training,26,2.18659520830427,0,0,-2.32701539993286
validating,26,2.71568999290466,-2.59400176256895,0,-2.30037366449833
testing,26,2.35540144443512,-2.56262749135494,0,-2.36843828558922
training,27,2.29897872379848,0,0,-2.45630550384521
validating,27,2.75292143821716,-2.62730764150619,0,-2.53258334249258
testing,27,2.48987277746201,-2.69162350893021,0,-2.71184608340263
training,28,2.18405468804496,0,0,-2.41464829444885
validating,28,2.6967679977417,-2.49801211804152,0,-2.45114941895008
testing,28,2.36891914606094,-2.67797862589359,0,-2.51941134929657
training,29,2.10783955369677,0,0,-2.39170861244202
validating,29,2.69191679954529,-2.60205218493938,0,-2.52044437974691
testing,29,2.35994893312454,-2.71679064035416,0,-2.61596891880035
training,30,2.08196685654776,0,0,-2.49805545806885
validating,30,2.63637852668762,-2.57958735525608,0,-2.36019977480173
testing,30,2.24592348337173,-2.6201085537672,0,-2.38365094363689
training,31,2.01383999756404,0,0,-2.39777421951294
validating,31,2.58440985679626,-2.5979255348444,0,-2.5547784820199
testing,31,2.27968138456345,-2.60704790949821,0,-2.43899699151516
training,32,2.05663372107914,0,0,-2.37966537475586
