Random seed, 4
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.6259764194488525, 0.0, 0.0, -0.25341880321502686
validating, -1, 0.6508485794067382, -0.43905253410339357, 0.0, -0.4471153199672699
testing, -1, 0.6071192979812622, -0.34282504794197544, 0.0, -0.34326816079216466
training, 0, 3.7422220502580914, 0.0, 0.0, -0.8622896671295166
validating, 0, 3.6405574798583986, -1.3704222917556763, 0.0, -0.903130978345871
testing, 0, 3.7406683444976805, -1.4594349652528762, 0.0, -0.9145523577928543
training, 1, 3.340652847290039, 0.0, 0.0, -0.649457573890686
validating, 1, 3.176861381530762, -0.9942073047161102, 0.0, -0.7618167936801911
testing, 1, 3.2370759010314942, -1.0165405705571176, 0.0, -0.739789380133152
training, 2, 3.2649270738874163, 0.0, 0.0, -0.6033127307891846
validating, 2, 3.1217647552490235, -0.8553438901901245, 0.0, -0.69848992228508
testing, 2, 3.174679183959961, -0.8630218878388405, 0.0, -0.6632623434066772
training, 3, 3.1964028222220287, 0.0, 0.0, -0.5736828446388245
validating, 3, 3.048640251159668, -0.8064778327941895, 0.0, -0.668751186132431
testing, 3, 3.0970601558685305, -0.8157359853386879, 0.0, -0.6322643257677555
training, 4, 3.1123946598597936, 0.0, 0.0, -0.5025332570075989
validating, 4, 2.930263137817383, -0.7273716747760772, 0.0, -0.5772105157375336
testing, 4, 2.968199634552002, -0.7193097054958344, 0.0, -0.5319065183401108
training, 5, 2.9860895565577916, 0.0, 0.0, -0.3751044273376465
validating, 5, 2.817684364318848, -0.6161427199840546, 0.0, -0.4799751952290535
testing, 5, 2.8580273628234862, -0.5915111325681209, 0.0, -0.4121007565408945
training, 6, 2.930643286023821, 0.0, 0.0, -0.3137730062007904
validating, 6, 2.7423300743103027, -0.5497653380036354, 0.0, -0.44940715581178664
testing, 6, 2.7765314102172853, -0.5226669304072857, 0.0, -0.3577290296462403
training, 7, 2.8585237911769323, 0.0, 0.0, -0.2973049581050873
validating, 7, 2.732090377807617, -0.5670582562685013, 0.0, -0.46144298613071444
testing, 7, 2.771549701690674, -0.5636636897921562, 0.0, -0.39927138984203336
training, 8, 2.8146909986223494, 0.0, 0.0, -0.28755298256874084
validating, 8, 2.677798938751221, -0.49822729974985125, 0.0, -0.4482012212276459
testing, 8, 2.718232822418213, -0.4708812184631824, 0.0, -0.34630527374344333
training, 9, 2.753511210850307, 0.0, 0.0, -0.2814995348453522
validating, 9, 2.5946083068847656, -0.5196649014949799, 0.0, -0.45163684040308
testing, 9, 2.6326350212097167, -0.5048137605190277, 0.0, -0.3601533595006913
training, 10, 2.70454375403268, 0.0, 0.0, -0.29076629877090454
validating, 10, 2.5737441062927244, -0.5658804178237915, 0.0, -0.47556333988904953
testing, 10, 2.623917055130005, -0.563161738216877, 0.0, -0.4341410756111145
training, 11, 2.642789799826486, 0.0, 0.0, -0.32080793380737305
validating, 11, 2.4922577857971193, -0.5360497504472732, 0.0, -0.45777452290058135
testing, 11, 2.529870843887329, -0.5279012709856034, 0.0, -0.38520618956536057
training, 12, 2.69418602670942, 0.0, 0.0, -0.3187451958656311
validating, 12, 2.5287445068359373, -0.5103270307183265, 0.0, -0.44865795969963074
testing, 12, 2.5707168102264406, -0.49507025107741354, 0.0, -0.35000920695262416
training, 13, 2.593120173045567, 0.0, 0.0, -0.2899920344352722
validating, 13, 2.4406830787658693, -0.5491572678089142, 0.0, -0.46793647706508634
testing, 13, 2.477176141738892, -0.536027380079031, 0.0, -0.4206946216523647
training, 14, 2.547331510271345, 0.0, 0.0, -0.32041868567466736
validating, 14, 2.3975037574768066, -0.5051654383540154, 0.0, -0.45560775995254515
testing, 14, 2.437745714187622, -0.4869918204843998, 0.0, -0.3694889022968709
training, 15, 2.6426264081682476, 0.0, 0.0, -0.32886430621147156
validating, 15, 2.3630110740661623, -0.4855869248509407, 0.0, -0.4546995162963867
testing, 15, 2.4062147617340086, -0.4453940026462078, 0.0, -0.3654555552639067
training, 16, 2.491717563356672, 0.0, 0.0, -0.2874998152256012
validating, 16, 2.337221050262451, -0.4749900043010712, 0.0, -0.4526170641183853
testing, 16, 2.382085847854614, -0.42687098756432534, 0.0, -0.36062440784298816
training, 17, 2.4193656376429966, 0.0, 0.0, -0.28412115573883057
validating, 17, 2.2873332023620607, -0.4552671745419502, 0.0, -0.4485542118549347
testing, 17, 2.3336689949035643, -0.3694557445962952, 0.0, -0.34749618888842326
training, 18, 2.366401093346732, 0.0, 0.0, -0.27667734026908875
validating, 18, 2.228897285461426, -0.45848080813884734, 0.0, -0.4503738030791283
testing, 18, 2.27170352935791, -0.3744252069853246, 0.0, -0.35242591145458085
training, 19, 2.3088273729596818, 0.0, 0.0, -0.26531100273132324
validating, 19, 2.2398714065551757, -0.45756022334098817, 0.0, -0.4502015829086304
testing, 19, 2.2933089256286623, -0.3677149581722915, 0.0, -0.3531637357455717
training, 20, 2.3458127566746305, 0.0, 0.0, -0.2658630907535553
validating, 20, 2.166630172729492, -0.4471589505672455, 0.0, -0.4482639491558075
testing, 20, 2.2060919761657716, -0.34452879604893194, 0.0, -0.3437224673946427
training, 21, 2.2635227612086704, 0.0, 0.0, -0.2597956955432892
validating, 21, 2.1188817977905274, -0.448454886674881, 0.0, -0.44860008358955383
testing, 21, 2.158209943771362, -0.346027971143, 0.0, -0.3438630509098099
training, 22, 2.201927307673863, 0.0, 0.0, -0.25563567876815796
validating, 22, 2.0911460876464845, -0.4493307650089264, 0.0, -0.44824151396751405
testing, 22, 2.1363276481628417, -0.3437224673946427, 0.0, -0.3437224673946427
training, 23, 2.1641362054007396, 0.0, 0.0, -0.25625333189964294
validating, 23, 2.1119915008544923, -0.44598254561424255, 0.0, -0.4483586013317108
testing, 23, 2.1753046035766603, -0.3438706445415543, 0.0, -0.3437224673946427
training, 24, 2.137096697943551, 0.0, 0.0, -0.25504037737846375
validating, 24, 1.9963980674743653, -0.4487790882587433, 0.0, -0.44865038990974426
testing, 24, 2.032758188247681, -0.3437224673946427, 0.0, -0.3437224673946427
training, 25, 2.098432949611119, 0.0, 0.0, -0.25321319699287415
validating, 25, 2.0626970291137696, -0.44904530644416807, 0.0, -0.4483193099498749
testing, 25, 2.1132505416870115, -0.3437224673946427, 0.0, -0.3437224673946427
training, 26, 2.086205244064331, 0.0, 0.0, -0.2531847059726715
validating, 26, 1.9613497734069825, -0.44876888394355774, 0.0, -0.44863930344581604
testing, 26, 2.0157089233398438, -0.3437224673946427, 0.0, -0.3437224673946427
training, 27, 2.0495107446398055, 0.0, 0.0, -0.25406613945961
validating, 27, 1.9125308990478516, -0.44866151213645933, 0.0, -0.44866151213645933
testing, 27, 1.9534832000732423, -0.3437224673946427, 0.0, -0.3437224673946427
training, 28, 2.0183519159044536, 0.0, 0.0, -0.25302982330322266
validating, 28, 1.9611021041870118, -0.44866151213645933, 0.0, -0.44866151213645933
testing, 28, 1.9908833980560303, -0.3437224673946427, 0.0, -0.3437224673946427
training, 29, 1.9790816920144216, 0.0, 0.0, -0.25302985310554504
validating, 29, 1.8699455261230469, -0.4486609399318695, 0.0, -0.44856047034263613
testing, 29, 1.925956630706787, -0.3437224673946427, 0.0, -0.3437224673946427
training, 30, 1.96195022719247, 0.0, 0.0, -0.25302985310554504
validating, 30, 1.836946678161621, -0.44875333905220033, 0.0, -0.44866151213645933
testing, 30, 1.8906721591949462, -0.3437224673946427, 0.0, -0.3437224673946427
training, 31, 1.904402766908918, 0.0, 0.0, -0.25302985310554504
validating, 31, 1.8216567993164063, -0.44866151213645933, 0.0, -0.44866151213645933
testing, 31, 1.8441930294036866, -0.3437224673946427, 0.0, -0.3437224673946427
training, 32, 1.8892671653202602, 0.0, 0.0, -0.25302988290786743
validating, 32, 1.8150839805603027, -0.447626405954361, 0.0, -0.44866151213645933
testing, 32, 1.8723064422607423, -0.3437224673946427, 0.0, -0.3437224673946427
training, 33, 1.8743831157684325, 0.0, 0.0, -0.25302988290786743
validating, 33, 1.7878970146179198, -0.44866151213645933, 0.0, -0.44866151213645933
