mode, epoch, average loss, defender utility
training, -1, 3.875677994319371, -3.8721136365618025
validating, -1, 1.8521103858947754, -4.379981994628906
testing, -1, 2.9206687211990356, -4.1779258251190186
training, 0, 4.486267362322126, -3.9315861633845737
validating, 0, 2.3622260093688965, -5.469020843505859
testing, 0, 3.3805052042007446, -3.895737409591675
training, 1, 4.486170360020229, -3.9321017605917796
validating, 1, 2.3621697425842285, -5.4683732986450195
testing, 1, 3.3803595304489136, -3.8958513736724854
training, 2, 4.484606606619699, -3.931917360850743
validating, 2, 2.3619604110717773, -5.468221187591553
testing, 2, 3.3797374963760376, -3.896219491958618
training, 3, 4.478057452610561, -3.9303945813860213
validating, 3, 2.361370086669922, -5.468317985534668
testing, 3, 3.378544330596924, -3.897961378097534
training, 4, 4.4647842815944125, -3.9295588561466763
validating, 4, 2.3599748611450195, -5.46802282333374
testing, 4, 3.380788564682007, -3.902008533477783
training, 5, 4.42818866457258, -3.9177348954336986
validating, 5, 2.3583436012268066, -5.468441963195801
testing, 5, 3.397931456565857, -3.91024112701416
training, 6, 4.395722389221191, -3.9194144862038747
validating, 6, 2.357947826385498, -5.469045639038086
testing, 6, 3.504032254219055, -3.935486316680908
training, 7, 4.313357761928013, -3.895519631249564
validating, 7, 2.3629422187805176, -5.468926906585693
testing, 7, 3.7576805353164673, -3.9760615825653076
training, 8, 4.265477657318115, -3.889151062284197
validating, 8, 2.3769240379333496, -5.468739986419678
testing, 8, 4.2214683294296265, -4.048299074172974
training, 9, 4.199197701045445, -3.8676375320979526
validating, 9, 2.390758991241455, -5.4691691398620605
testing, 9, 4.578101634979248, -4.111687898635864
mode, epoch, average loss, defender utility
training, -1, 3.277562005179269, -4.3526758807046075
validating, -1, 3.4479355812072754, -3.5139873027801514
testing, -1, 2.770085096359253, -3.9757906198501587
training, 0, 3.670400755746024, -4.474405220576695
validating, 0, 4.49552583694458, -3.5194497108459473
testing, 0, 3.9610066413879395, -3.2830551862716675
training, 1, 3.6694381577628, -4.473863499505179
validating, 1, 4.48529577255249, -3.5190024375915527
testing, 1, 3.9462982416152954, -3.2853147983551025
training, 2, 3.6547092710222517, -4.472173316138131
validating, 2, 4.424869060516357, -3.516153573989868
testing, 2, 3.857974886894226, -3.295444130897522
training, 3, 3.6104632786342075, -4.448667696544102
validating, 3, 4.21222448348999, -3.5111494064331055
testing, 3, 3.5630935430526733, -3.342587947845459
training, 4, 3.50070435660226, -4.4118926184518
validating, 4, 3.802126407623291, -3.507420063018799
testing, 4, 3.0274056792259216, -3.504841446876526
training, 5, 3.34966584614345, -4.371787514005389
validating, 5, 3.32777738571167, -3.5274581909179688
testing, 5, 2.5230548977851868, -3.9790656566619873
training, 6, 3.3106470789228166, -4.382804189409528
validating, 6, 3.039616107940674, -3.568704128265381
testing, 6, 2.3522869348526, -4.3068201541900635
training, 7, 3.295079095023019, -4.455540861402239
validating, 7, 3.843116283416748, -3.5170280933380127
testing, 7, 3.100810170173645, -3.454187512397766
training, 8, 3.4084859575544084, -4.406085457120623
validating, 8, 3.6504454612731934, -3.5228826999664307
testing, 8, 2.8715558648109436, -3.547249436378479
training, 9, 3.3419417653765, -4.3973332813807895
validating, 9, 3.4050135612487793, -3.5338642597198486
testing, 9, 2.6004117727279663, -3.736098051071167
mode, epoch, average loss, defender utility
training, -1, 3.264227168900626, -4.337854555674961
validating, -1, 0.33618003129959106, -4.679481029510498
testing, -1, 1.7372000217437744, -5.593586683273315
training, 0, 3.9852495534079417, -4.466832297188895
validating, 0, 1.1330041885375977, -4.039511680603027
testing, 0, 2.587470293045044, -5.5380027294158936
training, 1, 3.9850069795336043, -4.466744525091989
validating, 1, 1.1311545372009277, -4.039163589477539
testing, 1, 2.585959792137146, -5.538245677947998
training, 2, 3.9815727302006314, -4.467694214412144
validating, 2, 1.1190581321716309, -4.03631591796875
testing, 2, 2.5760666131973267, -5.533840656280518
training, 3, 3.9671843222209384, -4.470532076699393
validating, 3, 1.07948899269104, -4.026195049285889
testing, 3, 2.5442776679992676, -5.521485328674316
training, 4, 3.914947816303798, -4.467521803719657
validating, 4, 0.9759635329246521, -3.9926950931549072
testing, 4, 2.4629584550857544, -5.489856243133545
training, 5, 3.826077018465315, -4.492943831852505
validating, 5, 0.7826960682868958, -3.908149242401123
testing, 5, 2.327268123626709, -5.476233005523682
training, 6, 3.6980584348951067, -4.485516820635114
validating, 6, 0.5326176285743713, -3.783085346221924
testing, 6, 2.1892731189727783, -5.565206289291382
training, 7, 3.609200256211417, -4.553452968597412
validating, 7, 0.36693865060806274, -3.7217018604278564
testing, 7, 2.1523549556732178, -5.705464124679565
training, 8, 3.5631265299660817, -4.62353607586452
validating, 8, 0.31083399057388306, -3.7285327911376953
testing, 8, 2.1616084575653076, -5.7581658363342285
training, 9, 3.5313941070011685, -4.61402027947562
validating, 9, 0.3101425766944885, -3.781684637069702
testing, 9, 2.1085047721862793, -5.729217052459717
mode, epoch, average loss, defender utility
training, -1, 2.8834224258150374, -3.5517243317195346
validating, -1, 1.49928879737854, -3.858611583709717
testing, -1, 3.3630361557006836, -2.424032688140869
training, 0, 3.462968417576381, -3.6784000737326488
validating, 0, 2.483577013015747, -3.969364643096924
testing, 0, 3.6809637546539307, -2.785755753517151
training, 1, 3.4621730531964983, -3.6783584526606967
